game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct
2022-12-16,202212160LAL,DEN,Q2,Bruce Brown,https://www.basketball-reference.com/boxscores/202212160LAL.html,6.58,1,1,1,1,1,2,.500,0,2,2,2,0,1,0,1,4,5.6,+3,1.000,1.000
2022-12-16,202212160LAL,DEN,Q2,Aaron Gordon,https://www.basketball-reference.com/boxscores/202212160LAL.html,7.35,5,8,1,2,0,0,,0,1,1,0,0,0,1,1,11,6.3,+2,.625,.500
2022-12-16,202212160LAL,DEN,Q2,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/202212160LAL.html,8.12,1,1,0,0,2,2,1.000,0,0,0,0,0,0,2,1,4,1.3,+6,1.000,
2022-12-16,202212160LAL,DEN,Q2,Jeff Green,https://www.basketball-reference.com/boxscores/202212160LAL.html,5.37,1,2,1,2,0,0,,0,0,0,1,0,1,0,0,3,3.4,+1,.500,.500
2022-12-16,202212160LAL,DEN,Q2,Davon Reed,https://www.basketball-reference.com/boxscores/202212160LAL.html,7.52,0,1,0,1,0,0,,1,0,1,1,0,0,0,2,0,-0.1,+10,.000,.000
2022-12-16,202212160LAL,DEN,Q2,Bones Hyland,https://www.basketball-reference.com/boxscores/202212160LAL.html,3.02,1,4,0,2,0,0,,0,1,1,0,0,0,0,0,2,-0.1,-8,.250,.000
2022-12-16,202212160LAL,DEN,Q2,DeAndre Jordan,https://www.basketball-reference.com/boxscores/202212160LAL.html,4.4,1,1,0,0,0,0,,0,1,1,0,0,0,0,0,2,2.0,-1,1.000,
2022-12-16,202212160LAL,DEN,Q3,Jamal Murray,https://www.basketball-reference.com/boxscores/202212160LAL.html,8.08,3,5,1,2,0,0,,0,1,1,0,0,0,1,0,7,4.0,+5,.600,.500
2022-12-16,202212160LAL,DEN,Q3,Nikola Jokić,https://www.basketball-reference.com/boxscores/202212160LAL.html,12.0,2,6,0,1,4,5,.800,1,5,6,2,1,0,3,3,8,4.6,-6,.333,.000
2022-12-16,202212160LAL,DEN,Q3,Bruce Brown,https://www.basketball-reference.com/boxscores/202212160LAL.html,9.23,1,2,1,1,0,0,,1,1,2,3,0,0,0,0,3,5.1,-5,.500,1.000
2022-12-16,202212160LAL,DEN,Q3,Aaron Gordon,https://www.basketball-reference.com/boxscores/202212160LAL.html,7.88,1,1,0,0,1,2,.500,0,1,1,1,1,0,1,0,3,3.3,+6,1.000,
2022-12-16,202212160LAL,DEN,Q3,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/202212160LAL.html,7.88,1,2,0,0,0,0,,0,0,0,0,0,0,0,1,2,0.6,+6,.500,
2022-12-16,202212160LAL,DEN,Q3,Jeff Green,https://www.basketball-reference.com/boxscores/202212160LAL.html,4.12,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-12,.000,
2022-12-16,202212160LAL,DEN,Q3,Davon Reed,https://www.basketball-reference.com/boxscores/202212160LAL.html,6.68,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-12,,
2022-12-16,202212160LAL,DEN,Q3,Bones Hyland,https://www.basketball-reference.com/boxscores/202212160LAL.html,4.12,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-12,.000,.000
2022-12-16,202212160LAL,DEN,Q4,Jamal Murray,https://www.basketball-reference.com/boxscores/202212160LAL.html,9.57,4,9,1,4,0,0,,1,1,2,2,1,0,0,0,9,7.7,-15,.444,.250
2022-12-16,202212160LAL,DEN,Q4,Nikola Jokić,https://www.basketball-reference.com/boxscores/202212160LAL.html,6.35,2,4,0,1,1,1,1.000,0,0,0,1,0,0,1,0,5,2.7,-9,.500,.000
2022-12-16,202212160LAL,DEN,Q4,Bruce Brown,https://www.basketball-reference.com/boxscores/202212160LAL.html,9.57,0,2,0,0,0,0,,0,1,1,0,0,0,0,0,0,-1.1,-15,.000,
2022-12-16,202212160LAL,DEN,Q4,Aaron Gordon,https://www.basketball-reference.com/boxscores/202212160LAL.html,9.57,0,0,0,0,0,0,,0,1,1,0,1,0,2,1,0,-1.1,-15,,
2022-12-16,202212160LAL,DEN,Q4,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/202212160LAL.html,6.35,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,-9,,
2022-12-16,202212160LAL,DEN,Q4,Jeff Green,https://www.basketball-reference.com/boxscores/202212160LAL.html,3.22,0,2,0,0,0,0,,2,0,2,0,0,0,0,0,0,0.0,-6,.000,
2022-12-16,202212160LAL,DEN,Q4,Davon Reed,https://www.basketball-reference.com/boxscores/202212160LAL.html,2.43,0,0,0,0,1,2,.500,0,1,1,1,0,0,0,0,1,1.6,+2,,
2022-12-16,202212160LAL,DEN,Q4,Bones Hyland,https://www.basketball-reference.com/boxscores/202212160LAL.html,3.22,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-6,.000,.000
2022-12-16,202212160LAL,DEN,Q4,Christian Braun,https://www.basketball-reference.com/boxscores/202212160LAL.html,2.43,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2,,
2022-12-16,202212160LAL,DEN,Q4,Vlatko Čančar,https://www.basketball-reference.com/boxscores/202212160LAL.html,2.43,1,1,1,1,0,0,,0,0,0,0,0,0,0,0,3,2.7,+2,1.000,1.000
2022-12-16,202212160LAL,DEN,Q4,Ish Smith,https://www.basketball-reference.com/boxscores/202212160LAL.html,2.43,1,1,0,0,0,0,,0,1,1,0,0,0,0,0,2,2.0,+2,1.000,
2022-12-16,202212160LAL,DEN,Q4,Zeke Nnaji,https://www.basketball-reference.com/boxscores/202212160LAL.html,2.43,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,0,-1.1,+2,.000,
2022-12-16,202212160LAL,LAL,Q1,LeBron James,https://www.basketball-reference.com/boxscores/202212160LAL.html,8.07,2,4,0,1,1,2,.500,0,2,2,1,0,0,0,1,5,3.5,0,.500,.000
2022-12-16,202212160LAL,LAL,Q1,Dennis Schröder,https://www.basketball-reference.com/boxscores/202212160LAL.html,5.72,2,3,1,1,0,0,,0,0,0,2,1,0,0,1,5,5.7,+3,.667,1.000
2022-12-16,202212160LAL,LAL,Q1,Patrick Beverley,https://www.basketball-reference.com/boxscores/202212160LAL.html,5.72,2,3,0,1,0,0,,0,0,0,2,0,0,0,0,4,4.1,+3,.667,.000
2022-12-16,202212160LAL,LAL,Q1,Lonnie Walker IV,https://www.basketball-reference.com/boxscores/202212160LAL.html,8.07,1,3,1,2,0,0,,0,1,1,0,0,0,1,2,3,-0.2,0,.333,.500
2022-12-16,202212160LAL,LAL,Q1,Anthony Davis,https://www.basketball-reference.com/boxscores/202212160LAL.html,9.33,4,6,0,0,2,2,1.000,0,3,3,1,1,1,0,1,10,10.3,+2,.667,
2022-12-16,202212160LAL,LAL,Q1,Austin Reaves,https://www.basketball-reference.com/boxscores/202212160LAL.html,6.28,0,0,0,0,1,1,1.000,0,0,0,0,0,0,1,0,1,0.0,-2,,
2022-12-16,202212160LAL,LAL,Q1,Russell Westbrook,https://www.basketball-reference.com/boxscores/202212160LAL.html,6.28,1,3,0,1,1,4,.250,1,0,1,2,1,0,2,0,3,1.2,-2,.333,.000
2022-12-16,202212160LAL,LAL,Q1,Thomas Bryant,https://www.basketball-reference.com/boxscores/202212160LAL.html,2.67,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,2,1.7,-1,1.000,
2022-12-16,202212160LAL,LAL,Q1,Max Christie,https://www.basketball-reference.com/boxscores/202212160LAL.html,3.93,0,1,0,0,0,0,,1,1,2,0,0,0,0,1,0,-0.1,+1,.000,
2022-12-16,202212160LAL,LAL,Q1,Troy Brown Jr.,https://www.basketball-reference.com/boxscores/202212160LAL.html,3.93,0,0,0,0,0,0,,0,0,0,1,1,0,0,0,0,1.7,+1,,
2022-12-16,202212160LAL,LAL,Q2,LeBron James,https://www.basketball-reference.com/boxscores/202212160LAL.html,10.32,4,7,1,2,2,2,1.000,0,2,2,1,1,0,0,0,11,10.0,+4,.571,.500
2022-12-16,202212160LAL,LAL,Q2,Dennis Schröder,https://www.basketball-reference.com/boxscores/202212160LAL.html,7.97,0,2,0,1,0,0,,0,0,0,0,0,0,0,1,0,-1.8,+2,.000,.000
2022-12-16,202212160LAL,LAL,Q2,Patrick Beverley,https://www.basketball-reference.com/boxscores/202212160LAL.html,5.17,1,1,1,1,0,0,,0,2,2,1,0,0,0,0,3,4.0,-12,1.000,1.000
2022-12-16,202212160LAL,LAL,Q2,Lonnie Walker IV,https://www.basketball-reference.com/boxscores/202212160LAL.html,2.87,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-10,.000,.000
2022-12-16,202212160LAL,LAL,Q2,Anthony Davis,https://www.basketball-reference.com/boxscores/202212160LAL.html,8.12,0,1,0,0,0,0,,0,1,1,1,0,0,2,1,0,-2.1,-6,.000,
2022-12-16,202212160LAL,LAL,Q2,Austin Reaves,https://www.basketball-reference.com/boxscores/202212160LAL.html,8.52,3,5,1,2,3,3,1.000,0,1,1,0,0,0,1,2,10,6.2,+4,.600,.500
2022-12-16,202212160LAL,LAL,Q2,Russell Westbrook,https://www.basketball-reference.com/boxscores/202212160LAL.html,8.52,1,3,0,1,2,2,1.000,0,2,2,2,1,0,2,0,4,3.3,+4,.333,.000
2022-12-16,202212160LAL,LAL,Q2,Thomas Bryant,https://www.basketball-reference.com/boxscores/202212160LAL.html,3.88,1,1,1,1,0,0,,0,0,0,0,0,0,0,1,3,2.3,+4,1.000,1.000
2022-12-16,202212160LAL,LAL,Q2,Troy Brown Jr.,https://www.basketball-reference.com/boxscores/202212160LAL.html,4.65,0,0,0,0,0,0,,0,1,1,0,0,1,0,0,0,1.0,0,,
2022-12-16,202212160LAL,LAL,Q3,LeBron James,https://www.basketball-reference.com/boxscores/202212160LAL.html,9.23,3,4,0,1,0,0,,1,1,2,1,0,0,1,1,6,4.7,+5,.750,.000
2022-12-16,202212160LAL,LAL,Q3,Dennis Schröder,https://www.basketball-reference.com/boxscores/202212160LAL.html,12.0,3,6,2,4,2,2,1.000,1,0,1,0,1,0,2,0,10,6.7,+6,.500,.500
2022-12-16,202212160LAL,LAL,Q3,Patrick Beverley,https://www.basketball-reference.com/boxscores/202212160LAL.html,5.32,0,1,0,0,0,0,,0,2,2,2,0,0,0,0,0,1.3,-6,.000,
2022-12-16,202212160LAL,LAL,Q3,Lonnie Walker IV,https://www.basketball-reference.com/boxscores/202212160LAL.html,2.9,0,2,0,2,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-7,.000,.000
2022-12-16,202212160LAL,LAL,Q3,Austin Reaves,https://www.basketball-reference.com/boxscores/202212160LAL.html,9.1,1,3,1,3,0,0,,0,1,1,0,1,1,0,1,3,2.9,+13,.333,.333
2022-12-16,202212160LAL,LAL,Q3,Russell Westbrook,https://www.basketball-reference.com/boxscores/202212160LAL.html,6.68,1,2,0,0,0,0,,0,2,2,3,0,0,0,1,2,3.3,+12,.500,
2022-12-16,202212160LAL,LAL,Q3,Thomas Bryant,https://www.basketball-reference.com/boxscores/202212160LAL.html,9.53,3,5,0,1,2,4,.500,3,1,4,1,0,0,0,2,8,7.2,-4,.600,.000
2022-12-16,202212160LAL,LAL,Q3,Troy Brown Jr.,https://www.basketball-reference.com/boxscores/202212160LAL.html,5.23,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0.3,+11,,
2022-12-16,202212160LAL,LAL,Q4,LeBron James,https://www.basketball-reference.com/boxscores/202212160LAL.html,8.32,4,5,0,0,0,0,,0,3,3,1,1,0,1,0,8,7.7,+17,.800,
2022-12-16,202212160LAL,LAL,Q4,Dennis Schröder,https://www.basketball-reference.com/boxscores/202212160LAL.html,4.95,0,1,0,0,0,0,,0,0,0,1,0,0,0,2,0,-0.8,+4,.000,
2022-12-16,202212160LAL,LAL,Q4,Patrick Beverley,https://www.basketball-reference.com/boxscores/202212160LAL.html,4.47,1,1,1,1,0,0,,0,0,0,0,0,0,0,1,3,2.3,+4,1.000,1.000
2022-12-16,202212160LAL,LAL,Q4,Lonnie Walker IV,https://www.basketball-reference.com/boxscores/202212160LAL.html,5.97,0,1,0,1,0,0,,0,0,0,1,0,0,0,0,0,0.0,+2,.000,.000
2022-12-16,202212160LAL,LAL,Q4,Austin Reaves,https://www.basketball-reference.com/boxscores/202212160LAL.html,6.03,1,1,0,0,0,0,,1,1,2,0,0,0,0,0,2,2.7,+11,1.000,
2022-12-16,202212160LAL,LAL,Q4,Russell Westbrook,https://www.basketball-reference.com/boxscores/202212160LAL.html,8.27,2,5,0,1,2,2,1.000,1,5,6,5,0,0,0,1,6,8.6,+11,.400,.000
2022-12-16,202212160LAL,LAL,Q4,Thomas Bryant,https://www.basketball-reference.com/boxscores/202212160LAL.html,7.57,4,4,0,0,0,0,,1,1,2,0,2,0,1,1,8,8.4,+11,1.000,
2022-12-16,202212160LAL,LAL,Q4,Max Christie,https://www.basketball-reference.com/boxscores/202212160LAL.html,12.0,2,4,2,3,0,0,,1,0,1,0,0,1,0,0,6,5.4,+13,.500,.667
2022-12-16,202212160LAL,LAL,Q4,Damian Jones,https://www.basketball-reference.com/boxscores/202212160LAL.html,1.22,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4,,
2022-12-16,202212160LAL,LAL,Q4,Kendrick Nunn,https://www.basketball-reference.com/boxscores/202212160LAL.html,1.22,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-4,.000,.000
