game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2022-02-03,202202030TOR,CHI,https://www.basketball-reference.com/boxscores/202202030TOR.html,24,26,31,33,6,120
2022-02-03,202202030TOR,TOR,https://www.basketball-reference.com/boxscores/202202030TOR.html,26,28,33,27,13,127
