game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2022-11-23,202211230OKC,DEN,Bruce Brown,https://www.basketball-reference.com/boxscores/202211230OKC.html,44.97,7,14,.500,3,6,.500,0,0,1,12,13,10,4,0,6,5,17,17.3,+6,
2022-11-23,202211230OKC,DEN,Nikola Jokić,https://www.basketball-reference.com/boxscores/202211230OKC.html,43.15,11,15,.733,1,3,.333,16,18,3,7,10,9,0,0,4,5,39,36.6,+11,.889
2022-11-23,202211230OKC,DEN,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/202211230OKC.html,41.1,4,10,.400,3,8,.375,4,6,2,5,7,1,0,1,2,4,15,9.5,+12,.667
2022-11-23,202211230OKC,DEN,Aaron Gordon,https://www.basketball-reference.com/boxscores/202211230OKC.html,37.72,10,16,.625,4,5,.800,7,11,5,3,8,4,0,2,1,1,31,29.4,+5,.636
2022-11-23,202211230OKC,DEN,Davon Reed,https://www.basketball-reference.com/boxscores/202211230OKC.html,24.57,0,7,.000,0,5,.000,0,0,1,3,4,2,0,0,2,2,0,-4.7,-5,
2022-11-23,202211230OKC,DEN,Vlatko Čančar,https://www.basketball-reference.com/boxscores/202211230OKC.html,34.82,7,18,.389,3,10,.300,2,2,1,3,4,5,0,3,1,1,19,15.0,+6,1.000
2022-11-23,202211230OKC,DEN,Zeke Nnaji,https://www.basketball-reference.com/boxscores/202211230OKC.html,15.35,3,5,.600,0,0,,2,2,2,0,2,0,0,0,0,3,8,5.9,-1,1.000
2022-11-23,202211230OKC,DEN,Christian Braun,https://www.basketball-reference.com/boxscores/202211230OKC.html,13.55,0,3,.000,0,1,.000,2,2,2,4,6,0,0,0,1,1,2,1.1,-4,1.000
2022-11-23,202211230OKC,DEN,Jack White,https://www.basketball-reference.com/boxscores/202211230OKC.html,9.78,0,0,,0,0,,0,0,0,1,1,0,0,2,0,2,0,0.9,-5,
2022-11-23,202211230OKC,OKC,Shai Gilgeous-Alexander,https://www.basketball-reference.com/boxscores/202211230OKC.html,42.52,8,20,.400,1,4,.250,14,14,1,6,7,11,2,1,1,3,31,30.9,+2,1.000
2022-11-23,202211230OKC,OKC,Luguentz Dort,https://www.basketball-reference.com/boxscores/202211230OKC.html,36.98,7,16,.438,3,7,.429,1,2,1,6,7,1,0,0,1,3,18,10.2,+1,.500
2022-11-23,202211230OKC,OKC,Jeremiah Robinson-Earl,https://www.basketball-reference.com/boxscores/202211230OKC.html,34.52,3,11,.273,2,5,.400,0,0,5,6,11,3,2,1,0,5,8,9.6,+6,
2022-11-23,202211230OKC,OKC,Aleksej Pokusevski,https://www.basketball-reference.com/boxscores/202211230OKC.html,29.12,5,8,.625,2,4,.500,1,2,0,1,1,3,1,3,1,4,13,11.9,-4,.500
2022-11-23,202211230OKC,OKC,Josh Giddey,https://www.basketball-reference.com/boxscores/202211230OKC.html,28.63,5,12,.417,1,4,.250,1,2,2,2,4,6,0,0,3,1,12,8.0,-12,.500
2022-11-23,202211230OKC,OKC,Jalen Williams,https://www.basketball-reference.com/boxscores/202211230OKC.html,29.7,4,9,.444,2,3,.667,6,6,0,0,0,1,0,1,2,6,16,8.3,-2,1.000
2022-11-23,202211230OKC,OKC,Isaiah Joe,https://www.basketball-reference.com/boxscores/202211230OKC.html,20.87,7,11,.636,7,10,.700,0,0,2,0,2,1,0,0,1,2,21,16.4,+17,
2022-11-23,202211230OKC,OKC,Tre Mann,https://www.basketball-reference.com/boxscores/202211230OKC.html,17.73,2,4,.500,0,2,.000,0,0,0,2,2,0,0,0,0,0,4,2.6,-8,
2022-11-23,202211230OKC,OKC,Darius Bazley,https://www.basketball-reference.com/boxscores/202211230OKC.html,12.9,0,2,.000,0,0,,1,2,0,3,3,0,0,1,0,1,1,0.4,-12,.500
2022-11-23,202211230OKC,OKC,Eugene Omoruyi,https://www.basketball-reference.com/boxscores/202211230OKC.html,12.03,1,4,.250,0,1,.000,0,0,1,1,2,0,1,0,0,2,2,0.8,-13,
