game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2022-12-21,202212210BOS,IND,https://www.basketball-reference.com/boxscores/202212210BOS.html,42,29,29,17,117
2022-12-21,202212210BOS,BOS,https://www.basketball-reference.com/boxscores/202212210BOS.html,22,21,42,27,112
