game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct,ft_pct
2022-01-23,202201230GSW,UTA,Q1,Rudy Gobert,https://www.basketball-reference.com/boxscores/202201230GSW.html,8.28,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1.7,-5,,,
2022-01-23,202201230GSW,UTA,Q1,Joe Ingles,https://www.basketball-reference.com/boxscores/202201230GSW.html,8.28,2,3,1,2,0,0,0,0,0,1,0,0,0,1,5,4.0,-5,.667,.500,
2022-01-23,202201230GSW,UTA,Q1,Bojan Bogdanović,https://www.basketball-reference.com/boxscores/202201230GSW.html,8.83,4,6,0,1,1,1,0,3,3,1,0,0,0,0,9,8.0,0,.667,.000,1.000
2022-01-23,202201230GSW,UTA,Q1,Royce O'Neale,https://www.basketball-reference.com/boxscores/202201230GSW.html,7.98,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3,-2,,,
2022-01-23,202201230GSW,UTA,Q1,Mike Conley,https://www.basketball-reference.com/boxscores/202201230GSW.html,6.57,3,6,3,4,0,0,1,0,1,0,0,0,2,0,9,4.7,+4,.500,.750,
2022-01-23,202201230GSW,UTA,Q1,Jordan Clarkson,https://www.basketball-reference.com/boxscores/202201230GSW.html,6.88,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.7,-3,.000,,
2022-01-23,202201230GSW,UTA,Q1,Trent Forrest,https://www.basketball-reference.com/boxscores/202201230GSW.html,5.43,1,1,0,0,2,2,0,1,1,0,1,1,0,1,4,5.3,-8,1.000,,1.000
2022-01-23,202201230GSW,UTA,Q1,Rudy Gay,https://www.basketball-reference.com/boxscores/202201230GSW.html,4.02,0,0,0,0,2,2,1,2,3,0,0,0,0,0,2,3.3,-2,,,1.000
2022-01-23,202201230GSW,UTA,Q1,Eric Paschall,https://www.basketball-reference.com/boxscores/202201230GSW.html,3.72,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.1,+1,.000,,
2022-01-23,202201230GSW,UTA,Q2,Rudy Gobert,https://www.basketball-reference.com/boxscores/202201230GSW.html,8.52,1,3,0,0,0,0,1,4,5,0,0,0,0,0,2,2.2,+1,.333,,
2022-01-23,202201230GSW,UTA,Q2,Joe Ingles,https://www.basketball-reference.com/boxscores/202201230GSW.html,7.48,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,-0.7,+3,.000,.000,
2022-01-23,202201230GSW,UTA,Q2,Bojan Bogdanović,https://www.basketball-reference.com/boxscores/202201230GSW.html,8.17,1,2,0,1,4,4,0,3,3,0,0,0,0,0,6,5.9,+3,.500,.000,1.000
2022-01-23,202201230GSW,UTA,Q2,Royce O'Neale,https://www.basketball-reference.com/boxscores/202201230GSW.html,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,+1,,,
2022-01-23,202201230GSW,UTA,Q2,Mike Conley,https://www.basketball-reference.com/boxscores/202201230GSW.html,6.68,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0.3,-2,.000,,
2022-01-23,202201230GSW,UTA,Q2,Jordan Clarkson,https://www.basketball-reference.com/boxscores/202201230GSW.html,8.35,1,5,0,1,0,0,1,0,1,0,0,0,1,0,2,-1.4,0,.200,.000,
