game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2023-11-19,202311190POR,OKC,Josh Giddey,https://www.basketball-reference.com/boxscores/202311190POR.html,22.6,3,6,.500,0,0,0,0,0,4,4,5,1,0,4,1,6,4.3,+12,,
2023-11-19,202311190POR,OKC,Luguentz Dort,https://www.basketball-reference.com/boxscores/202311190POR.html,22.53,4,6,.667,2,3,2,2,0,0,0,1,0,0,0,1,12,9.7,+27,.667,1.000
2023-11-19,202311190POR,OKC,Shai Gilgeous-Alexander,https://www.basketball-reference.com/boxscores/202311190POR.html,22.52,10,13,.769,1,1,7,7,0,3,3,4,1,0,3,2,28,23.8,+26,1.000,1.000
2023-11-19,202311190POR,OKC,Cason Wallace,https://www.basketball-reference.com/boxscores/202311190POR.html,20.83,1,2,.500,0,0,0,0,0,1,1,0,1,0,1,1,2,0.9,+19,,
2023-11-19,202311190POR,OKC,Chet Holmgren,https://www.basketball-reference.com/boxscores/202311190POR.html,20.05,6,6,1.000,2,2,2,2,0,6,6,0,0,2,0,1,16,17.0,+10,1.000,1.000
2023-11-19,202311190POR,OKC,Tre Mann,https://www.basketball-reference.com/boxscores/202311190POR.html,23.73,3,7,.429,1,3,0,0,2,3,5,2,0,0,3,1,7,3.6,+17,.333,
2023-11-19,202311190POR,OKC,Jaylin Williams,https://www.basketball-reference.com/boxscores/202311190POR.html,17.82,3,5,.600,0,1,0,0,3,4,7,3,1,0,1,3,6,7.9,+23,.000,
2023-11-19,202311190POR,OKC,Aaron Wiggins,https://www.basketball-reference.com/boxscores/202311190POR.html,16.13,4,7,.571,2,3,3,3,2,3,5,1,3,0,2,1,13,13.3,+11,.667,1.000
2023-11-19,202311190POR,OKC,Lindy Waters III,https://www.basketball-reference.com/boxscores/202311190POR.html,15.88,4,7,.571,4,7,0,0,0,3,3,1,0,0,0,0,12,10.3,+6,.571,
2023-11-19,202311190POR,OKC,Isaiah Joe,https://www.basketball-reference.com/boxscores/202311190POR.html,14.22,5,6,.833,5,6,0,0,0,1,1,1,1,0,1,0,15,13.8,+20,.833,
2023-11-19,202311190POR,OKC,Dāvis Bertāns,https://www.basketball-reference.com/boxscores/202311190POR.html,10.68,1,5,.200,1,5,0,0,0,2,2,2,0,1,0,0,3,2.6,+11,.200,
2023-11-19,202311190POR,OKC,Olivier Sarr,https://www.basketball-reference.com/boxscores/202311190POR.html,10.13,2,5,.400,2,3,0,0,1,1,2,0,0,0,0,4,6,2.7,+10,.667,
2023-11-19,202311190POR,OKC,Aleksej Pokusevski,https://www.basketball-reference.com/boxscores/202311190POR.html,8.72,2,3,.667,1,1,0,0,2,1,3,4,0,0,0,1,5,7.8,+9,1.000,
2023-11-19,202311190POR,OKC,Kenrich Williams,https://www.basketball-reference.com/boxscores/202311190POR.html,7.8,1,2,.500,1,1,0,0,0,1,1,3,0,0,0,2,3,3.6,+11,1.000,
