game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2020-01-14,202001140BRK,UTA,Rudy Gobert,https://www.basketball-reference.com/boxscores/202001140BRK.html,36.55,9,12,.750,0,0,4,6,.667,4,14,18,3,1,2,0,3,22,26.7,+11,
2020-01-14,202001140BRK,UTA,Donovan Mitchell,https://www.basketball-reference.com/boxscores/202001140BRK.html,36.35,8,19,.421,3,7,6,6,1.000,0,0,0,4,1,0,3,3,25,14.5,+20,.429
2020-01-14,202001140BRK,UTA,Bojan Bogdanović,https://www.basketball-reference.com/boxscores/202001140BRK.html,32.42,8,16,.500,2,7,0,0,,0,2,2,0,1,0,2,1,18,9.2,+5,.286
2020-01-14,202001140BRK,UTA,Royce O'Neale,https://www.basketball-reference.com/boxscores/202001140BRK.html,31.97,0,5,.000,0,3,0,0,,0,6,6,4,0,1,1,3,0,-0.4,+5,.000
2020-01-14,202001140BRK,UTA,Joe Ingles,https://www.basketball-reference.com/boxscores/202001140BRK.html,29.95,10,14,.714,6,8,1,1,1.000,0,3,3,5,1,0,1,0,27,25.6,+9,.750
2020-01-14,202001140BRK,UTA,Jordan Clarkson,https://www.basketball-reference.com/boxscores/202001140BRK.html,25.73,6,13,.462,1,5,0,0,,1,2,3,1,0,0,1,3,13,6.1,-5,.200
2020-01-14,202001140BRK,UTA,Georges Niang,https://www.basketball-reference.com/boxscores/202001140BRK.html,16.03,1,5,.200,0,3,0,0,,1,1,2,0,0,0,0,0,2,-0.1,+6,.000
2020-01-14,202001140BRK,UTA,Emmanuel Mudiay,https://www.basketball-reference.com/boxscores/202001140BRK.html,15.57,3,6,.500,1,3,0,0,,0,1,1,2,1,0,0,0,7,6.7,+4,.333
2020-01-14,202001140BRK,UTA,Tony Bradley,https://www.basketball-reference.com/boxscores/202001140BRK.html,11.45,1,2,.500,0,0,2,2,1.000,1,5,6,0,3,0,0,2,4,7.4,0,
2020-01-14,202001140BRK,UTA,Rayjon Tucker,https://www.basketball-reference.com/boxscores/202001140BRK.html,3.98,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,
2020-01-14,202001140BRK,BRK,Spencer Dinwiddie,https://www.basketball-reference.com/boxscores/202001140BRK.html,36.42,7,17,.412,2,5,1,5,.200,3,1,4,5,0,0,4,2,17,7.4,-13,.400
2020-01-14,202001140BRK,BRK,Joe Harris,https://www.basketball-reference.com/boxscores/202001140BRK.html,33.58,5,10,.500,1,5,2,2,1.000,1,0,1,1,1,0,0,3,13,9.2,-8,.200
2020-01-14,202001140BRK,BRK,Kyrie Irving,https://www.basketball-reference.com/boxscores/202001140BRK.html,32.22,12,19,.632,3,5,5,6,.833,2,3,5,11,2,1,1,0,32,34.8,0,.600
2020-01-14,202001140BRK,BRK,Taurean Prince,https://www.basketball-reference.com/boxscores/202001140BRK.html,29.92,3,9,.333,0,4,0,0,,0,5,5,1,0,0,1,0,6,2.1,-14,.000
2020-01-14,202001140BRK,BRK,Jarrett Allen,https://www.basketball-reference.com/boxscores/202001140BRK.html,24.53,4,8,.500,0,0,0,0,,0,2,2,1,0,1,0,1,8,5.6,-13,
2020-01-14,202001140BRK,BRK,Caris LeVert,https://www.basketball-reference.com/boxscores/202001140BRK.html,26.45,5,13,.385,1,4,0,0,,0,2,2,3,0,1,2,2,11,4.5,+5,.250
2020-01-14,202001140BRK,BRK,DeAndre Jordan,https://www.basketball-reference.com/boxscores/202001140BRK.html,23.47,4,5,.800,0,0,1,2,.500,3,11,14,0,0,1,3,2,9,9.0,+2,
2020-01-14,202001140BRK,BRK,Timothé Luwawu-Cabarrot,https://www.basketball-reference.com/boxscores/202001140BRK.html,17.53,1,3,.333,0,2,0,0,,0,5,5,0,1,0,0,2,2,2.0,-14,.000
2020-01-14,202001140BRK,BRK,Rodions Kurucs,https://www.basketball-reference.com/boxscores/202001140BRK.html,15.88,4,6,.667,1,1,0,0,,2,3,5,0,0,0,1,1,9,7.3,0,1.000
