game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2023-01-18,202301180UTA,LAC,https://www.basketball-reference.com/boxscores/202301180UTA.html,94.7,0.484,11.4,31.4,0.152,108.8
2023-01-18,202301180UTA,UTA,https://www.basketball-reference.com/boxscores/202301180UTA.html,94.7,0.626,7.6,20.9,0.195,133.1
