game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2021-02-11,202102110BOS,TOR,Fred VanVleet,https://www.basketball-reference.com/boxscores/202102110BOS.html,37.15,2,9,.222,1,4,.250,0,0,0,3,3,11,2,2,3,1,5,8.1,-17,
2021-02-11,202102110BOS,TOR,Pascal Siakam,https://www.basketball-reference.com/boxscores/202102110BOS.html,35.12,8,14,.571,2,4,.500,5,7,0,4,4,2,1,0,1,2,23,17.4,-11,.714
2021-02-11,202102110BOS,TOR,Kyle Lowry,https://www.basketball-reference.com/boxscores/202102110BOS.html,32.52,10,15,.667,1,4,.250,3,3,0,1,1,6,1,0,3,5,24,18.0,-16,1.000
2021-02-11,202102110BOS,TOR,Norman Powell,https://www.basketball-reference.com/boxscores/202102110BOS.html,31.75,6,15,.400,0,4,.000,3,3,0,4,4,0,0,0,1,5,15,5.1,-6,1.000
2021-02-11,202102110BOS,TOR,Aron Baynes,https://www.basketball-reference.com/boxscores/202102110BOS.html,20.78,4,9,.444,0,1,.000,0,0,3,5,8,2,0,0,2,3,8,5.1,-11,
2021-02-11,202102110BOS,TOR,Chris Boucher,https://www.basketball-reference.com/boxscores/202102110BOS.html,25.13,4,8,.500,2,4,.500,2,4,0,6,6,1,1,5,1,5,12,11.2,-7,.500
2021-02-11,202102110BOS,TOR,DeAndre' Bembry,https://www.basketball-reference.com/boxscores/202102110BOS.html,22.83,2,2,1.000,0,0,,0,0,0,1,1,2,0,1,0,3,4,4.6,+1,
2021-02-11,202102110BOS,TOR,Stanley Johnson,https://www.basketball-reference.com/boxscores/202102110BOS.html,16.07,3,5,.600,1,3,.333,2,2,0,3,3,0,2,0,2,1,9,7.2,-4,1.000
2021-02-11,202102110BOS,TOR,Terence Davis,https://www.basketball-reference.com/boxscores/202102110BOS.html,13.68,0,3,.000,0,1,.000,0,0,0,1,1,1,0,0,0,0,0,-1.1,-3,
2021-02-11,202102110BOS,TOR,Paul Watson,https://www.basketball-reference.com/boxscores/202102110BOS.html,2.88,2,2,1.000,2,2,1.000,0,0,0,1,1,1,0,0,0,1,6,6.0,0,
2021-02-11,202102110BOS,TOR,Matt Thomas,https://www.basketball-reference.com/boxscores/202102110BOS.html,2.08,0,1,.000,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,+4,
2021-02-11,202102110BOS,BOS,Jayson Tatum,https://www.basketball-reference.com/boxscores/202102110BOS.html,36.02,5,13,.385,1,3,.333,6,6,0,6,6,9,2,0,2,3,17,16.8,+23,1.000
2021-02-11,202102110BOS,BOS,Jaylen Brown,https://www.basketball-reference.com/boxscores/202102110BOS.html,32.23,3,14,.214,0,4,.000,6,6,1,4,5,10,2,1,5,4,12,8.4,+18,1.000
2021-02-11,202102110BOS,BOS,Semi Ojeleye,https://www.basketball-reference.com/boxscores/202102110BOS.html,30.23,8,12,.667,6,8,.750,2,2,1,5,6,0,0,0,1,2,24,19.2,+20,1.000
2021-02-11,202102110BOS,BOS,Kemba Walker,https://www.basketball-reference.com/boxscores/202102110BOS.html,29.75,5,12,.417,5,8,.625,6,6,0,5,5,3,1,0,5,2,21,13.4,+21,1.000
2021-02-11,202102110BOS,BOS,Daniel Theis,https://www.basketball-reference.com/boxscores/202102110BOS.html,27.17,4,7,.571,0,2,.000,0,2,2,3,5,3,2,4,1,4,8,10.5,+28,.000
2021-02-11,202102110BOS,BOS,Payton Pritchard,https://www.basketball-reference.com/boxscores/202102110BOS.html,29.1,6,10,.600,6,8,.750,2,2,2,3,5,1,0,0,2,2,20,15.6,-11,1.000
2021-02-11,202102110BOS,BOS,Tristan Thompson,https://www.basketball-reference.com/boxscores/202102110BOS.html,18.75,2,6,.333,0,0,,0,2,5,6,11,1,0,0,0,1,4,5.4,-10,.000
2021-02-11,202102110BOS,BOS,Grant Williams,https://www.basketball-reference.com/boxscores/202102110BOS.html,17.2,2,4,.500,0,2,.000,0,0,1,1,2,1,0,1,1,2,4,2.6,-4,
2021-02-11,202102110BOS,BOS,Javonte Green,https://www.basketball-reference.com/boxscores/202102110BOS.html,8.27,1,3,.333,1,2,.500,0,0,0,1,1,0,1,0,0,0,3,2.6,-4,
2021-02-11,202102110BOS,BOS,Carsen Edwards,https://www.basketball-reference.com/boxscores/202102110BOS.html,5.73,1,2,.500,1,2,.500,0,0,0,0,0,0,0,0,0,1,3,1.6,-3,
2021-02-11,202102110BOS,BOS,Tacko Fall,https://www.basketball-reference.com/boxscores/202102110BOS.html,2.08,2,3,.667,0,0,,0,2,2,0,2,0,0,0,0,1,4,2.9,-4,.000
2021-02-11,202102110BOS,BOS,Aaron Nesmith,https://www.basketball-reference.com/boxscores/202102110BOS.html,2.08,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0.7,-4,
2021-02-11,202102110BOS,BOS,Tremont Waters,https://www.basketball-reference.com/boxscores/202102110BOS.html,1.38,0,0,,0,0,,0,0,0,1,1,1,0,0,1,0,0,0.0,0,
