game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2023-12-11,202312110OKC,UTA,https://www.basketball-reference.com/boxscores/202312110OKC.html,106.0,0.543,14.4,22.0,0.217,113.2
2023-12-11,202312110OKC,OKC,https://www.basketball-reference.com/boxscores/202312110OKC.html,106.0,0.615,10.4,17.9,0.167,126.4
