game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2024-03-25,202403250NYK,DET,https://www.basketball-reference.com/boxscores/202403250NYK.html,17,25,24,33,99
2024-03-25,202403250NYK,NYK,https://www.basketball-reference.com/boxscores/202403250NYK.html,36,23,36,29,124
