game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2022-12-21,202212210BOS,IND,Q1,Andrew Nembhard,https://www.basketball-reference.com/boxscores/202212210BOS.html,9.18,1,2,.500,0,0,0,0,0,1,1,0,0,0,0,2,2,0.5,+17,,
2022-12-21,202212210BOS,IND,Q1,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202212210BOS.html,12.0,5,7,.714,3,5,2,3,0,1,1,5,1,0,0,0,15,16.5,+20,.600,.667
2022-12-21,202212210BOS,IND,Q1,Buddy Hield,https://www.basketball-reference.com/boxscores/202212210BOS.html,12.0,3,5,.600,2,2,0,0,1,1,2,4,0,0,0,1,8,9.1,+20,1.000,
2022-12-21,202212210BOS,IND,Q1,Aaron Nesmith,https://www.basketball-reference.com/boxscores/202212210BOS.html,8.65,1,2,.500,0,1,0,0,0,2,2,0,0,0,0,1,2,1.2,+15,.000,
2022-12-21,202212210BOS,IND,Q1,Myles Turner,https://www.basketball-reference.com/boxscores/202212210BOS.html,9.45,3,5,.600,1,1,0,0,0,5,5,3,1,0,1,1,7,7.9,+18,1.000,
2022-12-21,202212210BOS,IND,Q1,Bennedict Mathurin,https://www.basketball-reference.com/boxscores/202212210BOS.html,3.35,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,+5,,
2022-12-21,202212210BOS,IND,Q1,Jalen Smith,https://www.basketball-reference.com/boxscores/202212210BOS.html,2.55,2,3,.667,1,1,0,0,0,0,0,0,0,0,0,1,5,3.3,+2,1.000,
2022-12-21,202212210BOS,IND,Q1,Chris Duarte,https://www.basketball-reference.com/boxscores/202212210BOS.html,2.82,1,2,.500,1,1,0,0,0,0,0,0,0,0,0,0,3,2.0,+3,1.000,
2022-12-21,202212210BOS,IND,Q2,Andrew Nembhard,https://www.basketball-reference.com/boxscores/202212210BOS.html,4.42,0,1,.000,0,0,0,0,0,1,1,1,0,0,0,0,0,0.3,+1,,
2022-12-21,202212210BOS,IND,Q2,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202212210BOS.html,3.78,2,5,.400,0,3,1,1,0,0,0,0,0,0,0,0,5,2.3,-1,.000,1.000
2022-12-21,202212210BOS,IND,Q2,Buddy Hield,https://www.basketball-reference.com/boxscores/202212210BOS.html,2.78,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,+1,,
2022-12-21,202212210BOS,IND,Q2,Aaron Nesmith,https://www.basketball-reference.com/boxscores/202212210BOS.html,5.22,3,5,.600,1,2,0,0,1,1,2,2,0,0,0,1,7,6.7,+14,.500,
2022-12-21,202212210BOS,IND,Q2,Myles Turner,https://www.basketball-reference.com/boxscores/202212210BOS.html,4.48,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.1,-1,,
2022-12-21,202212210BOS,IND,Q2,Bennedict Mathurin,https://www.basketball-reference.com/boxscores/202212210BOS.html,9.22,1,6,.167,0,2,0,0,0,1,1,0,1,0,0,0,2,-0.5,+7,.000,
2022-12-21,202212210BOS,IND,Q2,Jalen Smith,https://www.basketball-reference.com/boxscores/202212210BOS.html,7.52,1,2,.500,1,2,0,0,2,3,5,1,0,1,1,0,3,4.7,+9,.500,
2022-12-21,202212210BOS,IND,Q2,Oshae Brissett,https://www.basketball-reference.com/boxscores/202212210BOS.html,9.28,2,3,.667,0,0,0,0,2,2,4,0,1,0,1,0,4,4.7,+5,,
2022-12-21,202212210BOS,IND,Q2,Chris Duarte,https://www.basketball-reference.com/boxscores/202212210BOS.html,5.02,1,2,.500,0,1,0,0,0,2,2,1,0,0,0,0,2,2.3,-2,.000,
2022-12-21,202212210BOS,IND,Q2,T.J. McConnell,https://www.basketball-reference.com/boxscores/202212210BOS.html,8.28,3,6,.500,0,0,0,0,1,0,1,1,2,0,0,2,6,5.6,+7,,
2022-12-21,202212210BOS,IND,Q3,Andrew Nembhard,https://www.basketball-reference.com/boxscores/202212210BOS.html,8.82,2,4,.500,0,1,0,0,1,1,2,4,1,0,1,1,4,5.4,-4,.000,
2022-12-21,202212210BOS,IND,Q3,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202212210BOS.html,8.58,3,7,.429,1,1,0,0,1,0,1,1,0,0,1,0,7,3.7,-9,1.000,
2022-12-21,202212210BOS,IND,Q3,Buddy Hield,https://www.basketball-reference.com/boxscores/202212210BOS.html,9.45,0,2,.000,0,1,0,0,0,1,1,0,0,0,0,0,0,-1.1,-15,.000,
2022-12-21,202212210BOS,IND,Q3,Aaron Nesmith,https://www.basketball-reference.com/boxscores/202212210BOS.html,7.23,1,2,.500,0,1,2,2,0,1,1,0,2,0,0,2,4,4.5,-8,.000,1.000
2022-12-21,202212210BOS,IND,Q3,Myles Turner,https://www.basketball-reference.com/boxscores/202212210BOS.html,4.62,0,0,,0,0,0,0,0,0,0,0,0,0,1,2,0,-1.8,-6,,
2022-12-21,202212210BOS,IND,Q3,Bennedict Mathurin,https://www.basketball-reference.com/boxscores/202212210BOS.html,4.77,1,1,1.000,0,0,0,0,1,1,2,0,0,0,1,1,2,1.3,-5,,
2022-12-21,202212210BOS,IND,Q3,Jalen Smith,https://www.basketball-reference.com/boxscores/202212210BOS.html,7.38,0,1,.000,0,1,0,0,1,1,2,0,0,0,1,2,0,-1.5,-7,.000,
2022-12-21,202212210BOS,IND,Q3,Oshae Brissett,https://www.basketball-reference.com/boxscores/202212210BOS.html,2.55,1,1,1.000,1,1,0,0,0,0,0,0,0,0,0,0,3,2.7,+2,1.000,
2022-12-21,202212210BOS,IND,Q3,Chris Duarte,https://www.basketball-reference.com/boxscores/202212210BOS.html,4.77,3,4,.750,3,3,0,0,0,0,0,0,0,0,1,0,9,6.4,-5,1.000,
2022-12-21,202212210BOS,IND,Q3,T.J. McConnell,https://www.basketball-reference.com/boxscores/202212210BOS.html,1.83,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,-8,,
2022-12-21,202212210BOS,IND,Q4,Andrew Nembhard,https://www.basketball-reference.com/boxscores/202212210BOS.html,12.0,1,2,.500,0,0,0,0,1,0,1,0,0,1,1,1,2,1.0,-10,,
2022-12-21,202212210BOS,IND,Q4,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202212210BOS.html,9.67,2,5,.400,2,4,0,0,0,1,1,2,0,0,1,0,6,4.0,-9,.500,
