game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2024-04-17,202404170PHI,MIA,Q1,Tyler Herro,https://www.basketball-reference.com/boxscores/202404170PHI.html,10.82,3,7,.429,0,3,.000,0,0,0,0,0,1,0,0,2,1,6,0.6,-3,
2024-04-17,202404170PHI,MIA,Q1,Jimmy Butler,https://www.basketball-reference.com/boxscores/202404170PHI.html,9.58,2,4,.500,0,0,,3,4,0,1,1,2,2,0,0,0,7,8.3,0,.750
2024-04-17,202404170PHI,MIA,Q1,Bam Adebayo,https://www.basketball-reference.com/boxscores/202404170PHI.html,5.08,0,2,.000,0,2,.000,0,0,0,1,1,0,0,1,0,2,0,-1.2,-7,
2024-04-17,202404170PHI,MIA,Q1,Caleb Martin,https://www.basketball-reference.com/boxscores/202404170PHI.html,9.55,1,2,.500,0,0,,0,0,0,1,1,0,0,0,0,0,2,1.3,-5,
2024-04-17,202404170PHI,MIA,Q1,Nikola Jović,https://www.basketball-reference.com/boxscores/202404170PHI.html,8.4,1,1,1.000,0,0,,0,0,0,4,4,0,0,0,1,0,2,1.9,-4,
2024-04-17,202404170PHI,MIA,Q1,Haywood Highsmith,https://www.basketball-reference.com/boxscores/202404170PHI.html,3.6,0,0,,0,0,,1,2,1,0,1,0,1,0,0,0,1,2.3,+5,.500
2024-04-17,202404170PHI,MIA,Q1,Delon Wright,https://www.basketball-reference.com/boxscores/202404170PHI.html,2.45,0,0,,0,0,,0,0,0,0,0,1,1,0,0,0,0,1.7,+6,
2024-04-17,202404170PHI,MIA,Q1,Jaime Jaquez Jr.,https://www.basketball-reference.com/boxscores/202404170PHI.html,3.6,1,1,1.000,1,1,1.000,0,0,0,0,0,0,1,0,0,1,3,3.3,+5,
2024-04-17,202404170PHI,MIA,Q1,Kevin Love,https://www.basketball-reference.com/boxscores/202404170PHI.html,6.92,0,1,.000,0,1,.000,2,2,0,1,1,0,0,0,0,0,2,1.6,+8,1.000
2024-04-17,202404170PHI,MIA,Q2,Tyler Herro,https://www.basketball-reference.com/boxscores/202404170PHI.html,8.1,1,5,.200,1,2,.500,0,0,0,0,0,2,0,0,0,0,3,1.3,+5,
2024-04-17,202404170PHI,MIA,Q2,Jimmy Butler,https://www.basketball-reference.com/boxscores/202404170PHI.html,9.87,0,4,.000,0,2,.000,3,3,0,0,0,2,2,0,1,0,3,2.6,+12,1.000
2024-04-17,202404170PHI,MIA,Q2,Bam Adebayo,https://www.basketball-reference.com/boxscores/202404170PHI.html,7.32,2,2,1.000,0,0,,0,0,1,3,4,1,0,0,0,0,4,5.7,+7,
2024-04-17,202404170PHI,MIA,Q2,Caleb Martin,https://www.basketball-reference.com/boxscores/202404170PHI.html,5.63,1,1,1.000,1,1,1.000,0,0,2,1,3,0,0,0,0,0,3,4.4,+5,
2024-04-17,202404170PHI,MIA,Q2,Haywood Highsmith,https://www.basketball-reference.com/boxscores/202404170PHI.html,6.37,1,4,.250,0,3,.000,0,0,0,2,2,0,0,1,0,0,2,0.9,+6,
2024-04-17,202404170PHI,MIA,Q2,Delon Wright,https://www.basketball-reference.com/boxscores/202404170PHI.html,12.0,2,4,.500,2,3,.667,0,0,1,1,2,1,1,0,0,1,6,6.3,+11,
2024-04-17,202404170PHI,MIA,Q2,Jaime Jaquez Jr.,https://www.basketball-reference.com/boxscores/202404170PHI.html,6.03,2,3,.667,0,1,.000,0,0,1,0,1,1,0,0,2,1,4,1.7,+5,
2024-04-17,202404170PHI,MIA,Q2,Kevin Love,https://www.basketball-reference.com/boxscores/202404170PHI.html,4.68,1,1,1.000,1,1,1.000,0,0,0,0,0,0,1,0,0,1,3,3.3,+4,
