game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2020-10-02,202010020LAL,MIA,Q1,Jimmy Butler,https://www.basketball-reference.com/boxscores/202010020LAL.html,12.0,1,3,.333,0,0,3,4,.750,1,3,4,4,1,0,1,0,5,7.3,-6,
2020-10-02,202010020LAL,MIA,Q1,Tyler Herro,https://www.basketball-reference.com/boxscores/202010020LAL.html,9.38,1,2,.500,1,2,0,0,,0,1,1,0,0,0,1,2,3,0.5,-3,.500
2020-10-02,202010020LAL,MIA,Q1,Jae Crowder,https://www.basketball-reference.com/boxscores/202010020LAL.html,7.3,2,3,.667,0,1,0,0,,0,2,2,0,0,0,0,0,4,3.3,-6,.000
2020-10-02,202010020LAL,MIA,Q1,Duncan Robinson,https://www.basketball-reference.com/boxscores/202010020LAL.html,9.12,0,2,.000,0,2,3,3,1.000,0,0,0,0,1,0,0,0,3,2.6,-6,.000
2020-10-02,202010020LAL,MIA,Q1,Meyers Leonard,https://www.basketball-reference.com/boxscores/202010020LAL.html,4.43,1,2,.500,1,1,0,0,,0,0,0,1,0,0,0,0,3,2.7,-6,1.000
2020-10-02,202010020LAL,MIA,Q1,Kelly Olynyk,https://www.basketball-reference.com/boxscores/202010020LAL.html,7.57,1,3,.333,1,3,0,0,,0,0,0,1,0,0,1,2,3,0.2,0,.333
2020-10-02,202010020LAL,MIA,Q1,Kendrick Nunn,https://www.basketball-reference.com/boxscores/202010020LAL.html,5.5,1,2,.500,0,1,0,0,,0,1,1,0,0,0,1,2,2,-0.5,-3,.000
2020-10-02,202010020LAL,MIA,Q1,Andre Iguodala,https://www.basketball-reference.com/boxscores/202010020LAL.html,4.7,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,
2020-10-02,202010020LAL,MIA,Q2,Jimmy Butler,https://www.basketball-reference.com/boxscores/202010020LAL.html,9.47,1,4,.250,0,0,4,4,1.000,0,1,1,4,0,0,0,0,6,6.7,-2,
2020-10-02,202010020LAL,MIA,Q2,Tyler Herro,https://www.basketball-reference.com/boxscores/202010020LAL.html,9.47,2,4,.500,0,0,2,2,1.000,0,0,0,1,0,0,0,0,6,4.7,-2,
2020-10-02,202010020LAL,MIA,Q2,Jae Crowder,https://www.basketball-reference.com/boxscores/202010020LAL.html,12.0,2,2,1.000,1,1,0,0,,0,3,3,0,0,0,0,2,5,4.5,-8,1.000
2020-10-02,202010020LAL,MIA,Q2,Duncan Robinson,https://www.basketball-reference.com/boxscores/202010020LAL.html,6.18,1,4,.250,1,4,0,0,,0,0,0,1,0,0,0,2,3,0.5,-12,.250
2020-10-02,202010020LAL,MIA,Q2,Kelly Olynyk,https://www.basketball-reference.com/boxscores/202010020LAL.html,10.2,2,3,.667,0,0,0,0,,1,4,5,0,0,0,0,1,4,4.2,-9,
2020-10-02,202010020LAL,MIA,Q2,Kendrick Nunn,https://www.basketball-reference.com/boxscores/202010020LAL.html,8.35,1,3,.333,1,2,2,2,1.000,0,0,0,3,0,0,1,1,5,4.0,-2,.500
2020-10-02,202010020LAL,MIA,Q2,Andre Iguodala,https://www.basketball-reference.com/boxscores/202010020LAL.html,4.33,1,1,1.000,0,0,0,0,,0,0,0,0,0,0,0,1,2,1.3,-5,
2020-10-02,202010020LAL,MIA,Q3,Jimmy Butler,https://www.basketball-reference.com/boxscores/202010020LAL.html,11.28,3,5,.600,0,0,2,2,1.000,1,0,1,2,0,0,1,1,8,6.4,+5,
2020-10-02,202010020LAL,MIA,Q3,Tyler Herro,https://www.basketball-reference.com/boxscores/202010020LAL.html,12.0,2,5,.400,0,1,4,4,1.000,0,3,3,1,0,0,0,0,8,6.9,+4,.000
