game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2023-11-06,202311060MIN,BOS,https://www.basketball-reference.com/boxscores/202311060MIN.html,26,29,19,27,8,109
2023-11-06,202311060MIN,MIN,https://www.basketball-reference.com/boxscores/202311060MIN.html,29,23,27,22,13,114
