game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct,fg3_pct
2021-05-24,202105240MIL,MIA,Q1,Jimmy Butler,https://www.basketball-reference.com/boxscores/202105240MIL.html,10.42,2,6,.333,0,0,0,0,1,0,1,2,0,0,0,0,4,2.7,-25,,
2021-05-24,202105240MIL,MIA,Q1,Bam Adebayo,https://www.basketball-reference.com/boxscores/202105240MIL.html,7.83,0,3,.000,0,0,2,4,0,0,0,0,0,0,1,0,2,-1.9,-19,.500,
2021-05-24,202105240MIL,MIA,Q1,Kendrick Nunn,https://www.basketball-reference.com/boxscores/202105240MIL.html,7.03,1,3,.333,0,1,0,0,0,0,0,1,1,0,0,0,2,2.0,-15,,.000
2021-05-24,202105240MIL,MIA,Q1,Duncan Robinson,https://www.basketball-reference.com/boxscores/202105240MIL.html,7.73,0,1,.000,0,1,0,0,0,0,0,0,1,0,0,0,0,0.3,-19,,.000
2021-05-24,202105240MIL,MIA,Q1,Trevor Ariza,https://www.basketball-reference.com/boxscores/202105240MIL.html,7.73,0,1,.000,0,1,0,0,0,1,1,0,0,0,1,0,0,-1.4,-19,,.000
2021-05-24,202105240MIL,MIA,Q1,Goran Dragić,https://www.basketball-reference.com/boxscores/202105240MIL.html,6.55,1,4,.250,0,2,1,2,0,0,0,1,0,0,0,0,3,0.9,-12,.500,.000
2021-05-24,202105240MIL,MIA,Q1,Dewayne Dedmon,https://www.basketball-reference.com/boxscores/202105240MIL.html,4.17,4,4,1.000,1,1,0,0,1,1,2,0,0,0,0,0,9,8.8,-7,,1.000
2021-05-24,202105240MIL,MIA,Q1,Tyler Herro,https://www.basketball-reference.com/boxscores/202105240MIL.html,4.27,0,1,.000,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3,-7,,
2021-05-24,202105240MIL,MIA,Q1,Andre Iguodala,https://www.basketball-reference.com/boxscores/202105240MIL.html,4.27,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,-7,,
2021-05-24,202105240MIL,MIA,Q2,Jimmy Butler,https://www.basketball-reference.com/boxscores/202105240MIL.html,9.42,1,1,1.000,0,0,1,2,0,0,0,1,0,0,0,0,3,3.0,-7,.500,
2021-05-24,202105240MIL,MIA,Q2,Bam Adebayo,https://www.basketball-reference.com/boxscores/202105240MIL.html,8.8,2,2,1.000,0,0,3,3,0,1,1,3,0,0,2,1,7,6.4,+3,1.000,
2021-05-24,202105240MIL,MIA,Q2,Kendrick Nunn,https://www.basketball-reference.com/boxscores/202105240MIL.html,10.67,1,6,.167,1,3,0,0,0,0,0,0,0,0,0,0,3,-0.8,+2,,.333
2021-05-24,202105240MIL,MIA,Q2,Duncan Robinson,https://www.basketball-reference.com/boxscores/202105240MIL.html,7.08,2,3,.667,2,3,2,2,0,2,2,1,0,0,0,1,8,7.6,-4,1.000,.667
2021-05-24,202105240MIL,MIA,Q2,Trevor Ariza,https://www.basketball-reference.com/boxscores/202105240MIL.html,6.33,0,1,.000,0,1,0,0,1,2,3,0,0,0,0,2,0,-0.2,-3,,.000
2021-05-24,202105240MIL,MIA,Q2,Goran Dragić,https://www.basketball-reference.com/boxscores/202105240MIL.html,5.78,1,2,.500,0,0,2,2,0,1,1,1,0,0,0,0,4,4.0,+2,1.000,
