game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2019-12-18,201912180WAS,CHI,https://www.basketball-reference.com/boxscores/201912180WAS.html,23,29,21,25,12,110
2019-12-18,201912180WAS,WAS,https://www.basketball-reference.com/boxscores/201912180WAS.html,27,31,27,13,11,109
