game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2021-05-12,202105120LAL,HOU,https://www.basketball-reference.com/boxscores/202105120LAL.html,26,27,43,26,122
2021-05-12,202105120LAL,LAL,https://www.basketball-reference.com/boxscores/202105120LAL.html,34,25,41,24,124
