game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2021-12-19,202112190SAC,SAS,Dejounte Murray,https://www.basketball-reference.com/boxscores/202112190SAC.html,35.18,11,17,.647,0,0,3,4,.750,0,7,7,9,1,0,2,2,25,23.7,-9,
2021-12-19,202112190SAC,SAS,Jakob Poeltl,https://www.basketball-reference.com/boxscores/202112190SAC.html,33.8,2,10,.200,0,0,0,0,,5,3,8,3,1,2,1,3,4,4.5,-11,
2021-12-19,202112190SAC,SAS,Keldon Johnson,https://www.basketball-reference.com/boxscores/202112190SAC.html,31.85,5,14,.357,2,5,4,4,1.000,2,9,11,1,2,0,2,2,16,12.2,-9,.400
2021-12-19,202112190SAC,SAS,Devin Vassell,https://www.basketball-reference.com/boxscores/202112190SAC.html,27.77,5,7,.714,1,3,0,0,,0,2,2,1,0,1,2,1,11,7.7,-4,.333
2021-12-19,202112190SAC,SAS,Derrick White,https://www.basketball-reference.com/boxscores/202112190SAC.html,24.73,2,8,.250,0,3,1,1,1.000,1,0,1,2,1,1,1,0,5,3.0,-18,.000
2021-12-19,202112190SAC,SAS,Bryn Forbes,https://www.basketball-reference.com/boxscores/202112190SAC.html,26.28,7,12,.583,4,8,0,0,,0,1,1,0,1,1,3,1,18,11.0,+7,.500
2021-12-19,202112190SAC,SAS,Lonnie Walker IV,https://www.basketball-reference.com/boxscores/202112190SAC.html,25.2,8,16,.500,3,4,0,0,,2,1,3,4,0,0,0,1,19,15.1,-13,.750
2021-12-19,202112190SAC,SAS,Jock Landale,https://www.basketball-reference.com/boxscores/202112190SAC.html,10.85,1,2,.500,1,1,4,4,1.000,1,1,2,0,1,0,1,1,7,6.6,+7,1.000
2021-12-19,202112190SAC,SAS,Keita Bates-Diop,https://www.basketball-reference.com/boxscores/202112190SAC.html,10.65,3,3,1.000,1,1,0,0,,0,4,4,0,0,2,0,1,7,8.3,+10,1.000
2021-12-19,202112190SAC,SAS,Tre Jones,https://www.basketball-reference.com/boxscores/202112190SAC.html,10.33,0,0,,0,0,0,0,,0,3,3,4,0,0,1,0,0,2.7,+8,
2021-12-19,202112190SAC,SAS,Drew Eubanks,https://www.basketball-reference.com/boxscores/202112190SAC.html,3.35,1,2,.500,0,0,0,0,,2,0,2,0,0,1,1,0,2,2.1,-3,
2021-12-19,202112190SAC,SAC,Harrison Barnes,https://www.basketball-reference.com/boxscores/202112190SAC.html,40.02,4,11,.364,1,3,5,6,.833,1,6,7,3,0,0,0,0,14,12.1,+8,.333
2021-12-19,202112190SAC,SAC,Buddy Hield,https://www.basketball-reference.com/boxscores/202112190SAC.html,39.52,10,18,.556,7,9,2,2,1.000,1,2,3,4,1,0,1,2,29,23.7,-1,.778
2021-12-19,202112190SAC,SAC,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202112190SAC.html,37.17,12,19,.632,3,5,0,0,,1,3,4,11,2,0,3,5,27,24.8,+4,.600
2021-12-19,202112190SAC,SAC,Chimezie Metu,https://www.basketball-reference.com/boxscores/202112190SAC.html,31.47,2,8,.250,0,3,5,6,.833,1,5,6,1,4,0,1,2,9,8.9,0,.000
2021-12-19,202112190SAC,SAC,Tristan Thompson,https://www.basketball-reference.com/boxscores/202112190SAC.html,28.52,4,10,.400,0,0,0,0,,3,5,8,1,0,1,3,3,8,3.4,+6,
2021-12-19,202112190SAC,SAC,Maurice Harkless,https://www.basketball-reference.com/boxscores/202112190SAC.html,32.4,2,3,.667,0,1,0,1,.000,0,2,2,1,3,0,1,3,4,4.4,+15,.000
2021-12-19,202112190SAC,SAC,Damian Jones,https://www.basketball-reference.com/boxscores/202112190SAC.html,19.48,9,15,.600,2,2,3,3,1.000,4,4,8,1,0,2,1,1,23,20.8,+1,1.000
2021-12-19,202112190SAC,SAC,Jahmi'us Ramsey,https://www.basketball-reference.com/boxscores/202112190SAC.html,8.57,3,4,.750,1,1,0,0,,0,1,1,1,1,0,1,2,7,5.6,+5,1.000
2021-12-19,202112190SAC,SAC,Justin Robinson,https://www.basketball-reference.com/boxscores/202112190SAC.html,2.87,0,3,.000,0,1,0,0,,0,1,1,0,0,0,0,1,0,-2.2,-3,.000
