game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2019-12-11,201912110MIN,UTA,Rudy Gobert,https://www.basketball-reference.com/boxscores/201912110MIN.html,36.45,8,11,.727,0,0,4,7,.571,7,9,16,3,2,2,3,2,20,23.6,-1,
2019-12-11,201912110MIN,UTA,Donovan Mitchell,https://www.basketball-reference.com/boxscores/201912110MIN.html,36.32,13,20,.650,2,5,2,2,1.000,1,4,5,6,0,1,2,3,30,24.8,+5,.400
2019-12-11,201912110MIN,UTA,Joe Ingles,https://www.basketball-reference.com/boxscores/201912110MIN.html,36.27,9,14,.643,3,6,2,2,1.000,1,4,5,5,1,0,2,3,23,20.0,+2,.500
2019-12-11,201912110MIN,UTA,Bojan Bogdanović,https://www.basketball-reference.com/boxscores/201912110MIN.html,34.75,4,14,.286,2,8,4,4,1.000,0,3,3,3,0,0,6,2,14,2.0,-1,.250
2019-12-11,201912110MIN,UTA,Royce O'Neale,https://www.basketball-reference.com/boxscores/201912110MIN.html,30.88,2,7,.286,2,5,0,0,,0,5,5,2,1,0,0,4,6,4.2,-1,.400
2019-12-11,201912110MIN,UTA,Emmanuel Mudiay,https://www.basketball-reference.com/boxscores/201912110MIN.html,22.17,4,7,.571,2,3,3,4,.750,1,4,5,2,0,2,1,4,13,11.4,+15,.667
2019-12-11,201912110MIN,UTA,Jeff Green,https://www.basketball-reference.com/boxscores/201912110MIN.html,17.12,3,6,.500,2,5,2,2,1.000,0,1,1,1,0,0,1,1,10,6.6,+12,.400
2019-12-11,201912110MIN,UTA,Georges Niang,https://www.basketball-reference.com/boxscores/201912110MIN.html,14.5,3,3,1.000,3,3,0,0,,0,2,2,0,0,1,0,0,9,9.4,+12,1.000
2019-12-11,201912110MIN,UTA,Ed Davis,https://www.basketball-reference.com/boxscores/201912110MIN.html,11.55,1,1,1.000,0,0,0,1,.000,1,2,3,1,0,1,0,3,2,2.8,+12,
2019-12-11,201912110MIN,MIN,Andrew Wiggins,https://www.basketball-reference.com/boxscores/201912110MIN.html,37.53,11,23,.478,3,8,1,1,1.000,2,4,6,3,3,0,2,1,26,19.6,-6,.375
2019-12-11,201912110MIN,MIN,Karl-Anthony Towns,https://www.basketball-reference.com/boxscores/201912110MIN.html,36.43,6,15,.400,2,9,7,9,.778,4,7,11,3,1,0,5,5,21,13.1,-2,.222
2019-12-11,201912110MIN,MIN,Josh Okogie,https://www.basketball-reference.com/boxscores/201912110MIN.html,30.9,3,8,.375,3,5,4,4,1.000,1,4,5,0,1,1,1,2,13,10.4,+3,.600
2019-12-11,201912110MIN,MIN,Robert Covington,https://www.basketball-reference.com/boxscores/201912110MIN.html,30.25,5,13,.385,3,10,1,2,.500,1,6,7,2,2,0,2,5,14,8.4,-16,.300
2019-12-11,201912110MIN,MIN,Jarrett Culver,https://www.basketball-reference.com/boxscores/201912110MIN.html,21.23,2,8,.250,0,2,0,2,.000,2,1,3,1,0,0,0,0,4,0.8,-14,.000
2019-12-11,201912110MIN,MIN,Jeff Teague,https://www.basketball-reference.com/boxscores/201912110MIN.html,35.83,11,16,.688,4,4,6,6,1.000,1,3,4,6,1,1,0,1,32,32.3,+3,1.000
2019-12-11,201912110MIN,MIN,Jordan Bell,https://www.basketball-reference.com/boxscores/201912110MIN.html,13.57,2,2,1.000,0,0,2,2,1.000,3,0,3,0,0,1,0,0,6,8.2,-1,
2019-12-11,201912110MIN,MIN,Shabazz Napier,https://www.basketball-reference.com/boxscores/201912110MIN.html,12.7,0,2,.000,0,1,0,0,,0,0,0,1,1,0,0,1,0,-0.1,-9,.000
2019-12-11,201912110MIN,MIN,Gorgui Dieng,https://www.basketball-reference.com/boxscores/201912110MIN.html,11.42,0,2,.000,0,1,0,0,,1,1,2,1,0,0,1,3,0,-1.9,-7,.000
2019-12-11,201912110MIN,MIN,Treveon Graham,https://www.basketball-reference.com/boxscores/201912110MIN.html,10.13,0,2,.000,0,1,0,0,,0,1,1,1,0,0,0,1,0,-0.8,-6,.000
