game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2022-12-31,202212310UTA,MIA,Bam Adebayo,https://www.basketball-reference.com/boxscores/202212310UTA.html,36.08,11,17,.647,0,0,10,13,.769,5,3,8,5,1,0,2,5,32,28.2,+6,
2022-12-31,202212310UTA,MIA,Tyler Herro,https://www.basketball-reference.com/boxscores/202212310UTA.html,34.02,10,20,.500,3,11,6,7,.857,0,9,9,6,2,0,5,4,29,20.9,-2,.273
2022-12-31,202212310UTA,MIA,Max Strus,https://www.basketball-reference.com/boxscores/202212310UTA.html,31.4,5,9,.556,3,5,0,0,,0,2,2,6,2,0,1,4,13,12.9,+8,.600
2022-12-31,202212310UTA,MIA,Kyle Lowry,https://www.basketball-reference.com/boxscores/202212310UTA.html,25.93,2,6,.333,1,4,0,0,,0,3,3,4,2,0,1,3,5,5.1,-4,.250
2022-12-31,202212310UTA,MIA,Haywood Highsmith,https://www.basketball-reference.com/boxscores/202212310UTA.html,17.08,3,4,.750,0,1,0,0,,1,0,1,0,0,0,0,4,6,3.5,-9,.000
2022-12-31,202212310UTA,MIA,Victor Oladipo,https://www.basketball-reference.com/boxscores/202212310UTA.html,34.55,7,15,.467,4,9,5,7,.714,0,5,5,5,3,1,2,4,23,19.6,+4,.444
2022-12-31,202212310UTA,MIA,Gabe Vincent,https://www.basketball-reference.com/boxscores/202212310UTA.html,23.72,2,6,.333,1,4,0,0,,1,2,3,4,0,0,0,4,5,4.1,+8,.250
2022-12-31,202212310UTA,MIA,Duncan Robinson,https://www.basketball-reference.com/boxscores/202212310UTA.html,21.15,3,8,.375,1,5,2,2,1.000,1,1,2,1,0,0,0,2,9,5.5,+12,.200
2022-12-31,202212310UTA,MIA,Orlando Robinson,https://www.basketball-reference.com/boxscores/202212310UTA.html,11.92,1,3,.333,0,0,0,0,,1,2,3,1,0,0,1,2,2,0.5,-3,
2022-12-31,202212310UTA,MIA,Jamal Cain,https://www.basketball-reference.com/boxscores/202212310UTA.html,4.15,1,1,1.000,0,0,0,1,.000,1,0,1,0,0,0,0,0,2,2.0,-5,
2022-12-31,202212310UTA,UTA,Lauri Markkanen,https://www.basketball-reference.com/boxscores/202212310UTA.html,36.03,7,15,.467,3,7,12,12,1.000,5,9,14,0,1,0,1,2,29,26.7,-1,.429
2022-12-31,202212310UTA,UTA,Jordan Clarkson,https://www.basketball-reference.com/boxscores/202212310UTA.html,34.7,7,14,.500,3,9,5,10,.500,1,4,5,3,0,0,4,2,22,12.2,+8,.333
2022-12-31,202212310UTA,UTA,Kelly Olynyk,https://www.basketball-reference.com/boxscores/202212310UTA.html,33.47,3,10,.300,1,4,7,9,.778,0,4,4,6,3,0,5,4,14,9.2,-2,.250
2022-12-31,202212310UTA,UTA,Mike Conley,https://www.basketball-reference.com/boxscores/202212310UTA.html,30.95,2,7,.286,1,4,4,4,1.000,0,4,4,8,0,0,4,3,9,6.5,-7,.250
2022-12-31,202212310UTA,UTA,Jarred Vanderbilt,https://www.basketball-reference.com/boxscores/202212310UTA.html,17.3,1,3,.333,0,1,2,2,1.000,3,2,5,1,0,0,0,3,4,4.5,-12,.000
2022-12-31,202212310UTA,UTA,Walker Kessler,https://www.basketball-reference.com/boxscores/202212310UTA.html,30.35,2,6,.333,0,0,1,2,.500,6,6,12,0,1,3,1,2,5,8.5,+8,
2022-12-31,202212310UTA,UTA,Collin Sexton,https://www.basketball-reference.com/boxscores/202212310UTA.html,24.35,4,11,.364,3,5,3,3,1.000,1,1,2,3,1,0,1,4,14,9.4,-1,.600
2022-12-31,202212310UTA,UTA,Malik Beasley,https://www.basketball-reference.com/boxscores/202212310UTA.html,18.32,6,11,.545,5,8,0,0,,0,3,3,2,0,0,0,1,17,13.6,-7,.625
2022-12-31,202212310UTA,UTA,Rudy Gay,https://www.basketball-reference.com/boxscores/202212310UTA.html,14.53,3,4,.750,1,2,2,2,1.000,0,0,0,0,0,0,0,2,9,6.6,-1,.500
