game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2020-01-20,202001200POR,GSW,https://www.basketball-reference.com/boxscores/202001200POR.html,23,34,35,21,11,124
2020-01-20,202001200POR,POR,https://www.basketball-reference.com/boxscores/202001200POR.html,27,26,34,26,16,129
