game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2021-01-22,202101220PHO,DEN,https://www.basketball-reference.com/boxscores/202101220PHO.html,25,29,37,23,16,130
2021-01-22,202101220PHO,PHO,https://www.basketball-reference.com/boxscores/202101220PHO.html,34,34,27,19,12,126
