game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct,ft_pct
2019-12-03,201912030SAS,HOU,Q1,P.J. Tucker,https://www.basketball-reference.com/boxscores/201912030SAS.html,8.63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,+3,,,
2019-12-03,201912030SAS,HOU,Q1,James Harden,https://www.basketball-reference.com/boxscores/201912030SAS.html,9.22,2,5,0,2,9,9,0,1,1,2,0,0,0,0,13,12.0,+2,.400,.000,1.000
2019-12-03,201912030SAS,HOU,Q1,Russell Westbrook,https://www.basketball-reference.com/boxscores/201912030SAS.html,8.65,2,5,1,1,0,0,0,0,0,2,1,0,1,2,5,2.9,-3,.400,1.000,
2019-12-03,201912030SAS,HOU,Q1,Clint Capela,https://www.basketball-reference.com/boxscores/201912030SAS.html,7.12,3,3,0,0,1,2,0,5,5,0,0,1,0,0,7,7.9,+8,1.000,,.500
2019-12-03,201912030SAS,HOU,Q1,Ben McLemore,https://www.basketball-reference.com/boxscores/201912030SAS.html,7.87,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.1,+8,.000,.000,
2019-12-03,201912030SAS,HOU,Q1,Austin Rivers,https://www.basketball-reference.com/boxscores/201912030SAS.html,6.32,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.7,-7,.000,,
2019-12-03,201912030SAS,HOU,Q1,Chris Clemons,https://www.basketball-reference.com/boxscores/201912030SAS.html,4.13,0,3,0,3,0,0,0,0,0,0,1,0,0,1,0,-1.5,-10,.000,.000,
2019-12-03,201912030SAS,HOU,Q1,Gary Clark,https://www.basketball-reference.com/boxscores/201912030SAS.html,2.78,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,-1.1,-4,.000,.000,
2019-12-03,201912030SAS,HOU,Q1,Tyson Chandler,https://www.basketball-reference.com/boxscores/201912030SAS.html,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-6,,,
2019-12-03,201912030SAS,HOU,Q1,Thabo Sefolosha,https://www.basketball-reference.com/boxscores/201912030SAS.html,3.18,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0.6,-1,,,
