game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct,ft_pct
2025-01-16,202501160DET,IND,Q1,Andrew Nembhard,https://www.basketball-reference.com/boxscores/202501160DET.html,10.3,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,2.1,+5,,,
2025-01-16,202501160DET,IND,Q1,Pascal Siakam,https://www.basketball-reference.com/boxscores/202501160DET.html,6.98,1,3,0,0,0,0,0,2,2,3,1,0,0,0,2,4.0,+4,.333,,
2025-01-16,202501160DET,IND,Q1,Myles Turner,https://www.basketball-reference.com/boxscores/202501160DET.html,9.15,4,6,3,4,0,0,0,2,2,1,2,1,0,0,11,12.4,+5,.667,.750,
2025-01-16,202501160DET,IND,Q1,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202501160DET.html,9.15,2,6,0,2,0,0,0,1,1,2,1,0,0,0,4,3.3,+5,.333,.000,
2025-01-16,202501160DET,IND,Q1,Aaron Nesmith,https://www.basketball-reference.com/boxscores/202501160DET.html,5.58,3,4,2,3,0,0,0,1,1,0,0,0,0,1,8,6.3,+1,.750,.667,
2025-01-16,202501160DET,IND,Q1,Jarace Walker,https://www.basketball-reference.com/boxscores/202501160DET.html,6.42,2,2,0,0,0,0,0,2,2,0,0,0,1,0,4,3.0,+2,1.000,,
2025-01-16,202501160DET,IND,Q1,Obi Toppin,https://www.basketball-reference.com/boxscores/202501160DET.html,5.02,0,1,0,0,0,0,0,2,2,0,0,0,1,1,0,-1.5,-1,.000,,
2025-01-16,202501160DET,IND,Q1,Ben Sheppard,https://www.basketball-reference.com/boxscores/202501160DET.html,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-2,,,
2025-01-16,202501160DET,IND,Q1,T.J. McConnell,https://www.basketball-reference.com/boxscores/202501160DET.html,2.85,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-2,.000,,
2025-01-16,202501160DET,IND,Q1,Thomas Bryant,https://www.basketball-reference.com/boxscores/202501160DET.html,2.85,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.7,-2,.000,.000,
2025-01-16,202501160DET,IND,Q2,Andrew Nembhard,https://www.basketball-reference.com/boxscores/202501160DET.html,8.28,1,2,0,1,2,2,0,0,0,2,0,0,0,0,4,4.4,+7,.500,.000,1.000
2025-01-16,202501160DET,IND,Q2,Pascal Siakam,https://www.basketball-reference.com/boxscores/202501160DET.html,10.5,6,7,0,0,4,4,0,1,1,1,2,0,0,2,16,15.7,+10,.857,,1.000
2025-01-16,202501160DET,IND,Q2,Myles Turner,https://www.basketball-reference.com/boxscores/202501160DET.html,8.77,2,4,2,3,2,2,0,1,1,0,0,0,1,1,8,4.9,+9,.500,.667,1.000
2025-01-16,202501160DET,IND,Q2,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202501160DET.html,7.18,1,2,1,2,1,1,0,0,0,2,0,0,0,1,4,4.0,+4,.500,.500,1.000
2025-01-16,202501160DET,IND,Q2,Aaron Nesmith,https://www.basketball-reference.com/boxscores/202501160DET.html,3.72,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1.0,+3,,,1.000
2025-01-16,202501160DET,IND,Q2,Jarace Walker,https://www.basketball-reference.com/boxscores/202501160DET.html,5.42,1,2,0,0,0,0,0,0,0,1,0,0,0,1,2,1.3,+1,.500,,
2025-01-16,202501160DET,IND,Q2,Obi Toppin,https://www.basketball-reference.com/boxscores/202501160DET.html,1.5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0.6,0,,,.500
2025-01-16,202501160DET,IND,Q2,Ben Sheppard,https://www.basketball-reference.com/boxscores/202501160DET.html,6.58,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2.7,+9,1.000,,
2025-01-16,202501160DET,IND,Q2,T.J. McConnell,https://www.basketball-reference.com/boxscores/202501160DET.html,4.82,1,4,0,0,0,0,0,2,2,2,0,0,0,0,2,1.6,+6,.250,,
2025-01-16,202501160DET,IND,Q2,Thomas Bryant,https://www.basketball-reference.com/boxscores/202501160DET.html,3.23,0,1,0,0,0,0,1,2,3,0,0,0,0,0,0,0.6,+1,.000,,
2025-01-16,202501160DET,IND,Q3,Andrew Nembhard,https://www.basketball-reference.com/boxscores/202501160DET.html,10.42,2,2,0,0,0,0,0,2,2,0,0,0,0,2,4,3.2,-3,1.000,,
2025-01-16,202501160DET,IND,Q3,Pascal Siakam,https://www.basketball-reference.com/boxscores/202501160DET.html,9.27,0,6,0,2,0,0,0,1,1,1,1,0,0,0,0,-2.2,0,.000,.000,
2025-01-16,202501160DET,IND,Q3,Myles Turner,https://www.basketball-reference.com/boxscores/202501160DET.html,9.13,2,3,2,3,0,0,0,0,0,0,0,0,0,1,6,4.3,-3,.667,.667,
2025-01-16,202501160DET,IND,Q3,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202501160DET.html,7.98,3,4,1,1,0,0,0,1,1,3,0,0,0,0,7,7.8,-4,.750,1.000,
2025-01-16,202501160DET,IND,Q3,Jarace Walker,https://www.basketball-reference.com/boxscores/202501160DET.html,4.02,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,-1.1,+2,,,
2025-01-16,202501160DET,IND,Q3,Obi Toppin,https://www.basketball-reference.com/boxscores/202501160DET.html,7.98,2,4,1,3,1,2,1,2,3,0,0,0,0,0,6,4.9,-4,.500,.333,.500
2025-01-16,202501160DET,IND,Q3,Ben Sheppard,https://www.basketball-reference.com/boxscores/202501160DET.html,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1,,,
2025-01-16,202501160DET,IND,Q3,T.J. McConnell,https://www.basketball-reference.com/boxscores/202501160DET.html,4.02,0,1,0,0,0,0,0,2,2,2,0,1,0,0,0,2.0,+2,.000,,
2025-01-16,202501160DET,IND,Q3,Thomas Bryant,https://www.basketball-reference.com/boxscores/202501160DET.html,2.87,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,-1.4,+1,.000,.000,
2025-01-16,202501160DET,IND,Q4,Andrew Nembhard,https://www.basketball-reference.com/boxscores/202501160DET.html,12.0,1,7,0,2,2,4,0,2,2,1,2,0,2,0,4,0.0,0,.143,.000,.500
2025-01-16,202501160DET,IND,Q4,Pascal Siakam,https://www.basketball-reference.com/boxscores/202501160DET.html,12.0,3,4,0,0,2,3,0,3,3,2,0,0,0,1,8,7.9,0,.750,,.667
2025-01-16,202501160DET,IND,Q4,Myles Turner,https://www.basketball-reference.com/boxscores/202501160DET.html,9.63,1,3,1,1,0,0,0,0,0,0,0,1,0,2,3,1.2,+5,.333,1.000,
2025-01-16,202501160DET,IND,Q4,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202501160DET.html,9.63,1,3,0,1,0,0,0,2,2,1,0,1,0,1,2,1.9,+5,.333,.000,
2025-01-16,202501160DET,IND,Q4,Jarace Walker,https://www.basketball-reference.com/boxscores/202501160DET.html,6.0,1,1,0,0,0,1,0,3,3,0,1,1,1,1,2,2.5,+6,1.000,,.000
2025-01-16,202501160DET,IND,Q4,Obi Toppin,https://www.basketball-reference.com/boxscores/202501160DET.html,2.37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7,-5,,,
2025-01-16,202501160DET,IND,Q4,Ben Sheppard,https://www.basketball-reference.com/boxscores/202501160DET.html,3.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,-1,.000,,
2025-01-16,202501160DET,IND,Q4,T.J. McConnell,https://www.basketball-reference.com/boxscores/202501160DET.html,2.37,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0.6,-5,.000,,
2025-01-16,202501160DET,IND,Q4,Thomas Bryant,https://www.basketball-reference.com/boxscores/202501160DET.html,2.37,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1.0,-5,,,
2025-01-16,202501160DET,DET,Q1,Cade Cunningham,https://www.basketball-reference.com/boxscores/202501160DET.html,9.67,0,3,0,1,2,2,0,2,2,3,0,0,3,0,2,-0.4,-5,.000,.000,1.000
2025-01-16,202501160DET,DET,Q1,Tobias Harris,https://www.basketball-reference.com/boxscores/202501160DET.html,11.85,3,6,0,1,0,0,0,2,2,1,1,0,0,0,6,5.3,-1,.500,.000,
2025-01-16,202501160DET,DET,Q1,Tim Hardaway Jr.,https://www.basketball-reference.com/boxscores/202501160DET.html,7.35,3,5,3,4,3,3,0,1,1,0,0,0,1,0,12,9.0,-4,.600,.750,1.000
2025-01-16,202501160DET,DET,Q1,Jalen Duren,https://www.basketball-reference.com/boxscores/202501160DET.html,8.2,2,2,0,0,0,0,1,4,5,0,0,0,0,0,4,5.3,-7,1.000,,
2025-01-16,202501160DET,DET,Q1,Ausar Thompson,https://www.basketball-reference.com/boxscores/202501160DET.html,6.57,1,3,0,0,0,0,1,1,2,1,0,0,1,0,2,1.0,-8,.333,,
2025-01-16,202501160DET,DET,Q1,Malik Beasley,https://www.basketball-reference.com/boxscores/202501160DET.html,5.58,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,-3.4,+3,.000,.000,
2025-01-16,202501160DET,DET,Q1,Isaiah Stewart,https://www.basketball-reference.com/boxscores/202501160DET.html,3.8,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1.7,+4,.000,,
2025-01-16,202501160DET,DET,Q1,Simone Fontecchio,https://www.basketball-reference.com/boxscores/202501160DET.html,4.65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.4,+1,.000,,
2025-01-16,202501160DET,DET,Q1,Marcus Sasser,https://www.basketball-reference.com/boxscores/202501160DET.html,2.33,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1.3,+2,,,
2025-01-16,202501160DET,DET,Q2,Cade Cunningham,https://www.basketball-reference.com/boxscores/202501160DET.html,8.28,2,4,1,3,0,0,0,0,0,1,0,0,0,0,5,3.7,-7,.500,.333,
2025-01-16,202501160DET,DET,Q2,Tobias Harris,https://www.basketball-reference.com/boxscores/202501160DET.html,4.58,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,-3.0,-3,,,
2025-01-16,202501160DET,DET,Q2,Tim Hardaway Jr.,https://www.basketball-reference.com/boxscores/202501160DET.html,7.18,1,2,1,2,2,2,0,2,2,0,0,0,0,0,5,4.6,-4,.500,.500,1.000
2025-01-16,202501160DET,DET,Q2,Jalen Duren,https://www.basketball-reference.com/boxscores/202501160DET.html,5.7,1,1,0,0,0,0,1,1,2,0,0,1,1,1,2,2.0,-7,1.000,,
