game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2022-12-21,202212210BRK,GSW,https://www.basketball-reference.com/boxscores/202212210BRK.html,17,34,28,34,113
2022-12-21,202212210BRK,BRK,https://www.basketball-reference.com/boxscores/202212210BRK.html,46,45,18,34,143
