game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg
2022-04-15,202204150LAC,NOP,Brandon Ingram,https://www.basketball-reference.com/boxscores/202204150LAC.html,42:39,.659,.667,.000,.190,0.0,13.8,6.8,24.8,0.0,0.0,8.1,26.0,132,113
2022-04-15,202204150LAC,NOP,CJ McCollum,https://www.basketball-reference.com/boxscores/202204150LAC.html,42:22,.382,.396,.292,.083,0.0,4.6,2.3,10.4,0.0,2.3,7.4,28.5,84,115
2022-04-15,202204150LAC,NOP,Herbert Jones,https://www.basketball-reference.com/boxscores/202204150LAC.html,33:03,.509,.417,.500,.333,2.9,17.8,10.3,3.6,0.0,3.0,12.7,10.7,108,109
2022-04-15,202204150LAC,NOP,Jonas Valančiūnas,https://www.basketball-reference.com/boxscores/202204150LAC.html,25:02,.372,.333,.222,.444,19.2,15.7,17.4,0.0,0.0,0.0,8.5,21.1,96,112
2022-04-15,202204150LAC,NOP,Jaxson Hayes,https://www.basketball-reference.com/boxscores/202204150LAC.html,14:34,.581,.667,.000,.333,0.0,20.2,10.0,9.1,3.6,0.0,0.0,10.6,127,102
2022-04-15,202204150LAC,NOP,Larry Nance Jr.,https://www.basketball-reference.com/boxscores/202204150LAC.html,24:07,.788,.875,.000,.250,27.9,36.6,32.2,27.4,2.2,4.1,0.0,16.5,173,97
2022-04-15,202204150LAC,NOP,Trey Murphy III,https://www.basketball-reference.com/boxscores/202204150LAC.html,23:51,.888,.857,.857,.286,4.0,16.4,10.2,11.5,0.0,0.0,0.0,14.8,191,112
2022-04-15,202204150LAC,NOP,Jose Alvarado,https://www.basketball-reference.com/boxscores/202204150LAC.html,17:10,.340,.200,.200,.400,16.8,5.7,11.3,20.9,0.0,0.0,14.5,18.0,103,115
2022-04-15,202204150LAC,NOP,Naji Marshall,https://www.basketball-reference.com/boxscores/202204150LAC.html,9:48,.412,.000,1.000,6.000,0.0,20.0,9.9,0.0,0.0,0.0,21.6,21.2,70,111
2022-04-15,202204150LAC,NOP,Tony Snell,https://www.basketball-reference.com/boxscores/202204150LAC.html,3:48,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0,115
2022-04-15,202204150LAC,NOP,Devonte' Graham,https://www.basketball-reference.com/boxscores/202204150LAC.html,3:36,.333,.333,.333,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4,77,118
2022-04-15,202204150LAC,LAC,Reggie Jackson,https://www.basketball-reference.com/boxscores/202204150LAC.html,45:30,.520,.455,.409,.409,0.0,14.8,7.5,33.1,2.3,1.6,7.2,27.6,112,113
2022-04-15,202204150LAC,LAC,Marcus Morris,https://www.basketball-reference.com/boxscores/202204150LAC.html,43:17,.585,.550,.550,.350,6.8,13.3,10.1,22.2,0.0,0.0,4.2,25.0,126,120
2022-04-15,202204150LAC,LAC,Terance Mann,https://www.basketball-reference.com/boxscores/202204150LAC.html,36:45,.400,.400,.400,.000,8.0,10.4,9.2,16.1,1.4,2.0,16.7,7.3,109,116
2022-04-15,202204150LAC,LAC,Nicolas Batum,https://www.basketball-reference.com/boxscores/202204150LAC.html,33:12,.143,.143,.714,.000,3.0,26.0,14.6,4.3,3.2,0.0,0.0,9.5,50,106
2022-04-15,202204150LAC,LAC,Ivica Zubac,https://www.basketball-reference.com/boxscores/202204150LAC.html,13:18,.592,.600,.000,.800,29.5,0.0,14.6,14.9,0.0,0.0,0.0,22.8,142,123
2022-04-15,202204150LAC,LAC,Robert Covington,https://www.basketball-reference.com/boxscores/202204150LAC.html,34:44,.761,.714,.571,.714,0.0,8.3,4.2,4.7,1.5,0.0,0.0,11.9,158,117
2022-04-15,202204150LAC,LAC,Norman Powell,https://www.basketball-reference.com/boxscores/202204150LAC.html,23:45,.445,.406,.250,.438,0.0,16.2,8.2,0.0,2.2,3.1,9.5,39.8,83,111
2022-04-15,202204150LAC,LAC,Isaiah Hartenstein,https://www.basketball-reference.com/boxscores/202204150LAC.html,5:33,1.000,1.000,.000,.000,17.7,0.0,8.7,0.0,0.0,0.0,0.0,8.1,205,121
2022-04-15,202204150LAC,LAC,Amir Coffey,https://www.basketball-reference.com/boxscores/202204150LAC.html,3:56,.000,.000,.500,1.000,0.0,0.0,0.0,0.0,0.0,0.0,25.8,44.3,0,125
