game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct
2022-01-26,202201260CHI,TOR,Q1,Pascal Siakam,https://www.basketball-reference.com/boxscores/202201260CHI.html,9.23,0,0,0,0,2,2,1.000,0,1,1,2,2,0,2,1,2,3.3,-10,,
2022-01-26,202201260CHI,TOR,Q1,Scottie Barnes,https://www.basketball-reference.com/boxscores/202201260CHI.html,7.27,1,1,0,0,0,0,,0,0,0,2,0,0,1,0,2,2.1,-10,1.000,
2022-01-26,202201260CHI,TOR,Q1,Gary Trent Jr.,https://www.basketball-reference.com/boxscores/202201260CHI.html,12.0,4,7,3,4,0,0,,0,0,0,0,0,0,1,0,11,6.7,-4,.571,.750
2022-01-26,202201260CHI,TOR,Q1,OG Anunoby,https://www.basketball-reference.com/boxscores/202201260CHI.html,6.48,2,3,1,1,0,1,.000,0,0,0,2,0,0,0,3,5,3.5,-4,.667,1.000
2022-01-26,202201260CHI,TOR,Q1,Precious Achiuwa,https://www.basketball-reference.com/boxscores/202201260CHI.html,7.1,1,2,0,1,0,0,,1,1,2,0,1,0,0,0,2,3.0,-2,.500,.000
2022-01-26,202201260CHI,TOR,Q1,Chris Boucher,https://www.basketball-reference.com/boxscores/202201260CHI.html,4.9,1,4,0,2,0,0,,0,0,0,0,0,0,0,0,2,-0.4,-2,.250,.000
2022-01-26,202201260CHI,TOR,Q1,Dalano Banton,https://www.basketball-reference.com/boxscores/202201260CHI.html,8.28,1,3,1,2,0,0,,0,2,2,1,0,0,0,0,3,2.6,+6,.333,.500
2022-01-26,202201260CHI,TOR,Q1,Yuta Watanabe,https://www.basketball-reference.com/boxscores/202201260CHI.html,4.73,0,0,0,0,0,0,,0,1,1,0,0,0,0,1,0,-0.1,+6,,
2022-01-26,202201260CHI,TOR,Q2,Pascal Siakam,https://www.basketball-reference.com/boxscores/202201260CHI.html,12.0,1,6,0,0,0,1,.000,1,1,2,3,0,0,1,1,2,-0.5,-13,.167,
2022-01-26,202201260CHI,TOR,Q2,Scottie Barnes,https://www.basketball-reference.com/boxscores/202201260CHI.html,9.88,1,4,0,2,2,4,.500,0,0,0,2,0,1,1,0,4,1.9,-7,.250,.000
2022-01-26,202201260CHI,TOR,Q2,Gary Trent Jr.,https://www.basketball-reference.com/boxscores/202201260CHI.html,7.53,1,3,1,1,0,0,,0,0,0,0,0,0,0,0,3,1.3,-16,.333,1.000
2022-01-26,202201260CHI,TOR,Q2,OG Anunoby,https://www.basketball-reference.com/boxscores/202201260CHI.html,7.53,3,3,1,1,0,0,,0,1,1,1,0,0,0,0,7,7.1,-16,1.000,1.000
2022-01-26,202201260CHI,TOR,Q2,Precious Achiuwa,https://www.basketball-reference.com/boxscores/202201260CHI.html,8.22,0,1,0,0,1,2,.500,1,3,4,0,0,0,1,1,1,0.1,-5,.000,
2022-01-26,202201260CHI,TOR,Q2,Chris Boucher,https://www.basketball-reference.com/boxscores/202201260CHI.html,6.58,1,2,0,1,1,1,1.000,0,0,0,0,0,0,1,0,3,1.0,-3,.500,.000
2022-01-26,202201260CHI,TOR,Q2,Malachi Flynn,https://www.basketball-reference.com/boxscores/202201260CHI.html,8.25,1,1,1,1,0,0,,0,1,1,1,0,0,0,1,3,3.3,-5,1.000,1.000
2022-01-26,202201260CHI,TOR,Q3,Pascal Siakam,https://www.basketball-reference.com/boxscores/202201260CHI.html,10.2,1,3,0,0,0,0,,0,3,3,2,0,0,0,0,2,2.6,+9,.333,
2022-01-26,202201260CHI,TOR,Q3,Scottie Barnes,https://www.basketball-reference.com/boxscores/202201260CHI.html,8.57,2,2,0,0,0,0,,0,2,2,2,0,0,1,2,4,3.6,+4,1.000,
2022-01-26,202201260CHI,TOR,Q3,Gary Trent Jr.,https://www.basketball-reference.com/boxscores/202201260CHI.html,12.0,5,8,2,3,4,5,.800,1,0,1,2,1,0,1,0,16,14.1,+8,.625,.667
2022-01-26,202201260CHI,TOR,Q3,OG Anunoby,https://www.basketball-reference.com/boxscores/202201260CHI.html,12.0,3,6,1,4,0,0,,0,1,1,0,1,2,0,0,7,6.7,+8,.500,.250
2022-01-26,202201260CHI,TOR,Q3,Precious Achiuwa,https://www.basketball-reference.com/boxscores/202201260CHI.html,3.38,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,,
2022-01-26,202201260CHI,TOR,Q3,Chris Boucher,https://www.basketball-reference.com/boxscores/202201260CHI.html,5.23,0,0,0,0,1,2,.500,0,1,1,0,0,0,0,0,1,0.9,+3,,
2022-01-26,202201260CHI,TOR,Q3,Dalano Banton,https://www.basketball-reference.com/boxscores/202201260CHI.html,8.62,1,1,0,0,0,0,,1,0,1,2,1,0,2,2,2,2.0,+8,1.000,
2022-01-26,202201260CHI,TOR,Q4,Pascal Siakam,https://www.basketball-reference.com/boxscores/202201260CHI.html,12.0,1,3,0,0,4,6,.667,0,1,1,0,1,0,0,1,6,4.4,+3,.333,
2022-01-26,202201260CHI,TOR,Q4,Scottie Barnes,https://www.basketball-reference.com/boxscores/202201260CHI.html,12.0,2,4,0,1,2,2,1.000,0,3,3,1,0,0,0,0,6,5.6,+3,.500,.000
2022-01-26,202201260CHI,TOR,Q4,Gary Trent Jr.,https://www.basketball-reference.com/boxscores/202201260CHI.html,5.15,1,4,0,2,0,0,,0,0,0,0,0,0,0,0,2,-0.4,+1,.250,.000
2022-01-26,202201260CHI,TOR,Q4,OG Anunoby,https://www.basketball-reference.com/boxscores/202201260CHI.html,7.95,2,3,0,1,0,0,,2,1,3,1,0,0,0,0,4,5.1,-2,.667,.000
2022-01-26,202201260CHI,TOR,Q4,Precious Achiuwa,https://www.basketball-reference.com/boxscores/202201260CHI.html,4.05,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+5,.000,.000
2022-01-26,202201260CHI,TOR,Q4,Chris Boucher,https://www.basketball-reference.com/boxscores/202201260CHI.html,12.0,1,2,1,2,0,0,,0,2,2,0,0,2,0,4,3,2.4,+3,.500,.500
