game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct,ft_pct
2023-02-02,202302020IND,LAL,Q1,Dennis Schröder,https://www.basketball-reference.com/boxscores/202302020IND.html,9.37,0,0,0,0,0,0,1,2,3,2,0,0,1,0,0,1.7,-11,,,
2023-02-02,202302020IND,LAL,Q1,Anthony Davis,https://www.basketball-reference.com/boxscores/202302020IND.html,9.37,4,9,0,1,3,3,1,1,2,0,0,0,0,0,11,7.3,-11,.444,.000,1.000
2023-02-02,202302020IND,LAL,Q1,LeBron James,https://www.basketball-reference.com/boxscores/202302020IND.html,8.1,1,4,1,2,0,0,0,2,2,0,0,0,0,0,3,1.2,-11,.250,.500,
2023-02-02,202302020IND,LAL,Q1,Patrick Beverley,https://www.basketball-reference.com/boxscores/202302020IND.html,7.47,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0,3.8,+3,,,
2023-02-02,202302020IND,LAL,Q1,Rui Hachimura,https://www.basketball-reference.com/boxscores/202302020IND.html,8.1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,2,1.3,-11,.333,,
2023-02-02,202302020IND,LAL,Q1,Russell Westbrook,https://www.basketball-reference.com/boxscores/202302020IND.html,7.17,2,4,0,1,2,2,0,0,0,1,0,0,0,0,6,4.7,-2,.500,.000,1.000
2023-02-02,202302020IND,LAL,Q1,Lonnie Walker IV,https://www.basketball-reference.com/boxscores/202302020IND.html,3.9,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0.6,+6,,,.500
2023-02-02,202302020IND,LAL,Q1,Troy Brown Jr.,https://www.basketball-reference.com/boxscores/202302020IND.html,3.9,1,1,0,0,0,0,0,1,1,0,0,0,0,1,2,1.6,+6,1.000,,
2023-02-02,202302020IND,LAL,Q1,Thomas Bryant,https://www.basketball-reference.com/boxscores/202302020IND.html,2.63,1,1,1,1,2,2,0,1,1,0,0,0,0,0,5,5.0,+6,1.000,1.000,1.000
2023-02-02,202302020IND,LAL,Q2,Dennis Schröder,https://www.basketball-reference.com/boxscores/202302020IND.html,7.97,2,4,0,0,0,0,0,1,1,0,1,0,1,0,4,2.3,-4,.500,,
2023-02-02,202302020IND,LAL,Q2,Anthony Davis,https://www.basketball-reference.com/boxscores/202302020IND.html,7.97,3,6,0,0,0,0,3,1,4,0,1,0,1,0,6,5.4,-4,.500,,
2023-02-02,202302020IND,LAL,Q2,LeBron James,https://www.basketball-reference.com/boxscores/202302020IND.html,8.28,4,6,0,1,0,0,0,0,0,2,0,0,0,0,8,6.8,-3,.667,.000,
2023-02-02,202302020IND,LAL,Q2,Patrick Beverley,https://www.basketball-reference.com/boxscores/202302020IND.html,4.03,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,3.4,-4,1.000,,
2023-02-02,202302020IND,LAL,Q2,Rui Hachimura,https://www.basketball-reference.com/boxscores/202302020IND.html,6.07,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.1,-1,,,
2023-02-02,202302020IND,LAL,Q2,Russell Westbrook,https://www.basketball-reference.com/boxscores/202302020IND.html,7.75,0,5,0,2,0,0,0,1,1,2,0,0,3,1,0,-5.2,-9,.000,.000,
2023-02-02,202302020IND,LAL,Q2,Lonnie Walker IV,https://www.basketball-reference.com/boxscores/202302020IND.html,6.67,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,1.2,-5,,,1.000
2023-02-02,202302020IND,LAL,Q2,Troy Brown Jr.,https://www.basketball-reference.com/boxscores/202302020IND.html,7.23,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0.6,-6,.000,,
2023-02-02,202302020IND,LAL,Q2,Thomas Bryant,https://www.basketball-reference.com/boxscores/202302020IND.html,4.03,1,1,0,0,0,0,0,2,2,0,0,1,0,0,2,3.0,-4,1.000,,
2023-02-02,202302020IND,LAL,Q3,Dennis Schröder,https://www.basketball-reference.com/boxscores/202302020IND.html,10.13,2,4,2,3,0,0,0,1,1,2,0,0,1,1,6,4.3,+3,.500,.667,
2023-02-02,202302020IND,LAL,Q3,Anthony Davis,https://www.basketball-reference.com/boxscores/202302020IND.html,10.13,3,7,0,2,2,2,0,5,5,0,0,1,1,0,8,5.5,+3,.429,.000,1.000
2023-02-02,202302020IND,LAL,Q3,LeBron James,https://www.basketball-reference.com/boxscores/202302020IND.html,7.22,3,4,0,0,0,0,0,2,2,4,0,0,2,0,6,5.8,+1,.750,,
2023-02-02,202302020IND,LAL,Q3,Patrick Beverley,https://www.basketball-reference.com/boxscores/202302020IND.html,5.02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.7,+4,1.000,,
2023-02-02,202302020IND,LAL,Q3,Rui Hachimura,https://www.basketball-reference.com/boxscores/202302020IND.html,7.47,1,2,0,0,0,0,0,1,1,0,0,0,0,0,2,1.3,+2,.500,,
2023-02-02,202302020IND,LAL,Q3,Russell Westbrook,https://www.basketball-reference.com/boxscores/202302020IND.html,6.98,0,4,0,2,2,2,0,0,0,3,0,0,0,1,2,0.9,-3,.000,.000,1.000
2023-02-02,202302020IND,LAL,Q3,Lonnie Walker IV,https://www.basketball-reference.com/boxscores/202302020IND.html,4.78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.7,0,1.000,,
2023-02-02,202302020IND,LAL,Q3,Troy Brown Jr.,https://www.basketball-reference.com/boxscores/202302020IND.html,6.4,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1.3,-3,.000,.000,
2023-02-02,202302020IND,LAL,Q3,Thomas Bryant,https://www.basketball-reference.com/boxscores/202302020IND.html,1.87,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,2.0,-2,1.000,,
2023-02-02,202302020IND,LAL,Q4,Dennis Schröder,https://www.basketball-reference.com/boxscores/202302020IND.html,9.0,0,0,0,0,2,4,1,0,1,1,0,0,0,0,2,2.6,+9,,,.500
2023-02-02,202302020IND,LAL,Q4,Anthony Davis,https://www.basketball-reference.com/boxscores/202302020IND.html,7.07,3,5,0,0,0,0,1,2,3,2,0,1,0,0,6,7.1,+6,.600,,
2023-02-02,202302020IND,LAL,Q4,LeBron James,https://www.basketball-reference.com/boxscores/202302020IND.html,9.37,3,5,1,2,2,2,2,1,3,1,0,0,1,1,9,7.7,+9,.600,.500,1.000
2023-02-02,202302020IND,LAL,Q4,Patrick Beverley,https://www.basketball-reference.com/boxscores/202302020IND.html,12.0,1,2,1,2,0,2,0,1,1,0,2,0,1,2,3,1.7,+13,.500,.500,.000
2023-02-02,202302020IND,LAL,Q4,Rui Hachimura,https://www.basketball-reference.com/boxscores/202302020IND.html,6.68,1,4,0,1,1,3,2,5,7,0,0,0,0,0,3,2.7,+6,.250,.000,.333
2023-02-02,202302020IND,LAL,Q4,Russell Westbrook,https://www.basketball-reference.com/boxscores/202302020IND.html,10.25,0,3,0,0,2,4,1,1,2,4,0,0,1,0,2,1.9,+14,.000,,.500
2023-02-02,202302020IND,LAL,Q4,Lonnie Walker IV,https://www.basketball-reference.com/boxscores/202302020IND.html,2.63,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0.6,+4,.000,.000,1.000
2023-02-02,202302020IND,LAL,Q4,Thomas Bryant,https://www.basketball-reference.com/boxscores/202302020IND.html,3.0,1,1,0,0,0,0,1,1,2,0,0,0,0,0,2,2.7,+4,1.000,,
2023-02-02,202302020IND,IND,Q1,Buddy Hield,https://www.basketball-reference.com/boxscores/202302020IND.html,8.1,2,3,1,2,0,1,0,1,1,0,0,0,0,0,5,3.6,+11,.667,.500,.000
2023-02-02,202302020IND,IND,Q1,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202302020IND.html,8.1,5,8,1,3,0,0,0,1,1,2,0,0,0,0,11,9.1,+11,.625,.333,
2023-02-02,202302020IND,IND,Q1,Aaron Nesmith,https://www.basketball-reference.com/boxscores/202302020IND.html,8.1,2,3,2,3,0,0,0,1,1,1,0,0,0,0,6,5.7,+11,.667,.667,
2023-02-02,202302020IND,IND,Q1,Andrew Nembhard,https://www.basketball-reference.com/boxscores/202302020IND.html,9.37,0,0,0,0,0,0,0,2,2,2,0,0,1,1,0,0.6,+11,,,
2023-02-02,202302020IND,IND,Q1,Myles Turner,https://www.basketball-reference.com/boxscores/202302020IND.html,8.1,2,4,1,2,0,0,1,4,5,2,0,1,0,1,5,6.6,+11,.500,.500,
2023-02-02,202302020IND,IND,Q1,Bennedict Mathurin,https://www.basketball-reference.com/boxscores/202302020IND.html,3.9,1,3,1,2,0,0,0,0,0,0,0,0,1,1,3,-0.1,-6,.333,.500,
2023-02-02,202302020IND,IND,Q1,T.J. McConnell,https://www.basketball-reference.com/boxscores/202302020IND.html,3.9,2,3,1,1,0,0,0,0,0,0,0,0,0,1,5,3.3,-6,.667,1.000,
2023-02-02,202302020IND,IND,Q1,Oshae Brissett,https://www.basketball-reference.com/boxscores/202302020IND.html,3.9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3,-6,,,
2023-02-02,202302020IND,IND,Q1,Daniel Theis,https://www.basketball-reference.com/boxscores/202302020IND.html,3.9,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.1,-6,.000,.000,
2023-02-02,202302020IND,IND,Q1,Chris Duarte,https://www.basketball-reference.com/boxscores/202302020IND.html,2.63,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.8,-6,.000,,
2023-02-02,202302020IND,IND,Q2,Buddy Hield,https://www.basketball-reference.com/boxscores/202302020IND.html,7.97,1,2,0,0,0,0,0,2,2,2,0,0,0,0,2,3.0,+4,.500,,
2023-02-02,202302020IND,IND,Q2,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202302020IND.html,8.28,2,4,1,3,0,0,0,1,1,4,1,0,2,0,5,5.1,+3,.500,.333,
2023-02-02,202302020IND,IND,Q2,Aaron Nesmith,https://www.basketball-reference.com/boxscores/202302020IND.html,12.0,3,3,2,2,1,1,0,1,1,1,1,1,1,1,9,9.4,+8,1.000,1.000,1.000
2023-02-02,202302020IND,IND,Q2,Andrew Nembhard,https://www.basketball-reference.com/boxscores/202302020IND.html,5.23,1,1,1,1,0,0,0,0,0,1,1,0,1,0,3,3.4,+5,1.000,1.000,
2023-02-02,202302020IND,IND,Q2,Myles Turner,https://www.basketball-reference.com/boxscores/202302020IND.html,8.67,4,4,1,1,0,0,0,4,4,0,0,0,0,1,9,8.6,+14,1.000,1.000,
2023-02-02,202302020IND,IND,Q2,Bennedict Mathurin,https://www.basketball-reference.com/boxscores/202302020IND.html,6.77,1,2,0,1,0,0,0,1,1,0,0,0,0,0,2,1.3,+3,.500,.000,
2023-02-02,202302020IND,IND,Q2,T.J. McConnell,https://www.basketball-reference.com/boxscores/202302020IND.html,7.75,1,3,0,0,0,0,0,1,1,4,0,0,2,0,2,1.4,+9,.333,,
2023-02-02,202302020IND,IND,Q2,Daniel Theis,https://www.basketball-reference.com/boxscores/202302020IND.html,3.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,-6,.000,,
2023-02-02,202302020IND,IND,Q3,Buddy Hield,https://www.basketball-reference.com/boxscores/202302020IND.html,11.47,1,4,0,2,2,2,0,2,2,0,1,0,1,0,4,2.2,-3,.250,.000,1.000
2023-02-02,202302020IND,IND,Q3,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202302020IND.html,10.13,3,6,1,3,0,0,0,0,0,3,1,0,0,0,7,7.1,-3,.500,.333,
2023-02-02,202302020IND,IND,Q3,Aaron Nesmith,https://www.basketball-reference.com/boxscores/202302020IND.html,5.6,3,4,0,1,0,0,0,0,0,0,1,0,0,2,6,4.6,-4,.750,.000,
2023-02-02,202302020IND,IND,Q3,Andrew Nembhard,https://www.basketball-reference.com/boxscores/202302020IND.html,11.47,1,6,0,1,0,0,0,2,2,3,0,0,1,0,2,-0.1,-3,.167,.000,
2023-02-02,202302020IND,IND,Q3,Myles Turner,https://www.basketball-reference.com/boxscores/202302020IND.html,7.63,1,1,0,0,2,2,1,1,2,0,1,0,0,2,4,4.9,-1,1.000,,1.000
2023-02-02,202302020IND,IND,Q3,Bennedict Mathurin,https://www.basketball-reference.com/boxscores/202302020IND.html,6.4,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,-0.1,+3,,,
2023-02-02,202302020IND,IND,Q3,T.J. McConnell,https://www.basketball-reference.com/boxscores/202302020IND.html,1.87,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.7,+2,1.000,,
2023-02-02,202302020IND,IND,Q3,Oshae Brissett,https://www.basketball-reference.com/boxscores/202302020IND.html,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,+2,,,
2023-02-02,202302020IND,IND,Q3,Isaiah Jackson,https://www.basketball-reference.com/boxscores/202302020IND.html,4.37,2,2,0,0,0,0,1,2,3,0,0,1,1,0,4,4.4,0,1.000,,
2023-02-02,202302020IND,IND,Q3,Chris Duarte,https://www.basketball-reference.com/boxscores/202302020IND.html,0.53,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,-0.4,+2,.000,.000,
2023-02-02,202302020IND,IND,Q4,Buddy Hield,https://www.basketball-reference.com/boxscores/202302020IND.html,9.0,1,2,1,1,0,0,0,0,0,0,1,0,0,2,3,2.2,-9,.500,1.000,
2023-02-02,202302020IND,IND,Q4,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202302020IND.html,9.0,1,6,1,4,0,0,0,0,0,3,0,0,2,0,3,-0.7,-9,.167,.250,
2023-02-02,202302020IND,IND,Q4,Aaron Nesmith,https://www.basketball-reference.com/boxscores/202302020IND.html,9.37,1,2,1,2,0,0,0,1,1,0,0,0,0,2,3,1.5,-9,.500,.500,
2023-02-02,202302020IND,IND,Q4,Andrew Nembhard,https://www.basketball-reference.com/boxscores/202302020IND.html,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.7,-6,1.000,,
2023-02-02,202302020IND,IND,Q4,Myles Turner,https://www.basketball-reference.com/boxscores/202302020IND.html,7.07,1,2,0,1,0,0,0,2,2,1,0,1,1,1,2,1.6,-6,.500,.000,
2023-02-02,202302020IND,IND,Q4,Bennedict Mathurin,https://www.basketball-reference.com/boxscores/202302020IND.html,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,-4,,,
2023-02-02,202302020IND,IND,Q4,T.J. McConnell,https://www.basketball-reference.com/boxscores/202302020IND.html,3.0,1,3,0,0,0,0,0,1,1,0,0,0,1,1,2,-0.8,-4,.333,,
