game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2023-02-11,202302110SAC,DAL,Q1,Kyrie Irving,https://www.basketball-reference.com/boxscores/202302110SAC.html,7.25,1,1,1.000,0,0,0,0,0,1,1,0,0,0,1,1,2,0.6,+6,,
2023-02-11,202302110SAC,DAL,Q1,Luka Dončić,https://www.basketball-reference.com/boxscores/202302110SAC.html,12.0,4,7,.571,1,4,2,2,0,3,3,3,0,0,2,0,11,8.7,-2,.250,1.000
2023-02-11,202302110SAC,DAL,Q1,Josh Green,https://www.basketball-reference.com/boxscores/202302110SAC.html,5.43,2,3,.667,1,2,1,1,0,2,2,0,0,0,0,0,6,5.3,+2,.500,1.000
2023-02-11,202302110SAC,DAL,Q1,Dwight Powell,https://www.basketball-reference.com/boxscores/202302110SAC.html,5.43,1,1,1.000,0,0,0,0,0,0,0,0,0,1,0,1,2,2.0,+2,,
2023-02-11,202302110SAC,DAL,Q1,Tim Hardaway Jr.,https://www.basketball-reference.com/boxscores/202302110SAC.html,7.25,0,1,.000,0,0,0,0,0,3,3,2,0,0,0,0,0,1.6,+6,,
2023-02-11,202302110SAC,DAL,Q1,Reggie Bullock,https://www.basketball-reference.com/boxscores/202302110SAC.html,6.57,1,2,.500,1,2,2,2,0,0,0,0,0,0,0,1,5,3.6,-4,.500,1.000
2023-02-11,202302110SAC,DAL,Q1,Christian Wood,https://www.basketball-reference.com/boxscores/202302110SAC.html,0.83,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,
2023-02-11,202302110SAC,DAL,Q1,Jaden Hardy,https://www.basketball-reference.com/boxscores/202302110SAC.html,4.75,0,1,.000,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7,-8,.000,
2023-02-11,202302110SAC,DAL,Q1,JaVale McGee,https://www.basketball-reference.com/boxscores/202302110SAC.html,5.73,2,3,.667,0,0,2,2,1,0,1,0,0,0,1,1,6,4.0,-4,,1.000
2023-02-11,202302110SAC,DAL,Q1,Theo Pinson,https://www.basketball-reference.com/boxscores/202302110SAC.html,4.75,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,-8,,
2023-02-11,202302110SAC,DAL,Q2,Kyrie Irving,https://www.basketball-reference.com/boxscores/202302110SAC.html,9.48,2,5,.400,1,1,0,0,0,1,1,4,0,0,0,1,5,5.0,+6,1.000,
2023-02-11,202302110SAC,DAL,Q2,Luka Dončić,https://www.basketball-reference.com/boxscores/202302110SAC.html,5.7,3,3,1.000,1,1,1,2,0,2,2,0,0,0,0,0,8,7.3,+12,1.000,.500
2023-02-11,202302110SAC,DAL,Q2,Josh Green,https://www.basketball-reference.com/boxscores/202302110SAC.html,9.93,2,3,.667,2,3,1,2,0,2,2,0,0,0,1,0,7,4.9,-2,.667,.500
