game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2022-03-31,202203310BRK,MIL,https://www.basketball-reference.com/boxscores/202203310BRK.html,23,33,31,23,10,120
2022-03-31,202203310BRK,BRK,https://www.basketball-reference.com/boxscores/202203310BRK.html,30,30,26,24,9,119
