game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2022-11-02,202211020CLE,BOS,Q1,Jaylen Brown,https://www.basketball-reference.com/boxscores/202211020CLE.html,8.95,3,6,.500,1,2,.500,2,2,1.000,0,1,1,0,0,0,1,1,9,4.9,-3
2022-11-02,202211020CLE,BOS,Q1,Jayson Tatum,https://www.basketball-reference.com/boxscores/202211020CLE.html,9.05,0,3,.000,0,1,.000,2,2,1.000,0,3,3,2,0,0,2,0,2,0.2,-10
2022-11-02,202211020CLE,BOS,Q1,Al Horford,https://www.basketball-reference.com/boxscores/202211020CLE.html,8.95,1,3,.333,0,0,,0,0,,1,4,5,0,1,1,1,1,2,2.5,-3
2022-11-02,202211020CLE,BOS,Q1,Marcus Smart,https://www.basketball-reference.com/boxscores/202211020CLE.html,8.47,1,2,.500,1,2,.500,0,0,,0,1,1,1,0,0,0,0,3,3.0,-5
2022-11-02,202211020CLE,BOS,Q1,Derrick White,https://www.basketball-reference.com/boxscores/202211020CLE.html,8.95,0,1,.000,0,0,,0,0,,0,2,2,2,0,0,0,1,0,0.9,-3
2022-11-02,202211020CLE,BOS,Q1,Grant Williams,https://www.basketball-reference.com/boxscores/202211020CLE.html,6.0,1,2,.500,0,1,.000,2,2,1.000,0,1,1,0,0,0,0,2,4,2.5,-3
2022-11-02,202211020CLE,BOS,Q1,Malcolm Brogdon,https://www.basketball-reference.com/boxscores/202211020CLE.html,4.07,2,3,.667,1,2,.500,2,2,1.000,0,0,0,0,0,0,0,0,7,5.7,0
2022-11-02,202211020CLE,BOS,Q1,Sam Hauser,https://www.basketball-reference.com/boxscores/202211020CLE.html,3.05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-5
2022-11-02,202211020CLE,BOS,Q1,Luke Kornet,https://www.basketball-reference.com/boxscores/202211020CLE.html,2.5,0,0,,0,0,,0,0,,0,0,0,1,0,1,0,1,0,1.0,-8
2022-11-02,202211020CLE,BOS,Q2,Jaylen Brown,https://www.basketball-reference.com/boxscores/202211020CLE.html,9.7,2,4,.500,0,2,.000,3,3,1.000,0,4,4,3,1,0,1,1,7,7.9,+11
2022-11-02,202211020CLE,BOS,Q2,Jayson Tatum,https://www.basketball-reference.com/boxscores/202211020CLE.html,8.98,3,6,.500,1,3,.333,2,2,1.000,3,2,5,2,0,1,2,0,9,8.8,+13
2022-11-02,202211020CLE,BOS,Q2,Al Horford,https://www.basketball-reference.com/boxscores/202211020CLE.html,9.7,1,4,.250,0,3,.000,0,0,,0,4,4,0,0,0,0,0,2,0.8,+11
2022-11-02,202211020CLE,BOS,Q2,Marcus Smart,https://www.basketball-reference.com/boxscores/202211020CLE.html,9.3,0,3,.000,0,3,.000,0,0,,0,3,3,1,0,0,0,1,0,-0.9,+11
2022-11-02,202211020CLE,BOS,Q2,Derrick White,https://www.basketball-reference.com/boxscores/202211020CLE.html,6.37,1,2,.500,1,2,.500,0,0,,0,1,1,2,0,1,0,0,3,4.4,+13
2022-11-02,202211020CLE,BOS,Q2,Grant Williams,https://www.basketball-reference.com/boxscores/202211020CLE.html,6.5,1,1,1.000,1,1,1.000,1,2,.500,0,0,0,0,1,1,0,0,4,5.0,+6
2022-11-02,202211020CLE,BOS,Q2,Malcolm Brogdon,https://www.basketball-reference.com/boxscores/202211020CLE.html,7.15,2,2,1.000,0,0,,0,0,,0,3,3,1,0,0,1,0,4,4.0,+2
2022-11-02,202211020CLE,BOS,Q2,Sam Hauser,https://www.basketball-reference.com/boxscores/202211020CLE.html,2.3,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+3
2022-11-02,202211020CLE,BOS,Q3,Jaylen Brown,https://www.basketball-reference.com/boxscores/202211020CLE.html,9.02,3,5,.600,2,4,.500,0,0,,0,0,0,1,0,0,0,1,8,6.0,-8
2022-11-02,202211020CLE,BOS,Q3,Jayson Tatum,https://www.basketball-reference.com/boxscores/202211020CLE.html,12.0,1,5,.200,1,3,.333,2,2,1.000,0,2,2,2,0,1,1,0,5,3.6,-13
2022-11-02,202211020CLE,BOS,Q3,Al Horford,https://www.basketball-reference.com/boxscores/202211020CLE.html,7.32,1,2,.500,1,1,1.000,0,0,,0,1,1,0,0,0,0,1,3,1.9,-6
2022-11-02,202211020CLE,BOS,Q3,Marcus Smart,https://www.basketball-reference.com/boxscores/202211020CLE.html,7.32,1,2,.500,0,0,,2,2,1.000,0,2,2,1,0,0,1,2,4,2.5,-6
2022-11-02,202211020CLE,BOS,Q3,Derrick White,https://www.basketball-reference.com/boxscores/202211020CLE.html,8.57,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,2,0,-1.5,-9
2022-11-02,202211020CLE,BOS,Q3,Grant Williams,https://www.basketball-reference.com/boxscores/202211020CLE.html,4.68,0,1,.000,0,1,.000,0,0,,2,1,3,0,0,0,0,0,0,1.0,-7
2022-11-02,202211020CLE,BOS,Q3,Malcolm Brogdon,https://www.basketball-reference.com/boxscores/202211020CLE.html,6.42,0,4,.000,0,1,.000,0,0,,0,1,1,1,0,0,2,1,0,-4.2,-9
2022-11-02,202211020CLE,BOS,Q3,Sam Hauser,https://www.basketball-reference.com/boxscores/202211020CLE.html,4.68,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,3,0,-1.9,-7
2022-11-02,202211020CLE,BOS,Q4,Jaylen Brown,https://www.basketball-reference.com/boxscores/202211020CLE.html,11.93,1,7,.143,0,2,.000,2,2,1.000,0,0,0,0,0,0,1,2,4,-2.3,+8
2022-11-02,202211020CLE,BOS,Q4,Jayson Tatum,https://www.basketball-reference.com/boxscores/202211020CLE.html,7.83,3,3,1.000,0,0,,2,2,1.000,0,0,0,0,0,2,0,0,8,8.5,-5
2022-11-02,202211020CLE,BOS,Q4,Al Horford,https://www.basketball-reference.com/boxscores/202211020CLE.html,9.02,2,2,1.000,0,0,,1,1,1.000,0,2,2,0,0,0,0,0,5,5.0,+10
2022-11-02,202211020CLE,BOS,Q4,Marcus Smart,https://www.basketball-reference.com/boxscores/202211020CLE.html,6.7,2,2,1.000,0,0,,3,3,1.000,0,0,0,2,0,0,0,0,7,7.8,-2
2022-11-02,202211020CLE,BOS,Q4,Derrick White,https://www.basketball-reference.com/boxscores/202211020CLE.html,8.28,0,0,,0,0,,0,0,,0,0,0,2,0,1,0,1,0,1.7,+6
2022-11-02,202211020CLE,BOS,Q4,Grant Williams,https://www.basketball-reference.com/boxscores/202211020CLE.html,9.43,1,3,.333,1,3,.333,0,0,,0,2,2,0,1,0,0,3,3,1.7,+9
2022-11-02,202211020CLE,BOS,Q4,Malcolm Brogdon,https://www.basketball-reference.com/boxscores/202211020CLE.html,6.78,2,2,1.000,0,0,,0,0,,0,0,0,1,0,0,0,0,4,4.1,+9
2022-11-02,202211020CLE,BOS,OT1,Jaylen Brown,https://www.basketball-reference.com/boxscores/202211020CLE.html,5.0,1,4,.250,0,0,,0,0,,2,1,3,0,0,0,0,0,2,1.3,-1
2022-11-02,202211020CLE,BOS,OT1,Jayson Tatum,https://www.basketball-reference.com/boxscores/202211020CLE.html,5.0,1,4,.250,0,2,.000,0,0,,0,2,2,0,1,0,1,0,2,0.2,-1
2022-11-02,202211020CLE,BOS,OT1,Al Horford,https://www.basketball-reference.com/boxscores/202211020CLE.html,5.0,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,-1
2022-11-02,202211020CLE,BOS,OT1,Marcus Smart,https://www.basketball-reference.com/boxscores/202211020CLE.html,5.0,1,3,.333,0,0,,0,0,,0,0,0,0,0,0,0,0,2,0.3,-1
2022-11-02,202211020CLE,BOS,OT1,Grant Williams,https://www.basketball-reference.com/boxscores/202211020CLE.html,5.0,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-1
2022-11-02,202211020CLE,CLE,Q1,Caris LeVert,https://www.basketball-reference.com/boxscores/202211020CLE.html,8.47,0,2,.000,0,1,.000,0,0,,1,0,1,1,0,0,0,0,0,0.0,+5
2022-11-02,202211020CLE,CLE,Q1,Donovan Mitchell,https://www.basketball-reference.com/boxscores/202211020CLE.html,8.47,1,5,.200,1,3,.333,0,0,,0,1,1,3,1,0,0,1,3,2.9,+5
2022-11-02,202211020CLE,CLE,Q1,Darius Garland,https://www.basketball-reference.com/boxscores/202211020CLE.html,9.02,4,6,.667,3,3,1.000,3,3,1.000,0,1,1,3,2,0,0,0,14,15.8,+8
2022-11-02,202211020CLE,CLE,Q1,Jarrett Allen,https://www.basketball-reference.com/boxscores/202211020CLE.html,8.95,2,5,.400,0,0,,0,0,,1,3,4,0,0,0,0,0,4,2.9,+3
2022-11-02,202211020CLE,CLE,Q1,Evan Mobley,https://www.basketball-reference.com/boxscores/202211020CLE.html,6.0,1,1,1.000,0,0,,0,0,,0,3,3,1,0,0,0,2,2,2.5,+5
