game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2021-05-02,202105020BOS,POR,Damian Lillard,https://www.basketball-reference.com/boxscores/202105020BOS.html,39.18,8,18,.444,3,9,.333,7,7,1.000,0,6,6,13,1,1,5,3,26,23.0,+17
2021-05-02,202105020BOS,POR,Norman Powell,https://www.basketball-reference.com/boxscores/202105020BOS.html,38.98,8,15,.533,4,6,.667,3,4,.750,0,2,2,3,1,1,0,3,23,18.5,+12
2021-05-02,202105020BOS,POR,CJ McCollum,https://www.basketball-reference.com/boxscores/202105020BOS.html,37.57,12,20,.600,4,8,.500,5,6,.833,0,5,5,5,0,1,1,0,33,28.1,+13
2021-05-02,202105020BOS,POR,Robert Covington,https://www.basketball-reference.com/boxscores/202105020BOS.html,31.15,3,6,.500,3,6,.500,1,2,.500,0,4,4,1,1,2,0,0,10,10.9,+11
2021-05-02,202105020BOS,POR,Jusuf Nurkić,https://www.basketball-reference.com/boxscores/202105020BOS.html,28.95,6,10,.600,1,1,1.000,1,1,1.000,1,10,11,4,2,0,1,4,14,15.3,+24
2021-05-02,202105020BOS,POR,Carmelo Anthony,https://www.basketball-reference.com/boxscores/202105020BOS.html,26.55,5,9,.556,3,5,.600,0,0,,0,3,3,0,0,0,1,4,13,7.0,0
2021-05-02,202105020BOS,POR,Anfernee Simons,https://www.basketball-reference.com/boxscores/202105020BOS.html,19.83,1,3,.333,1,3,.333,2,2,1.000,0,0,0,1,1,0,0,2,5,4.2,-7
2021-05-02,202105020BOS,POR,Enes Freedom,https://www.basketball-reference.com/boxscores/202105020BOS.html,17.78,1,4,.250,0,0,,3,4,.750,2,3,5,0,2,0,1,2,5,4.7,-20
2021-05-02,202105020BOS,BOS,Jayson Tatum,https://www.basketball-reference.com/boxscores/202105020BOS.html,36.9,11,19,.579,4,5,.800,7,7,1.000,0,2,2,5,0,1,6,2,33,22.1,-15
2021-05-02,202105020BOS,BOS,Marcus Smart,https://www.basketball-reference.com/boxscores/202105020BOS.html,35.03,4,14,.286,3,9,.333,0,0,,2,6,8,8,0,0,3,2,11,7.8,-13
2021-05-02,202105020BOS,BOS,Jaylen Brown,https://www.basketball-reference.com/boxscores/202105020BOS.html,34.7,6,22,.273,1,9,.111,3,4,.750,4,7,11,4,0,0,3,4,16,5.7,-13
2021-05-02,202105020BOS,BOS,Evan Fournier,https://www.basketball-reference.com/boxscores/202105020BOS.html,33.53,8,10,.800,5,7,.714,0,0,,0,5,5,3,2,0,1,3,21,20.6,-16
2021-05-02,202105020BOS,BOS,Tristan Thompson,https://www.basketball-reference.com/boxscores/202105020BOS.html,22.73,1,6,.167,0,0,,0,0,,1,3,4,4,0,3,2,1,2,2.3,-20
2021-05-02,202105020BOS,BOS,Robert Williams,https://www.basketball-reference.com/boxscores/202105020BOS.html,24.05,2,3,.667,0,0,,1,2,.500,1,4,5,5,1,2,1,2,5,9.3,+13
2021-05-02,202105020BOS,BOS,Aaron Nesmith,https://www.basketball-reference.com/boxscores/202105020BOS.html,20.03,6,7,.857,4,4,1.000,0,0,,1,3,4,0,0,0,1,5,16,12.1,+11
2021-05-02,202105020BOS,BOS,Payton Pritchard,https://www.basketball-reference.com/boxscores/202105020BOS.html,18.7,4,6,.667,3,5,.600,2,2,1.000,1,5,6,0,0,0,1,0,13,11.6,+8
2021-05-02,202105020BOS,BOS,Romeo Langford,https://www.basketball-reference.com/boxscores/202105020BOS.html,13.65,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,2,2,0.2,-3
2021-05-02,202105020BOS,BOS,Tremont Waters,https://www.basketball-reference.com/boxscores/202105020BOS.html,0.67,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
