game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2021-04-11,202104110LAC,DET,https://www.basketball-reference.com/boxscores/202104110LAC.html,35,27,37,25,124
2021-04-11,202104110LAC,LAC,https://www.basketball-reference.com/boxscores/202104110LAC.html,30,33,31,37,131
