game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2022-10-23,202210230CLE,WAS,https://www.basketball-reference.com/boxscores/202210230CLE.html,31,20,25,27,4,107
2022-10-23,202210230CLE,CLE,https://www.basketball-reference.com/boxscores/202210230CLE.html,30,27,26,20,14,117
