game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2019-12-03,201912030CLE,DET,Q1,Andre Drummond,https://www.basketball-reference.com/boxscores/201912030CLE.html,12.0,2,6,.333,0,0,0,0,2,3,5,1,3,3,1,0,4,7.7,+4,,
2019-12-03,201912030CLE,DET,Q1,Blake Griffin,https://www.basketball-reference.com/boxscores/201912030CLE.html,12.0,5,7,.714,4,5,2,2,1,0,1,1,0,0,1,0,16,13.5,+4,.800,1.000
2019-12-03,201912030CLE,DET,Q1,Luke Kennard,https://www.basketball-reference.com/boxscores/201912030CLE.html,7.93,0,3,.000,0,1,0,0,0,1,1,2,1,0,0,0,0,0.6,+11,.000,
2019-12-03,201912030CLE,DET,Q1,Tony Snell,https://www.basketball-reference.com/boxscores/201912030CLE.html,6.93,0,1,.000,0,1,0,0,0,1,1,0,0,0,0,1,0,-0.8,+3,.000,
2019-12-03,201912030CLE,DET,Q1,Bruce Brown,https://www.basketball-reference.com/boxscores/201912030CLE.html,6.93,3,3,1.000,1,1,0,0,0,0,0,2,0,1,0,0,7,8.2,+3,1.000,
2019-12-03,201912030CLE,DET,Q1,Svi Mykhailiuk,https://www.basketball-reference.com/boxscores/201912030CLE.html,4.07,1,2,.500,0,0,0,0,0,0,0,2,0,0,1,0,2,1.4,-7,,
2019-12-03,201912030CLE,DET,Q1,Langston Galloway,https://www.basketball-reference.com/boxscores/201912030CLE.html,5.07,1,2,.500,1,2,0,0,1,0,1,0,0,0,0,0,3,2.7,+1,.500,
2019-12-03,201912030CLE,DET,Q1,Derrick Rose,https://www.basketball-reference.com/boxscores/201912030CLE.html,5.07,0,2,.000,0,1,0,0,0,1,1,2,0,0,0,0,0,0.3,+1,.000,
2019-12-03,201912030CLE,DET,Q2,Andre Drummond,https://www.basketball-reference.com/boxscores/201912030CLE.html,7.42,2,4,.500,0,0,0,0,1,2,3,1,1,1,2,0,4,3.7,+5,,
2019-12-03,201912030CLE,DET,Q2,Blake Griffin,https://www.basketball-reference.com/boxscores/201912030CLE.html,4.3,1,4,.250,1,1,0,0,0,1,1,0,0,0,0,1,3,0.5,-3,1.000,
2019-12-03,201912030CLE,DET,Q2,Luke Kennard,https://www.basketball-reference.com/boxscores/201912030CLE.html,6.2,0,1,.000,0,1,0,0,1,2,3,1,0,0,0,1,0,0.9,-1,.000,
2019-12-03,201912030CLE,DET,Q2,Tony Snell,https://www.basketball-reference.com/boxscores/201912030CLE.html,4.3,0,0,,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.1,-3,,
2019-12-03,201912030CLE,DET,Q2,Bruce Brown,https://www.basketball-reference.com/boxscores/201912030CLE.html,6.2,0,1,.000,0,0,0,2,0,2,2,0,0,0,1,0,0,-1.9,-1,,.000
2019-12-03,201912030CLE,DET,Q2,Svi Mykhailiuk,https://www.basketball-reference.com/boxscores/201912030CLE.html,5.8,1,2,.500,1,2,0,0,0,0,0,0,0,0,0,0,3,2.0,+13,.500,
2019-12-03,201912030CLE,DET,Q2,Langston Galloway,https://www.basketball-reference.com/boxscores/201912030CLE.html,7.7,3,4,.750,2,3,0,0,0,0,0,1,0,0,0,0,8,7.1,+15,.667,
2019-12-03,201912030CLE,DET,Q2,Derrick Rose,https://www.basketball-reference.com/boxscores/201912030CLE.html,5.8,4,4,1.000,0,0,0,0,0,1,1,2,0,0,0,1,8,8.1,+13,,
2019-12-03,201912030CLE,DET,Q2,Christian Wood,https://www.basketball-reference.com/boxscores/201912030CLE.html,7.7,1,1,1.000,0,0,0,0,0,3,3,2,0,0,0,1,2,3.6,+15,,
2019-12-03,201912030CLE,DET,Q2,Markieff Morris,https://www.basketball-reference.com/boxscores/201912030CLE.html,4.58,1,2,.500,0,1,0,0,0,2,2,0,0,0,0,0,2,1.6,+7,.000,
2019-12-03,201912030CLE,DET,Q3,Andre Drummond,https://www.basketball-reference.com/boxscores/201912030CLE.html,11.45,3,5,.600,0,0,3,4,1,5,6,2,1,0,0,0,9,10.9,+10,,.750
2019-12-03,201912030CLE,DET,Q3,Blake Griffin,https://www.basketball-reference.com/boxscores/201912030CLE.html,7.33,2,2,1.000,1,1,0,0,1,1,2,0,0,0,1,0,5,4.4,+8,1.000,
2019-12-03,201912030CLE,DET,Q3,Luke Kennard,https://www.basketball-reference.com/boxscores/201912030CLE.html,7.93,3,5,.600,2,3,0,0,0,0,0,1,1,0,0,1,8,7.0,+11,.667,
2019-12-03,201912030CLE,DET,Q3,Tony Snell,https://www.basketball-reference.com/boxscores/201912030CLE.html,7.33,1,1,1.000,0,0,0,0,0,1,1,0,0,0,0,1,2,1.6,+8,,
2019-12-03,201912030CLE,DET,Q3,Bruce Brown,https://www.basketball-reference.com/boxscores/201912030CLE.html,5.85,1,2,.500,0,1,0,0,0,0,0,1,0,0,0,2,2,0.9,+10,.000,
2019-12-03,201912030CLE,DET,Q3,Svi Mykhailiuk,https://www.basketball-reference.com/boxscores/201912030CLE.html,4.07,1,1,1.000,1,1,2,2,0,0,0,0,0,0,1,0,5,3.7,+2,1.000,1.000
2019-12-03,201912030CLE,DET,Q3,Langston Galloway,https://www.basketball-reference.com/boxscores/201912030CLE.html,4.67,0,1,.000,0,1,0,0,0,0,0,0,1,0,0,0,0,0.3,+5,.000,
2019-12-03,201912030CLE,DET,Q3,Derrick Rose,https://www.basketball-reference.com/boxscores/201912030CLE.html,6.15,1,2,.500,0,0,0,1,0,0,0,2,0,0,0,1,2,1.6,+3,,.000
2019-12-03,201912030CLE,DET,Q3,Christian Wood,https://www.basketball-reference.com/boxscores/201912030CLE.html,0.55,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,+3,,
2019-12-03,201912030CLE,DET,Q3,Markieff Morris,https://www.basketball-reference.com/boxscores/201912030CLE.html,4.67,1,2,.500,0,0,0,0,0,1,1,1,0,0,0,0,2,2.0,+5,,
2019-12-03,201912030CLE,DET,Q4,Tony Snell,https://www.basketball-reference.com/boxscores/201912030CLE.html,3.45,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,-2,,
2019-12-03,201912030CLE,DET,Q4,Svi Mykhailiuk,https://www.basketball-reference.com/boxscores/201912030CLE.html,12.0,2,6,.333,1,5,0,0,0,2,2,2,1,0,1,0,5,3.6,+4,.200,
2019-12-03,201912030CLE,DET,Q4,Langston Galloway,https://www.basketball-reference.com/boxscores/201912030CLE.html,4.73,1,1,1.000,1,1,0,0,0,1,1,0,0,0,0,0,3,3.0,+6,1.000,
2019-12-03,201912030CLE,DET,Q4,Derrick Rose,https://www.basketball-reference.com/boxscores/201912030CLE.html,4.73,1,4,.250,0,1,0,0,0,0,0,3,0,0,0,0,2,1.7,+6,.000,
