game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2024-01-18,202401180SAC,IND,https://www.basketball-reference.com/boxscores/202401180SAC.html,101.6,0.624,11.0,11.8,0.169,124.1
2024-01-18,202401180SAC,SAC,https://www.basketball-reference.com/boxscores/202401180SAC.html,101.6,0.606,10.0,21.1,0.212,119.1
