game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2019-11-29,201911290IND,ATL,Trae Young,https://www.basketball-reference.com/boxscores/201911290IND.html,42.65,16,28,.571,8,15,.533,9,9,1.000,0,1,1,6,2,0,9,1,49,32.9,+1
2019-11-29,201911290IND,ATL,De'Andre Hunter,https://www.basketball-reference.com/boxscores/201911290IND.html,40.73,3,8,.375,1,4,.250,0,0,,0,3,3,2,0,0,5,3,7,-1.3,+10
2019-11-29,201911290IND,ATL,Jabari Parker,https://www.basketball-reference.com/boxscores/201911290IND.html,31.15,1,8,.125,0,3,.000,2,2,1.000,2,8,10,2,3,0,2,2,4,4.2,-10
2019-11-29,201911290IND,ATL,Damian Jones,https://www.basketball-reference.com/boxscores/201911290IND.html,20.88,3,6,.500,0,1,.000,0,0,,1,4,5,0,0,0,1,6,6,1.5,+10
2019-11-29,201911290IND,ATL,Cam Reddish,https://www.basketball-reference.com/boxscores/201911290IND.html,11.43,1,7,.143,0,1,.000,0,0,,1,2,3,1,0,0,1,1,2,-1.9,-7
2019-11-29,201911290IND,ATL,DeAndre' Bembry,https://www.basketball-reference.com/boxscores/201911290IND.html,40.57,7,13,.538,0,4,.000,1,1,1.000,1,11,12,0,2,1,0,3,15,14.2,+13
2019-11-29,201911290IND,ATL,Alex Len,https://www.basketball-reference.com/boxscores/201911290IND.html,28.67,5,7,.714,0,0,,5,6,.833,3,5,8,0,1,0,1,4,15,13.7,+5
2019-11-29,201911290IND,ATL,Bruno Fernando,https://www.basketball-reference.com/boxscores/201911290IND.html,14.55,3,4,.750,0,0,,0,0,,2,2,4,2,0,1,2,4,6,4.9,-2
2019-11-29,201911290IND,ATL,Evan Turner,https://www.basketball-reference.com/boxscores/201911290IND.html,13.18,0,1,.000,0,0,,0,0,,0,0,0,0,1,1,3,0,0,-2.0,-7
2019-11-29,201911290IND,ATL,Vince Carter,https://www.basketball-reference.com/boxscores/201911290IND.html,10.75,0,5,.000,0,2,.000,0,0,,0,0,0,1,1,0,0,2,0,-2.6,-5
2019-11-29,201911290IND,ATL,Allen Crabbe,https://www.basketball-reference.com/boxscores/201911290IND.html,10.43,0,3,.000,0,2,.000,0,0,,0,2,2,0,0,0,0,1,0,-1.9,-13
2019-11-29,201911290IND,IND,Domantas Sabonis,https://www.basketball-reference.com/boxscores/201911290IND.html,41.9,6,10,.600,0,0,,5,8,.625,4,7,11,2,2,0,2,2,17,16.7,+4
2019-11-29,201911290IND,IND,Jeremy Lamb,https://www.basketball-reference.com/boxscores/201911290IND.html,40.43,9,15,.600,0,4,.000,2,2,1.000,0,3,3,2,0,0,1,2,20,13.6,+5
2019-11-29,201911290IND,IND,Malcolm Brogdon,https://www.basketball-reference.com/boxscores/201911290IND.html,38.97,6,15,.400,0,2,.000,4,4,1.000,0,6,6,7,1,1,5,3,16,10.1,+8
2019-11-29,201911290IND,IND,Myles Turner,https://www.basketball-reference.com/boxscores/201911290IND.html,38.42,5,14,.357,2,5,.400,5,8,.625,2,4,6,1,0,4,2,2,17,11.3,+18
2019-11-29,201911290IND,IND,T.J. Warren,https://www.basketball-reference.com/boxscores/201911290IND.html,34.97,5,11,.455,1,2,.500,5,6,.833,2,1,3,2,2,0,0,2,16,14.2,+11
2019-11-29,201911290IND,IND,Justin Holiday,https://www.basketball-reference.com/boxscores/201911290IND.html,23.22,2,7,.286,1,3,.333,0,0,,0,6,6,1,6,1,1,1,5,8.7,-5
2019-11-29,201911290IND,IND,Doug McDermott,https://www.basketball-reference.com/boxscores/201911290IND.html,14.53,3,8,.375,2,7,.286,0,0,,0,0,0,0,0,0,1,2,8,1.8,-19
2019-11-29,201911290IND,IND,Aaron Holiday,https://www.basketball-reference.com/boxscores/201911290IND.html,14.32,2,7,.286,0,3,.000,0,0,,0,3,3,0,1,0,1,3,4,-0.4,-4
2019-11-29,201911290IND,IND,T.J. McConnell,https://www.basketball-reference.com/boxscores/201911290IND.html,14.03,1,4,.250,0,0,,0,0,,1,1,2,4,0,0,2,2,2,0.6,-7
2019-11-29,201911290IND,IND,Goga Bitadze,https://www.basketball-reference.com/boxscores/201911290IND.html,4.22,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,0,1,0,-0.5,-6
