game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2023-10-29,202310290SAC,LAL,https://www.basketball-reference.com/boxscores/202310290SAC.html,28,27,28,32,12,127
2023-10-29,202310290SAC,SAC,https://www.basketball-reference.com/boxscores/202310290SAC.html,41,25,21,28,17,132
