game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2025-01-09,202501090DET,GSW,https://www.basketball-reference.com/boxscores/202501090DET.html,96.6,0.545,13.5,31.3,0.112,110.8
2025-01-09,202501090DET,DET,https://www.basketball-reference.com/boxscores/202501090DET.html,96.6,0.535,13.9,17.1,0.14,107.7
