game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2025-01-16,202501160POR,LAC,James Harden,https://www.basketball-reference.com/boxscores/202501160POR.html,28.88,7,16,.438,1,8,.125,4,4,1.000,1,1,2,6,1,0,3,0,19,13.8,+13
2025-01-16,202501160POR,LAC,Ivica Zubac,https://www.basketball-reference.com/boxscores/202501160POR.html,28.1,5,10,.500,0,0,,0,0,,1,7,8,3,2,2,1,3,10,11.1,+28
2025-01-16,202501160POR,LAC,Norman Powell,https://www.basketball-reference.com/boxscores/202501160POR.html,26.47,7,12,.583,3,4,.750,6,9,.667,1,4,5,3,0,0,1,1,23,18.8,+28
2025-01-16,202501160POR,LAC,Derrick Jones Jr.,https://www.basketball-reference.com/boxscores/202501160POR.html,22.25,5,7,.714,1,1,1.000,2,4,.500,2,2,4,0,0,1,2,1,13,9.6,+15
2025-01-16,202501160POR,LAC,Kris Dunn,https://www.basketball-reference.com/boxscores/202501160POR.html,19.25,3,4,.750,1,1,1.000,0,0,,0,6,6,3,3,0,1,4,7,9.7,+20
2025-01-16,202501160POR,LAC,Amir Coffey,https://www.basketball-reference.com/boxscores/202501160POR.html,22.6,3,5,.600,0,1,.000,4,4,1.000,0,3,3,2,0,0,1,2,10,8.2,+13
2025-01-16,202501160POR,LAC,Terance Mann,https://www.basketball-reference.com/boxscores/202501160POR.html,22.35,5,8,.625,2,3,.667,2,2,1.000,0,5,5,1,0,0,1,1,14,11.2,+4
2025-01-16,202501160POR,LAC,Mo Bamba,https://www.basketball-reference.com/boxscores/202501160POR.html,16.85,2,2,1.000,0,0,,0,2,.000,2,5,7,1,0,1,2,0,4,4.9,+3
2025-01-16,202501160POR,LAC,Nicolas Batum,https://www.basketball-reference.com/boxscores/202501160POR.html,13.75,1,1,1.000,1,1,1.000,0,0,,0,4,4,0,0,0,0,0,3,3.9,+5
2025-01-16,202501160POR,LAC,Kevin Porter Jr.,https://www.basketball-reference.com/boxscores/202501160POR.html,13.53,3,5,.600,0,0,,2,2,1.000,0,3,3,3,0,0,2,0,8,6.7,+20
2025-01-16,202501160POR,LAC,Bones Hyland,https://www.basketball-reference.com/boxscores/202501160POR.html,8.17,1,4,.250,1,3,.333,0,0,,0,1,1,1,2,0,0,0,3,3.6,-1
2025-01-16,202501160POR,LAC,Jordan Miller,https://www.basketball-reference.com/boxscores/202501160POR.html,8.17,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-1
2025-01-16,202501160POR,LAC,Kobe Brown,https://www.basketball-reference.com/boxscores/202501160POR.html,6.57,2,3,.667,0,1,.000,0,0,,1,1,2,0,1,0,1,1,4,3.3,0
2025-01-16,202501160POR,LAC,Kai Jones,https://www.basketball-reference.com/boxscores/202501160POR.html,3.05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
2025-01-16,202501160POR,POR,Scoot Henderson,https://www.basketball-reference.com/boxscores/202501160POR.html,32.47,6,14,.429,2,7,.286,2,2,1.000,0,2,2,6,1,0,3,5,16,9.4,-19
2025-01-16,202501160POR,POR,Anfernee Simons,https://www.basketball-reference.com/boxscores/202501160POR.html,29.87,0,9,.000,0,5,.000,0,0,,0,1,1,5,1,0,2,2,0,-4.3,-31
2025-01-16,202501160POR,POR,Toumani Camara,https://www.basketball-reference.com/boxscores/202501160POR.html,25.72,0,5,.000,0,3,.000,0,0,,0,1,1,2,2,1,2,3,0,-2.3,-25
2025-01-16,202501160POR,POR,Deandre Ayton,https://www.basketball-reference.com/boxscores/202501160POR.html,23.77,7,13,.538,0,0,,0,0,,3,4,7,1,0,0,1,1,14,10.3,-26
2025-01-16,202501160POR,POR,Shaedon Sharpe,https://www.basketball-reference.com/boxscores/202501160POR.html,22.87,5,11,.455,1,3,.333,1,1,1.000,2,2,4,4,1,0,3,3,12,7.9,-20
2025-01-16,202501160POR,POR,Kris Murray,https://www.basketball-reference.com/boxscores/202501160POR.html,29.35,4,10,.400,1,4,.250,0,0,,3,1,4,1,0,0,2,0,9,4.7,-10
2025-01-16,202501160POR,POR,Dalano Banton,https://www.basketball-reference.com/boxscores/202501160POR.html,24.72,7,17,.412,4,8,.500,5,6,.833,0,3,3,1,1,0,1,1,23,14.7,-13
2025-01-16,202501160POR,POR,Jabari Walker,https://www.basketball-reference.com/boxscores/202501160POR.html,19.65,1,4,.250,0,2,.000,0,0,,2,4,6,1,3,0,0,0,2,5.9,-2
2025-01-16,202501160POR,POR,Robert Williams,https://www.basketball-reference.com/boxscores/202501160POR.html,17.67,1,3,.333,0,0,,2,2,1.000,2,5,7,2,0,0,2,2,4,3.8,-3
2025-01-16,202501160POR,POR,Rayan Rupert,https://www.basketball-reference.com/boxscores/202501160POR.html,6.57,2,3,.667,1,1,1.000,0,0,,2,0,2,1,0,0,0,0,5,5.8,0
2025-01-16,202501160POR,POR,Justin Minaya,https://www.basketball-reference.com/boxscores/202501160POR.html,4.32,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2
2025-01-16,202501160POR,POR,Duop Reath,https://www.basketball-reference.com/boxscores/202501160POR.html,3.05,1,2,.500,0,1,.000,2,2,1.000,0,0,0,0,0,0,0,0,4,3.0,+2
