game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct,fg3_pct
2023-04-07,202304070CHO,HOU,Q1,KJ Martin,https://www.basketball-reference.com/boxscores/202304070CHO.html,7.5,1,1,1.000,0,0,0,0,0,0,0,2,1,0,0,0,2,4.1,+2,,
2023-04-07,202304070CHO,HOU,Q1,Jalen Green,https://www.basketball-reference.com/boxscores/202304070CHO.html,10.15,1,3,.333,0,0,3,4,0,0,0,0,1,0,1,0,5,2.9,0,.750,
2023-04-07,202304070CHO,HOU,Q1,Kevin Porter Jr.,https://www.basketball-reference.com/boxscores/202304070CHO.html,12.0,4,6,.667,0,1,0,0,0,0,0,1,1,0,1,0,8,6.1,-1,,.000
2023-04-07,202304070CHO,HOU,Q1,Jabari Smith Jr.,https://www.basketball-reference.com/boxscores/202304070CHO.html,12.0,4,5,.800,0,0,0,0,0,1,1,0,1,0,2,1,8,5.0,-1,,
2023-04-07,202304070CHO,HOU,Q1,Alperen Şengün,https://www.basketball-reference.com/boxscores/202304070CHO.html,10.15,0,3,.000,0,0,2,2,2,4,6,1,2,0,1,1,2,3.8,0,1.000,
2023-04-07,202304070CHO,HOU,Q1,Tari Eason,https://www.basketball-reference.com/boxscores/202304070CHO.html,4.5,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.1,-3,,
2023-04-07,202304070CHO,HOU,Q1,Josh Christopher,https://www.basketball-reference.com/boxscores/202304070CHO.html,1.85,0,1,.000,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.7,-1,,.000
2023-04-07,202304070CHO,HOU,Q1,Usman Garuba,https://www.basketball-reference.com/boxscores/202304070CHO.html,1.85,0,1,.000,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.1,-1,,.000
2023-04-07,202304070CHO,HOU,Q2,KJ Martin,https://www.basketball-reference.com/boxscores/202304070CHO.html,12.0,4,7,.571,0,0,0,0,2,3,5,0,0,0,0,1,8,6.6,+7,,
2023-04-07,202304070CHO,HOU,Q2,Jalen Green,https://www.basketball-reference.com/boxscores/202304070CHO.html,8.1,1,4,.250,1,2,0,0,0,1,1,2,0,0,1,0,3,1.3,+2,,.500
