game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg
2025-04-16,202504160CHI,MIA,Tyler Herro,https://www.basketball-reference.com/boxscores/202504160CHI.html,37:09,.812,.763,.368,.526,3.2,12.0,7.8,21.4,1.3,0.0,23.0,36.5,121,97
2025-04-16,202504160CHI,MIA,Bam Adebayo,https://www.basketball-reference.com/boxscores/202504160CHI.html,35:35,.422,.406,.313,.250,10.1,28.2,19.5,12.3,2.8,0.0,0.0,22.2,105,90
2025-04-16,202504160CHI,MIA,Andrew Wiggins,https://www.basketball-reference.com/boxscores/202504160CHI.html,35:09,.479,.500,.450,.100,3.4,25.4,14.8,9.1,2.8,5.9,0.0,26.5,101,87
2025-04-16,202504160CHI,MIA,Kel'el Ware,https://www.basketball-reference.com/boxscores/202504160CHI.html,22:22,.375,.375,.125,.000,16.1,29.9,23.3,18.6,2.2,0.0,0.0,15.9,113,91
2025-04-16,202504160CHI,MIA,Alec Burks,https://www.basketball-reference.com/boxscores/202504160CHI.html,16:48,.250,.250,.750,.000,0.0,19.9,10.3,15.0,5.8,6.2,20.0,13.3,64,81
2025-04-16,202504160CHI,MIA,Davion Mitchell,https://www.basketball-reference.com/boxscores/202504160CHI.html,33:04,1.109,1.200,.400,.800,3.6,3.4,3.5,38.7,1.5,3.2,37.2,14.5,145,97
2025-04-16,202504160CHI,MIA,Kyle Anderson,https://www.basketball-reference.com/boxscores/202504160CHI.html,22:33,.000,,,,0.0,9.9,5.1,26.0,2.2,4.6,0.0,1.7,145,92
2025-04-16,202504160CHI,MIA,Haywood Highsmith,https://www.basketball-reference.com/boxscores/202504160CHI.html,17:31,.625,.625,.500,.000,0.0,6.4,3.3,7.7,0.0,6.0,20.0,12.7,99,97
2025-04-16,202504160CHI,MIA,Duncan Robinson,https://www.basketball-reference.com/boxscores/202504160CHI.html,17:03,.667,.667,.833,.000,0.0,13.1,6.8,8.6,0.0,6.1,14.3,18.3,108,96
2025-04-16,202504160CHI,MIA,Jaime Jaquez Jr.,https://www.basketball-reference.com/boxscores/202504160CHI.html,1:23,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2,0,103
2025-04-16,202504160CHI,MIA,Keshad Johnson,https://www.basketball-reference.com/boxscores/202504160CHI.html,1:23,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,32.2,0,103
2025-04-16,202504160CHI,CHI,Coby White,https://www.basketball-reference.com/boxscores/202504160CHI.html,41:46,.383,.325,.600,.250,0.0,5.7,2.8,21.1,1.2,0.0,24.0,30.9,67,116
2025-04-16,202504160CHI,CHI,Josh Giddey,https://www.basketball-reference.com/boxscores/202504160CHI.html,39:37,.529,.476,.333,.286,2.8,27.3,14.6,21.9,0.0,2.5,11.3,29.8,102,113
2025-04-16,202504160CHI,CHI,Nikola Vučević,https://www.basketball-reference.com/boxscores/202504160CHI.html,38:05,.576,.538,.385,.154,8.8,28.4,18.2,5.0,1.3,5.3,12.6,18.5,109,108
2025-04-16,202504160CHI,CHI,Matas Buzelis,https://www.basketball-reference.com/boxscores/202504160CHI.html,34:59,.477,.500,.444,.111,3.2,17.2,9.9,10.0,1.4,0.0,9.6,13.2,96,114
2025-04-16,202504160CHI,CHI,Kevin Huerter,https://www.basketball-reference.com/boxscores/202504160CHI.html,32:28,.601,.500,.571,.429,3.4,0.0,1.8,5.2,3.0,3.1,10.7,12.7,116,111
2025-04-16,202504160CHI,CHI,Talen Horton-Tucker,https://www.basketball-reference.com/boxscores/202504160CHI.html,15:38,.750,.750,.500,.000,0.0,7.7,3.7,0.0,9.4,0.0,14.3,19.8,117,97
2025-04-16,202504160CHI,CHI,Patrick Williams,https://www.basketball-reference.com/boxscores/202504160CHI.html,14:35,.000,.000,.500,.000,0.0,16.5,7.9,0.0,3.4,0.0,0.0,6.1,0,109
2025-04-16,202504160CHI,CHI,Dalen Terry,https://www.basketball-reference.com/boxscores/202504160CHI.html,12:57,.250,.250,.250,.000,8.6,27.8,17.9,0.0,0.0,0.0,20.0,17.1,52,115
2025-04-16,202504160CHI,CHI,Zach Collins,https://www.basketball-reference.com/boxscores/202504160CHI.html,5:02,1.000,1.000,.000,.000,0.0,0.0,0.0,40.6,0.0,0.0,50.0,17.6,105,121
2025-04-16,202504160CHI,CHI,Jalen Smith,https://www.basketball-reference.com/boxscores/202504160CHI.html,3:30,,,,,0.0,0.0,0.0,41.6,0.0,0.0,,0.0,230,121
2025-04-16,202504160CHI,CHI,Julian Phillips,https://www.basketball-reference.com/boxscores/202504160CHI.html,1:23,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,121
