game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct,fg3_pct
2019-12-08,201912080MIA,CHI,Q1,Zach LaVine,https://www.basketball-reference.com/boxscores/201912080MIA.html,8.83,1,4,.250,0,0,0,0,0,2,2,0,2,0,0,1,2,1.8,+6,,
2019-12-08,201912080MIA,CHI,Q1,Wendell Carter Jr.,https://www.basketball-reference.com/boxscores/201912080MIA.html,10.32,1,2,.500,0,0,1,2,1,2,3,0,0,0,0,1,3,2.5,+8,.500,
2019-12-08,201912080MIA,CHI,Q1,Lauri Markkanen,https://www.basketball-reference.com/boxscores/201912080MIA.html,8.12,2,3,.667,1,2,0,0,1,2,3,0,0,0,0,0,5,5.0,+6,,.500
2019-12-08,201912080MIA,CHI,Q1,Kris Dunn,https://www.basketball-reference.com/boxscores/201912080MIA.html,7.35,1,1,1.000,0,0,1,2,0,1,1,1,1,0,0,1,3,3.9,+6,.500,
2019-12-08,201912080MIA,CHI,Q1,Tomáš Satoranský,https://www.basketball-reference.com/boxscores/201912080MIA.html,8.42,1,4,.250,0,1,0,0,0,0,0,1,0,0,0,0,2,0.3,+5,,.000
2019-12-08,201912080MIA,CHI,Q1,Coby White,https://www.basketball-reference.com/boxscores/201912080MIA.html,4.65,1,2,.500,1,2,0,0,0,0,0,1,0,0,1,0,3,1.7,+3,,.500
2019-12-08,201912080MIA,CHI,Q1,Thaddeus Young,https://www.basketball-reference.com/boxscores/201912080MIA.html,3.88,2,3,.667,0,1,0,1,0,1,1,0,0,0,0,0,4,2.6,+3,.000,.000
2019-12-08,201912080MIA,CHI,Q1,Denzel Valentine,https://www.basketball-reference.com/boxscores/201912080MIA.html,3.17,1,1,1.000,1,1,0,0,0,0,0,1,0,0,0,1,3,3.0,+3,,1.000
2019-12-08,201912080MIA,CHI,Q1,Ryan Arcidiacono,https://www.basketball-reference.com/boxscores/201912080MIA.html,3.58,0,1,.000,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,+4,,.000
2019-12-08,201912080MIA,CHI,Q1,Daniel Gafford,https://www.basketball-reference.com/boxscores/201912080MIA.html,1.68,0,0,,0,0,0,0,0,0,0,0,0,0,0,3,0,-1.2,+1,,
2019-12-08,201912080MIA,CHI,Q2,Zach LaVine,https://www.basketball-reference.com/boxscores/201912080MIA.html,8.73,2,5,.400,1,3,2,3,0,1,1,1,0,0,1,0,7,3.9,-2,.667,.333
2019-12-08,201912080MIA,CHI,Q2,Wendell Carter Jr.,https://www.basketball-reference.com/boxscores/201912080MIA.html,7.13,1,1,1.000,0,0,2,2,0,5,5,0,0,0,0,1,4,4.8,+3,1.000,
2019-12-08,201912080MIA,CHI,Q2,Lauri Markkanen,https://www.basketball-reference.com/boxscores/201912080MIA.html,6.05,0,0,,0,0,0,0,0,1,1,0,0,0,1,0,0,-0.7,+1,,
2019-12-08,201912080MIA,CHI,Q2,Kris Dunn,https://www.basketball-reference.com/boxscores/201912080MIA.html,5.52,1,2,.500,0,0,0,0,0,0,0,0,0,0,0,2,2,0.2,0,,
2019-12-08,201912080MIA,CHI,Q2,Tomáš Satoranský,https://www.basketball-reference.com/boxscores/201912080MIA.html,7.52,1,3,.333,0,0,2,2,0,1,1,0,0,0,0,1,4,2.2,0,1.000,
2019-12-08,201912080MIA,CHI,Q2,Coby White,https://www.basketball-reference.com/boxscores/201912080MIA.html,4.48,0,1,.000,0,1,2,2,0,0,0,1,0,0,0,0,2,2.0,-7,1.000,.000
2019-12-08,201912080MIA,CHI,Q2,Thaddeus Young,https://www.basketball-reference.com/boxscores/201912080MIA.html,7.45,1,3,.333,1,1,0,0,0,1,1,0,0,0,1,2,3,-0.2,-11,,1.000
2019-12-08,201912080MIA,CHI,Q2,Denzel Valentine,https://www.basketball-reference.com/boxscores/201912080MIA.html,3.27,1,2,.500,0,1,0,0,0,0,0,0,0,0,0,0,2,1.0,-5,,.000
2019-12-08,201912080MIA,CHI,Q2,Shaquille Harrison,https://www.basketball-reference.com/boxscores/201912080MIA.html,3.22,0,0,,0,0,0,0,0,0,0,1,0,0,0,1,0,0.3,-2,,
