game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct
2024-12-08,202412080WAS,MEM,Q1,Jaylen Wells,https://www.basketball-reference.com/boxscores/202412080WAS.html,8.15,0,0,0,0,2,2,1.000,0,0,0,0,0,0,0,1,2,1.6,+7,,
2024-12-08,202412080WAS,MEM,Q1,Brandon Clarke,https://www.basketball-reference.com/boxscores/202412080WAS.html,5.65,1,2,0,0,0,0,,0,2,2,1,0,0,0,0,2,2.3,+7,.500,
2024-12-08,202412080WAS,MEM,Q1,Scotty Pippen Jr.,https://www.basketball-reference.com/boxscores/202412080WAS.html,8.15,3,5,0,1,0,1,.000,0,2,2,4,0,0,0,0,6,6.7,+7,.600,.000
2024-12-08,202412080WAS,MEM,Q1,Marcus Smart,https://www.basketball-reference.com/boxscores/202412080WAS.html,5.65,2,2,0,0,0,0,,0,3,3,0,0,0,2,0,4,2.3,+7,1.000,
2024-12-08,202412080WAS,MEM,Q1,Jaren Jackson Jr.,https://www.basketball-reference.com/boxscores/202412080WAS.html,6.23,3,7,1,4,0,0,,1,0,1,0,0,2,1,1,7,4.0,+5,.429,.250
2024-12-08,202412080WAS,MEM,Q1,Cam Spencer,https://www.basketball-reference.com/boxscores/202412080WAS.html,3.85,1,1,1,1,0,0,,0,0,0,0,0,0,0,0,3,2.7,+1,1.000,1.000
2024-12-08,202412080WAS,MEM,Q1,Jay Huff,https://www.basketball-reference.com/boxscores/202412080WAS.html,5.77,1,4,1,4,2,2,1.000,0,0,0,0,0,0,0,0,5,2.6,+3,.250,.250
2024-12-08,202412080WAS,MEM,Q1,Jake LaRavia,https://www.basketball-reference.com/boxscores/202412080WAS.html,6.35,1,2,0,1,0,0,,0,1,1,0,0,0,0,1,2,0.9,+1,.500,.000
2024-12-08,202412080WAS,MEM,Q1,John Konchar,https://www.basketball-reference.com/boxscores/202412080WAS.html,3.85,0,0,0,0,0,0,,2,1,3,0,1,1,0,0,0,3.4,+1,,
2024-12-08,202412080WAS,MEM,Q1,Santi Aldama,https://www.basketball-reference.com/boxscores/202412080WAS.html,6.35,1,3,1,2,0,0,,0,2,2,3,0,0,0,0,3,4.0,+1,.333,.500
2024-12-08,202412080WAS,MEM,Q2,Jaylen Wells,https://www.basketball-reference.com/boxscores/202412080WAS.html,5.4,0,1,0,0,0,0,,0,1,1,0,0,0,0,0,0,-0.4,0,.000,
2024-12-08,202412080WAS,MEM,Q2,Brandon Clarke,https://www.basketball-reference.com/boxscores/202412080WAS.html,6.03,1,2,0,0,0,0,,0,1,1,0,0,0,0,0,2,1.3,+11,.500,
2024-12-08,202412080WAS,MEM,Q2,Scotty Pippen Jr.,https://www.basketball-reference.com/boxscores/202412080WAS.html,5.92,1,2,0,0,0,0,,0,1,1,4,0,0,1,0,2,3.1,+3,.500,
2024-12-08,202412080WAS,MEM,Q2,Marcus Smart,https://www.basketball-reference.com/boxscores/202412080WAS.html,8.68,1,3,1,3,0,0,,0,0,0,1,1,0,1,1,3,1.6,+12,.333,.333
2024-12-08,202412080WAS,MEM,Q2,Jaren Jackson Jr.,https://www.basketball-reference.com/boxscores/202412080WAS.html,6.03,3,6,1,3,2,3,.667,0,2,2,1,0,1,0,2,9,6.8,+11,.500,.333
2024-12-08,202412080WAS,MEM,Q2,Cam Spencer,https://www.basketball-reference.com/boxscores/202412080WAS.html,6.6,1,1,0,0,1,1,1.000,1,1,2,2,1,0,0,0,3,6.1,+9,1.000,
2024-12-08,202412080WAS,MEM,Q2,Jay Huff,https://www.basketball-reference.com/boxscores/202412080WAS.html,5.97,3,6,0,3,0,0,,1,1,2,1,0,0,0,3,6,3.5,-2,.500,.000
2024-12-08,202412080WAS,MEM,Q2,Jake LaRavia,https://www.basketball-reference.com/boxscores/202412080WAS.html,5.97,1,1,0,0,0,1,.000,0,0,0,0,0,0,0,1,2,0.9,-2,1.000,
2024-12-08,202412080WAS,MEM,Q2,John Konchar,https://www.basketball-reference.com/boxscores/202412080WAS.html,3.43,1,2,0,1,0,0,,1,1,2,0,1,0,0,0,2,3.0,+5,.500,.000
2024-12-08,202412080WAS,MEM,Q2,Santi Aldama,https://www.basketball-reference.com/boxscores/202412080WAS.html,5.97,3,4,1,2,2,2,1.000,1,3,4,1,0,1,0,0,9,10.4,-2,.750,.500
2024-12-08,202412080WAS,MEM,Q3,Jaylen Wells,https://www.basketball-reference.com/boxscores/202412080WAS.html,7.42,0,1,0,0,0,0,,0,0,0,2,0,0,0,1,0,0.3,+11,.000,
2024-12-08,202412080WAS,MEM,Q3,Brandon Clarke,https://www.basketball-reference.com/boxscores/202412080WAS.html,6.63,3,5,0,0,0,0,,0,3,3,1,1,0,0,0,6,6.3,+10,.600,
2024-12-08,202412080WAS,MEM,Q3,Scotty Pippen Jr.,https://www.basketball-reference.com/boxscores/202412080WAS.html,8.25,2,4,0,0,2,2,1.000,0,0,0,4,2,0,3,0,6,5.8,+11,.500,
2024-12-08,202412080WAS,MEM,Q3,Marcus Smart,https://www.basketball-reference.com/boxscores/202412080WAS.html,6.63,2,3,2,3,0,0,,0,0,0,0,0,0,0,1,6,4.3,+10,.667,.667
2024-12-08,202412080WAS,MEM,Q3,Jaren Jackson Jr.,https://www.basketball-reference.com/boxscores/202412080WAS.html,4.5,2,2,1,1,0,1,.000,0,1,1,0,0,1,0,0,5,5.0,+2,1.000,1.000
2024-12-08,202412080WAS,MEM,Q3,Cam Spencer,https://www.basketball-reference.com/boxscores/202412080WAS.html,3.75,0,1,0,0,0,0,,0,1,1,1,0,0,0,2,0,-0.5,+1,.000,
2024-12-08,202412080WAS,MEM,Q3,Jay Huff,https://www.basketball-reference.com/boxscores/202412080WAS.html,5.37,2,3,2,3,0,0,,0,1,1,0,0,0,1,0,6,4.0,+2,.667,.667
2024-12-08,202412080WAS,MEM,Q3,Jake LaRavia,https://www.basketball-reference.com/boxscores/202412080WAS.html,5.37,0,1,0,0,0,0,,1,0,1,2,0,0,0,0,0,1.4,+2,.000,
2024-12-08,202412080WAS,MEM,Q3,John Konchar,https://www.basketball-reference.com/boxscores/202412080WAS.html,4.58,1,1,1,1,0,0,,0,1,1,0,0,0,0,0,3,3.0,+1,1.000,1.000
