game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2019-12-27,201912270CHO,OKC,https://www.basketball-reference.com/boxscores/201912270CHO.html,26,27,19,22,10,104
2019-12-27,201912270CHO,CHO,https://www.basketball-reference.com/boxscores/201912270CHO.html,18,25,22,29,8,102
