game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2019-11-10,201911100MIN,DEN,https://www.basketball-reference.com/boxscores/201911100MIN.html,27,22,27,14,10,100
2019-11-10,201911100MIN,MIN,https://www.basketball-reference.com/boxscores/201911100MIN.html,27,24,13,26,8,98
