game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2022-11-26,202211260TOR,DAL,https://www.basketball-reference.com/boxscores/202211260TOR.html,93.0,0.555,16.1,11.4,0.26,107.5
2022-11-26,202211260TOR,TOR,https://www.basketball-reference.com/boxscores/202211260TOR.html,93.0,0.477,11.6,36.2,0.239,112.9
