game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2025-05-09,202505090DEN,OKC,https://www.basketball-reference.com/boxscores/202505090DEN.html,28,28,27,19,2,104
2025-05-09,202505090DEN,DEN,https://www.basketball-reference.com/boxscores/202505090DEN.html,22,29,29,22,11,113
