game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2022-12-17,202212170CLE,DAL,https://www.basketball-reference.com/boxscores/202212170CLE.html,29,20,26,21,3,99
2022-12-17,202212170CLE,CLE,https://www.basketball-reference.com/boxscores/202212170CLE.html,27,20,20,29,4,100
