game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct,ft_pct
2021-01-20,202101200CLE,BRK,Q1,James Harden,https://www.basketball-reference.com/boxscores/202101200CLE.html,9.2,0,0,0,0,0,0,0,2,2,4,1,0,2,1,0,2.0,-6,,,
2021-01-20,202101200CLE,BRK,Q1,Kevin Durant,https://www.basketball-reference.com/boxscores/202101200CLE.html,9.08,1,3,0,1,0,0,0,2,2,3,0,0,0,0,2,3.0,+6,.333,.000,
2021-01-20,202101200CLE,BRK,Q1,Kyrie Irving,https://www.basketball-reference.com/boxscores/202101200CLE.html,9.08,3,4,1,2,0,0,0,0,0,1,0,0,3,1,7,2.7,+6,.750,.500,
2021-01-20,202101200CLE,BRK,Q1,Jeff Green,https://www.basketball-reference.com/boxscores/202101200CLE.html,6.47,2,2,1,1,0,0,0,2,2,0,0,0,0,0,5,5.0,+5,1.000,1.000,
2021-01-20,202101200CLE,BRK,Q1,DeAndre Jordan,https://www.basketball-reference.com/boxscores/202101200CLE.html,7.43,3,3,0,0,0,0,0,2,2,0,0,0,1,1,6,4.3,+8,1.000,,
2021-01-20,202101200CLE,BRK,Q1,Joe Harris,https://www.basketball-reference.com/boxscores/202101200CLE.html,5.72,1,2,1,2,0,0,0,2,2,0,0,0,0,1,3,2.2,-10,.500,.500,
2021-01-20,202101200CLE,BRK,Q1,Timothé Luwawu-Cabarrot,https://www.basketball-reference.com/boxscores/202101200CLE.html,5.53,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0.3,-10,.000,.000,
2021-01-20,202101200CLE,BRK,Q1,Reggie Perry,https://www.basketball-reference.com/boxscores/202101200CLE.html,4.57,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.4,-13,.000,,
2021-01-20,202101200CLE,BRK,Q1,Bruce Brown,https://www.basketball-reference.com/boxscores/202101200CLE.html,2.92,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.1,-11,,,
2021-01-20,202101200CLE,BRK,Q2,James Harden,https://www.basketball-reference.com/boxscores/202101200CLE.html,9.9,0,2,0,0,2,2,0,3,3,0,0,0,1,1,2,0.1,+3,.000,,1.000
2021-01-20,202101200CLE,BRK,Q2,Kevin Durant,https://www.basketball-reference.com/boxscores/202101200CLE.html,10.32,3,6,1,2,2,3,0,3,3,3,1,0,0,0,9,9.6,+4,.500,.500,.667
2021-01-20,202101200CLE,BRK,Q2,Kyrie Irving,https://www.basketball-reference.com/boxscores/202101200CLE.html,8.2,5,6,0,0,0,0,0,0,0,0,1,0,1,0,10,7.8,+1,.833,,
2021-01-20,202101200CLE,BRK,Q2,Jeff Green,https://www.basketball-reference.com/boxscores/202101200CLE.html,7.88,1,3,1,3,0,0,0,0,0,1,0,0,1,0,3,1.0,-1,.333,.333,
2021-01-20,202101200CLE,BRK,Q2,DeAndre Jordan,https://www.basketball-reference.com/boxscores/202101200CLE.html,7.9,1,1,0,0,0,0,0,2,2,0,0,1,0,1,2,2.6,+3,1.000,,
2021-01-20,202101200CLE,BRK,Q2,Joe Harris,https://www.basketball-reference.com/boxscores/202101200CLE.html,8.65,0,3,0,3,0,0,0,3,3,1,0,1,0,0,0,0.2,+7,.000,.000,
2021-01-20,202101200CLE,BRK,Q2,Timothé Luwawu-Cabarrot,https://www.basketball-reference.com/boxscores/202101200CLE.html,3.05,0,2,0,2,0,0,0,0,0,2,1,0,0,0,0,1.0,-2,.000,.000,
2021-01-20,202101200CLE,BRK,Q2,Bruce Brown,https://www.basketball-reference.com/boxscores/202101200CLE.html,4.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7,0,,,
2021-01-20,202101200CLE,BRK,Q3,James Harden,https://www.basketball-reference.com/boxscores/202101200CLE.html,9.4,3,5,2,2,0,0,1,0,1,1,0,0,1,1,8,5.7,+1,.600,1.000,
2021-01-20,202101200CLE,BRK,Q3,Kevin Durant,https://www.basketball-reference.com/boxscores/202101200CLE.html,12.0,2,7,0,3,4,4,0,3,3,0,0,1,0,1,8,5.1,-7,.286,.000,1.000
2021-01-20,202101200CLE,BRK,Q3,Kyrie Irving,https://www.basketball-reference.com/boxscores/202101200CLE.html,9.08,1,4,0,3,1,2,0,0,0,1,0,0,0,2,3,0.1,-11,.250,.000,.500
2021-01-20,202101200CLE,BRK,Q3,Jeff Green,https://www.basketball-reference.com/boxscores/202101200CLE.html,9.08,1,1,1,1,0,0,0,3,3,1,0,1,0,0,3,5.0,-11,1.000,1.000,
2021-01-20,202101200CLE,BRK,Q3,DeAndre Jordan,https://www.basketball-reference.com/boxscores/202101200CLE.html,9.08,2,3,0,0,1,1,0,0,0,0,0,1,0,0,5,4.4,-11,.667,,1.000
2021-01-20,202101200CLE,BRK,Q3,Joe Harris,https://www.basketball-reference.com/boxscores/202101200CLE.html,5.52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-4,.000,,
2021-01-20,202101200CLE,BRK,Q3,Timothé Luwawu-Cabarrot,https://www.basketball-reference.com/boxscores/202101200CLE.html,2.92,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0.0,+4,.000,,
2021-01-20,202101200CLE,BRK,Q3,Reggie Perry,https://www.basketball-reference.com/boxscores/202101200CLE.html,2.92,1,3,0,1,0,0,2,0,2,0,1,0,0,0,2,2.7,+4,.333,.000,
2021-01-20,202101200CLE,BRK,Q4,James Harden,https://www.basketball-reference.com/boxscores/202101200CLE.html,12.0,2,4,1,3,2,2,0,2,2,4,1,0,0,1,7,9.0,+9,.500,.333,1.000
2021-01-20,202101200CLE,BRK,Q4,Kevin Durant,https://www.basketball-reference.com/boxscores/202101200CLE.html,8.75,4,4,2,2,1,1,0,0,0,0,0,1,1,1,11,9.1,+11,1.000,1.000,1.000
2021-01-20,202101200CLE,BRK,Q4,Kyrie Irving,https://www.basketball-reference.com/boxscores/202101200CLE.html,12.0,3,6,1,2,3,3,1,0,1,1,0,0,0,1,10,8.0,+9,.500,.500,1.000
2021-01-20,202101200CLE,BRK,Q4,Jeff Green,https://www.basketball-reference.com/boxscores/202101200CLE.html,12.0,0,1,0,1,2,2,0,2,2,0,1,0,1,1,2,1.5,+9,.000,.000,1.000
2021-01-20,202101200CLE,BRK,Q4,Joe Harris,https://www.basketball-reference.com/boxscores/202101200CLE.html,12.0,1,3,1,1,0,0,3,0,3,0,0,0,0,1,3,3.0,+9,.333,1.000,
2021-01-20,202101200CLE,BRK,Q4,Reggie Perry,https://www.basketball-reference.com/boxscores/202101200CLE.html,3.25,1,3,0,0,0,0,2,0,2,0,0,0,0,1,2,1.3,-2,.333,,
2021-01-20,202101200CLE,BRK,OT1,James Harden,https://www.basketball-reference.com/boxscores/202101200CLE.html,5.0,0,1,0,0,2,2,0,1,1,2,0,0,0,1,2,2.6,0,.000,,1.000
2021-01-20,202101200CLE,BRK,OT1,Kevin Durant,https://www.basketball-reference.com/boxscores/202101200CLE.html,5.0,2,3,0,0,2,3,0,2,2,1,0,2,1,0,6,6.0,0,.667,,.667
2021-01-20,202101200CLE,BRK,OT1,Kyrie Irving,https://www.basketball-reference.com/boxscores/202101200CLE.html,5.0,1,3,1,1,0,0,0,1,1,0,0,3,0,0,3,3.7,0,.333,1.000,
2021-01-20,202101200CLE,BRK,OT1,Jeff Green,https://www.basketball-reference.com/boxscores/202101200CLE.html,5.0,1,1,1,1,0,0,0,0,0,0,0,0,1,2,3,0.9,0,1.000,1.000,
2021-01-20,202101200CLE,BRK,OT1,Joe Harris,https://www.basketball-reference.com/boxscores/202101200CLE.html,5.0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,-0.4,0,.000,.000,
2021-01-20,202101200CLE,BRK,OT2,James Harden,https://www.basketball-reference.com/boxscores/202101200CLE.html,5.0,1,2,0,1,0,0,0,1,1,1,0,0,1,0,2,1.0,-12,.500,.000,
2021-01-20,202101200CLE,BRK,OT2,Kevin Durant,https://www.basketball-reference.com/boxscores/202101200CLE.html,5.0,0,2,0,1,2,2,1,1,2,1,0,0,0,0,2,2.3,-12,.000,.000,1.000
2021-01-20,202101200CLE,BRK,OT2,Kyrie Irving,https://www.basketball-reference.com/boxscores/202101200CLE.html,5.0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,4,1.3,-12,.400,,
2021-01-20,202101200CLE,BRK,OT2,Jeff Green,https://www.basketball-reference.com/boxscores/202101200CLE.html,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-0.8,-12,,,
