game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2020-12-28,202012280BRK,MEM,https://www.basketball-reference.com/boxscores/202012280BRK.html,32,22,33,19,10,116
2020-12-28,202012280BRK,BRK,https://www.basketball-reference.com/boxscores/202012280BRK.html,23,32,30,21,5,111
