game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2019-11-15,201911150LAL,SAC,https://www.basketball-reference.com/boxscores/201911150LAL.html,30,20,21,26,97
2019-11-15,201911150LAL,LAL,https://www.basketball-reference.com/boxscores/201911150LAL.html,20,29,25,25,99
