game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct,ft_pct
2025-04-02,202504020LAC,NOP,Q1,Antonio Reeves,https://www.basketball-reference.com/boxscores/202504020LAC.html,8.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-4,,,
2025-04-02,202504020LAC,NOP,Q1,Jose Alvarado,https://www.basketball-reference.com/boxscores/202504020LAC.html,7.73,1,4,0,2,0,0,1,1,2,2,0,0,1,0,2,1.0,-2,.250,.000,
2025-04-02,202504020LAC,NOP,Q1,Yves Missi,https://www.basketball-reference.com/boxscores/202504020LAC.html,7.73,2,5,0,0,0,0,0,5,5,1,0,0,0,1,4,3.1,-2,.400,,
2025-04-02,202504020LAC,NOP,Q1,Kelly Olynyk,https://www.basketball-reference.com/boxscores/202504020LAC.html,7.73,1,3,0,0,0,2,1,1,2,1,1,0,1,0,2,1.2,-2,.333,,.000
2025-04-02,202504020LAC,NOP,Q1,Bruce Brown,https://www.basketball-reference.com/boxscores/202504020LAC.html,8.58,1,4,0,0,0,0,0,2,2,0,1,0,1,1,2,-0.2,-4,.250,,
2025-04-02,202504020LAC,NOP,Q1,Keion Brooks Jr.,https://www.basketball-reference.com/boxscores/202504020LAC.html,3.42,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7,-2,.000,.000,
2025-04-02,202504020LAC,NOP,Q1,Jamal Cain,https://www.basketball-reference.com/boxscores/202504020LAC.html,3.42,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2,2.0,-2,1.000,,
2025-04-02,202504020LAC,NOP,Q1,Elfrid Payton,https://www.basketball-reference.com/boxscores/202504020LAC.html,4.27,1,1,0,0,0,0,0,0,0,0,0,0,2,1,2,-0.7,-4,1.000,,
2025-04-02,202504020LAC,NOP,Q1,Jeremiah Robinson-Earl,https://www.basketball-reference.com/boxscores/202504020LAC.html,4.27,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,-0.1,-4,.000,.000,
2025-04-02,202504020LAC,NOP,Q1,Karlo Matković,https://www.basketball-reference.com/boxscores/202504020LAC.html,4.27,1,3,0,0,0,0,0,1,1,1,2,0,0,0,2,3.3,-4,.333,,
