game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2022-12-30,202212300CHI,DET,https://www.basketball-reference.com/boxscores/202212300CHI.html,96.4,0.576,14.2,33.3,0.221,122.4
2022-12-30,202212300CHI,CHI,https://www.basketball-reference.com/boxscores/202212300CHI.html,96.4,0.641,12.4,35.3,0.152,136.9
