game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2021-06-13,202106130MIL,BRK,Q1,Kevin Durant,https://www.basketball-reference.com/boxscores/202106130MIL.html,12.0,3,6,.500,1,2,.500,2,2,1.000,0,4,4,0,1,1,0,0,9,8.9,+3
2021-06-13,202106130MIL,BRK,Q1,Joe Harris,https://www.basketball-reference.com/boxscores/202106130MIL.html,12.0,2,4,.500,1,3,.333,0,0,,0,1,1,0,0,0,1,1,5,1.9,+3
2021-06-13,202106130MIL,BRK,Q1,Blake Griffin,https://www.basketball-reference.com/boxscores/202106130MIL.html,10.83,1,4,.250,1,3,.333,0,0,,1,0,1,3,0,0,0,0,3,3.4,+3
2021-06-13,202106130MIL,BRK,Q1,Bruce Brown,https://www.basketball-reference.com/boxscores/202106130MIL.html,7.4,0,0,,0,0,,0,0,,0,1,1,2,0,0,1,0,0,0.7,+3
2021-06-13,202106130MIL,BRK,Q1,Kyrie Irving,https://www.basketball-reference.com/boxscores/202106130MIL.html,11.15,2,5,.400,0,1,.000,0,0,,0,4,4,2,1,1,1,1,4,4.2,+3
2021-06-13,202106130MIL,BRK,Q1,Jeff Green,https://www.basketball-reference.com/boxscores/202106130MIL.html,0.85,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
2021-06-13,202106130MIL,BRK,Q1,Mike James,https://www.basketball-reference.com/boxscores/202106130MIL.html,1.17,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
2021-06-13,202106130MIL,BRK,Q1,Landry Shamet,https://www.basketball-reference.com/boxscores/202106130MIL.html,4.6,2,3,.667,1,2,.500,0,0,,0,0,0,0,0,0,0,0,5,3.7,0
2021-06-13,202106130MIL,BRK,Q2,Kevin Durant,https://www.basketball-reference.com/boxscores/202106130MIL.html,10.37,1,4,.250,0,2,.000,1,2,.500,0,0,0,1,0,0,4,2,3,-3.9,-16
2021-06-13,202106130MIL,BRK,Q2,Joe Harris,https://www.basketball-reference.com/boxscores/202106130MIL.html,9.03,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0,0.6,-9
2021-06-13,202106130MIL,BRK,Q2,Blake Griffin,https://www.basketball-reference.com/boxscores/202106130MIL.html,8.92,2,4,.500,0,1,.000,1,2,.500,0,4,4,0,0,0,0,0,5,3.8,-9
2021-06-13,202106130MIL,BRK,Q2,Kyrie Irving,https://www.basketball-reference.com/boxscores/202106130MIL.html,6.13,3,6,.500,1,1,1.000,0,0,,0,1,1,0,0,0,1,0,7,3.3,-7
2021-06-13,202106130MIL,BRK,Q2,Jeff Green,https://www.basketball-reference.com/boxscores/202106130MIL.html,7.5,0,0,,0,0,,2,2,1.000,0,1,1,0,0,0,0,1,2,1.9,+7
2021-06-13,202106130MIL,BRK,Q2,Mike James,https://www.basketball-reference.com/boxscores/202106130MIL.html,12.0,2,3,.667,1,2,.500,0,0,,0,1,1,0,1,0,1,1,5,3.6,-8
2021-06-13,202106130MIL,BRK,Q2,Nic Claxton,https://www.basketball-reference.com/boxscores/202106130MIL.html,3.08,0,0,,0,0,,0,0,,0,0,0,2,1,1,1,2,0,1.3,+1
2021-06-13,202106130MIL,BRK,Q2,Landry Shamet,https://www.basketball-reference.com/boxscores/202106130MIL.html,2.97,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,+1
2021-06-13,202106130MIL,BRK,Q3,Kevin Durant,https://www.basketball-reference.com/boxscores/202106130MIL.html,12.0,5,11,.455,0,3,.000,6,6,1.000,0,7,7,1,0,0,0,1,16,12.7,-7
2021-06-13,202106130MIL,BRK,Q3,Joe Harris,https://www.basketball-reference.com/boxscores/202106130MIL.html,9.5,0,3,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,-2.1,-8
2021-06-13,202106130MIL,BRK,Q3,Blake Griffin,https://www.basketball-reference.com/boxscores/202106130MIL.html,4.95,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,1,0,0.6,-9
2021-06-13,202106130MIL,BRK,Q3,Bruce Brown,https://www.basketball-reference.com/boxscores/202106130MIL.html,6.05,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,1,2,0.6,+3
2021-06-13,202106130MIL,BRK,Q3,Jeff Green,https://www.basketball-reference.com/boxscores/202106130MIL.html,10.67,1,2,.500,0,1,.000,1,2,.500,0,2,2,0,0,0,1,1,3,0.8,-8
