game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2021-02-13,202102130UTA,MIA,Bam Adebayo,https://www.basketball-reference.com/boxscores/202102130UTA.html,36.82,7,17,.412,0,0,0,0,2,8,10,6,2,0,1,0,14,13.9,-11,,
2021-02-13,202102130UTA,MIA,Kendrick Nunn,https://www.basketball-reference.com/boxscores/202102130UTA.html,34.32,8,15,.533,4,9,3,3,0,3,3,0,3,1,5,4,23,13.7,-14,.444,1.000
2021-02-13,202102130UTA,MIA,Jimmy Butler,https://www.basketball-reference.com/boxscores/202102130UTA.html,31.65,3,10,.300,1,2,8,12,3,5,8,5,3,0,3,3,15,13.5,-22,.500,.667
2021-02-13,202102130UTA,MIA,Kelly Olynyk,https://www.basketball-reference.com/boxscores/202102130UTA.html,30.77,3,8,.375,0,4,1,2,2,8,10,2,1,0,0,3,7,7.2,-16,.000,.500
2021-02-13,202102130UTA,MIA,Duncan Robinson,https://www.basketball-reference.com/boxscores/202102130UTA.html,27.98,3,6,.500,2,4,0,0,0,5,5,0,1,0,0,2,8,6.7,-20,.500,
2021-02-13,202102130UTA,MIA,Tyler Herro,https://www.basketball-reference.com/boxscores/202102130UTA.html,32.58,5,16,.313,2,8,0,0,1,2,3,6,1,0,3,4,12,4.7,-9,.250,
2021-02-13,202102130UTA,MIA,Max Strus,https://www.basketball-reference.com/boxscores/202102130UTA.html,20.02,6,9,.667,3,6,0,0,0,1,1,2,0,0,0,0,15,12.8,+2,.500,
2021-02-13,202102130UTA,MIA,Andre Iguodala,https://www.basketball-reference.com/boxscores/202102130UTA.html,17.4,0,3,.000,0,3,0,0,0,1,1,3,0,1,2,2,0,-1.8,-8,.000,
2021-02-13,202102130UTA,MIA,Precious Achiuwa,https://www.basketball-reference.com/boxscores/202102130UTA.html,4.63,0,2,.000,0,0,0,0,0,2,2,0,0,1,3,2,0,-3.9,+2,,
2021-02-13,202102130UTA,MIA,KZ Okpala,https://www.basketball-reference.com/boxscores/202102130UTA.html,1.92,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,+3,,
2021-02-13,202102130UTA,MIA,Gabe Vincent,https://www.basketball-reference.com/boxscores/202102130UTA.html,1.92,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,+3,,
2021-02-13,202102130UTA,UTA,Joe Ingles,https://www.basketball-reference.com/boxscores/202102130UTA.html,32.85,3,7,.429,1,5,1,2,0,3,3,6,1,0,2,1,8,7.6,+30,.200,.500
2021-02-13,202102130UTA,UTA,Donovan Mitchell,https://www.basketball-reference.com/boxscores/202102130UTA.html,31.87,9,21,.429,3,12,5,7,0,3,3,2,1,0,2,4,26,13.8,+6,.250,.714
2021-02-13,202102130UTA,UTA,Royce O'Neale,https://www.basketball-reference.com/boxscores/202102130UTA.html,31.63,3,6,.500,0,3,2,2,1,6,7,4,3,3,2,3,8,12.2,+16,.000,1.000
2021-02-13,202102130UTA,UTA,Bojan Bogdanović,https://www.basketball-reference.com/boxscores/202102130UTA.html,30.72,7,13,.538,2,6,3,4,1,5,6,3,0,0,3,1,19,13.2,+17,.333,.750
2021-02-13,202102130UTA,UTA,Rudy Gobert,https://www.basketball-reference.com/boxscores/202102130UTA.html,30.2,6,7,.857,0,1,4,5,1,11,12,0,0,3,2,1,16,16.8,+17,.000,.800
2021-02-13,202102130UTA,UTA,Jordan Clarkson,https://www.basketball-reference.com/boxscores/202102130UTA.html,28.93,4,15,.267,2,9,1,1,1,3,4,5,2,0,3,2,11,5.4,+6,.222,1.000
2021-02-13,202102130UTA,UTA,Georges Niang,https://www.basketball-reference.com/boxscores/202102130UTA.html,17.75,5,9,.556,4,6,0,0,1,2,3,5,1,0,0,2,14,14.7,+4,.667,
2021-02-13,202102130UTA,UTA,Derrick Favors,https://www.basketball-reference.com/boxscores/202102130UTA.html,15.88,2,2,1.000,0,0,2,2,1,4,5,1,0,1,0,3,6,7.5,+4,,1.000
2021-02-13,202102130UTA,UTA,Miye Oni,https://www.basketball-reference.com/boxscores/202102130UTA.html,13.37,0,4,.000,0,3,4,4,3,0,3,0,1,0,1,4,4,1.7,+2,.000,1.000
2021-02-13,202102130UTA,UTA,Jarrell Brantley,https://www.basketball-reference.com/boxscores/202102130UTA.html,1.92,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,0,1.3,-3,,
2021-02-13,202102130UTA,UTA,Juwan Morgan,https://www.basketball-reference.com/boxscores/202102130UTA.html,1.92,0,0,,0,0,0,2,0,0,0,0,0,0,0,0,0,-0.8,-3,,.000
2021-02-13,202102130UTA,UTA,Trent Forrest,https://www.basketball-reference.com/boxscores/202102130UTA.html,1.48,0,1,.000,0,1,0,0,0,0,0,0,1,0,0,0,0,0.3,-3,.000,
2021-02-13,202102130UTA,UTA,Shaquille Harrison,https://www.basketball-reference.com/boxscores/202102130UTA.html,1.48,0,0,,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7,-3,,
