game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2022-03-31,202203310CHI,LAC,https://www.basketball-reference.com/boxscores/202203310CHI.html,32,27,33,26,12,130
2022-03-31,202203310CHI,CHI,https://www.basketball-reference.com/boxscores/202203310CHI.html,22,28,32,36,17,135
