game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2021-11-06,202111060MIA,UTA,https://www.basketball-reference.com/boxscores/202111060MIA.html,24,28,26,37,115
2021-11-06,202111060MIA,MIA,https://www.basketball-reference.com/boxscores/202111060MIA.html,27,28,32,31,118
