game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2021-03-25,202103250LAL,PHI,Tobias Harris,https://www.basketball-reference.com/boxscores/202103250LAL.html,39.8,8,10,.800,0,1,.000,1,1,1.000,0,6,6,5,2,1,2,3,17,18.0,+2
2021-03-25,202103250LAL,PHI,Ben Simmons,https://www.basketball-reference.com/boxscores/202103250LAL.html,38.52,1,7,.143,0,1,.000,7,11,.636,2,5,7,12,2,1,7,5,9,7.9,+8
2021-03-25,202103250LAL,PHI,Danny Green,https://www.basketball-reference.com/boxscores/202103250LAL.html,32.55,9,14,.643,8,12,.667,2,2,1.000,1,4,5,0,1,2,1,5,28,23.1,+9
2021-03-25,202103250LAL,PHI,Mike Scott,https://www.basketball-reference.com/boxscores/202103250LAL.html,28.08,2,8,.250,2,8,.250,0,0,,0,5,5,2,2,2,1,4,6,4.9,+8
2021-03-25,202103250LAL,PHI,Seth Curry,https://www.basketball-reference.com/boxscores/202103250LAL.html,27.18,7,13,.538,4,8,.500,1,1,1.000,0,1,1,2,0,0,2,1,19,12.0,+7
2021-03-25,202103250LAL,PHI,Matisse Thybulle,https://www.basketball-reference.com/boxscores/202103250LAL.html,22.57,1,6,.167,0,5,.000,0,0,,1,6,7,1,4,0,1,2,2,3.6,+12
2021-03-25,202103250LAL,PHI,Shake Milton,https://www.basketball-reference.com/boxscores/202103250LAL.html,20.32,4,10,.400,2,6,.333,2,3,.667,0,2,2,2,0,1,3,1,12,5.5,-1
2021-03-25,202103250LAL,PHI,Furkan Korkmaz,https://www.basketball-reference.com/boxscores/202103250LAL.html,15.62,2,5,.400,1,2,.500,1,2,.500,0,1,1,0,1,0,1,1,6,2.8,-3
2021-03-25,202103250LAL,PHI,Paul Reed,https://www.basketball-reference.com/boxscores/202103250LAL.html,8.93,2,4,.500,0,2,.000,0,1,.000,1,2,3,0,1,0,0,2,4,3.1,-3
2021-03-25,202103250LAL,PHI,Dwight Howard,https://www.basketball-reference.com/boxscores/202103250LAL.html,6.37,3,3,1.000,0,0,,0,0,,2,0,2,0,0,2,2,2,6,5.1,-2
2021-03-25,202103250LAL,PHI,Tyrese Maxey,https://www.basketball-reference.com/boxscores/202103250LAL.html,0.07,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+3
2021-03-25,202103250LAL,LAL,Kyle Kuzma,https://www.basketball-reference.com/boxscores/202103250LAL.html,41.75,9,21,.429,3,9,.333,4,5,.800,3,6,9,0,1,0,4,3,25,13.2,-8
2021-03-25,202103250LAL,LAL,Dennis Schröder,https://www.basketball-reference.com/boxscores/202103250LAL.html,38.58,6,14,.429,0,1,.000,8,9,.889,0,3,3,11,3,0,6,3,20,16.6,+3
2021-03-25,202103250LAL,LAL,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/202103250LAL.html,30.55,6,10,.600,3,5,.600,4,4,1.000,0,4,4,3,2,0,1,0,19,18.7,-1
2021-03-25,202103250LAL,LAL,Markieff Morris,https://www.basketball-reference.com/boxscores/202103250LAL.html,15.42,2,3,.667,1,1,1.000,0,0,,0,5,5,0,0,0,1,3,5,3.0,-14
2021-03-25,202103250LAL,LAL,Marc Gasol,https://www.basketball-reference.com/boxscores/202103250LAL.html,15.28,1,2,.500,1,2,.500,2,4,.500,0,2,2,2,0,0,2,1,5,2.8,-10
2021-03-25,202103250LAL,LAL,Montrezl Harrell,https://www.basketball-reference.com/boxscores/202103250LAL.html,32.72,8,13,.615,0,0,,4,8,.500,3,5,8,1,1,0,3,2,20,14.0,+2
2021-03-25,202103250LAL,LAL,Wesley Matthews,https://www.basketball-reference.com/boxscores/202103250LAL.html,28.47,1,3,.333,1,3,.333,0,0,,0,2,2,1,2,0,0,3,3,3.4,+1
2021-03-25,202103250LAL,LAL,Talen Horton-Tucker,https://www.basketball-reference.com/boxscores/202103250LAL.html,18.58,1,6,.167,0,2,.000,1,1,1.000,0,3,3,2,0,0,0,1,3,1.1,-3
2021-03-25,202103250LAL,LAL,Alex Caruso,https://www.basketball-reference.com/boxscores/202103250LAL.html,14.18,0,4,.000,0,1,.000,1,2,.500,1,5,6,2,1,0,3,2,1,-1.4,-10
2021-03-25,202103250LAL,LAL,Alfonzo McKinnie,https://www.basketball-reference.com/boxscores/202103250LAL.html,4.47,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.8,0
