game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct
2021-11-05,202111050TOR,CLE,Q1,Jarrett Allen,https://www.basketball-reference.com/boxscores/202111050TOR.html,9.33,0,0,0,0,5,6,.833,2,2,4,0,0,0,0,0,5,6.6,-2,,
2021-11-05,202111050TOR,CLE,Q1,Evan Mobley,https://www.basketball-reference.com/boxscores/202111050TOR.html,7.78,2,6,0,1,1,1,1.000,0,1,1,0,0,0,1,0,5,0.9,-1,.333,.000
2021-11-05,202111050TOR,CLE,Q1,Darius Garland,https://www.basketball-reference.com/boxscores/202111050TOR.html,8.37,1,1,0,0,0,0,,0,1,1,1,0,0,1,0,2,1.7,-3,1.000,
2021-11-05,202111050TOR,CLE,Q1,Collin Sexton,https://www.basketball-reference.com/boxscores/202111050TOR.html,8.75,1,5,0,1,0,0,,1,1,2,0,0,0,1,0,2,-1.1,0,.200,.000
2021-11-05,202111050TOR,CLE,Q1,Dean Wade,https://www.basketball-reference.com/boxscores/202111050TOR.html,7.2,1,2,0,1,0,0,,0,1,1,0,0,0,0,0,2,1.3,-3,.500,.000
2021-11-05,202111050TOR,CLE,Q1,Cedi Osman,https://www.basketball-reference.com/boxscores/202111050TOR.html,6.88,2,3,2,3,0,0,,0,1,1,1,0,0,0,0,6,5.7,+1,.667,.667
2021-11-05,202111050TOR,CLE,Q1,Ricky Rubio,https://www.basketball-reference.com/boxscores/202111050TOR.html,6.88,2,5,0,0,2,2,1.000,1,2,3,2,0,0,1,1,6,4.6,+1,.400,
2021-11-05,202111050TOR,CLE,Q1,Dylan Windler,https://www.basketball-reference.com/boxscores/202111050TOR.html,4.8,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0.7,+2,,
2021-11-05,202111050TOR,CLE,Q2,Jarrett Allen,https://www.basketball-reference.com/boxscores/202111050TOR.html,9.6,2,3,0,0,0,0,,3,3,6,0,1,0,2,0,4,4.7,-2,.667,
2021-11-05,202111050TOR,CLE,Q2,Evan Mobley,https://www.basketball-reference.com/boxscores/202111050TOR.html,12.0,1,2,0,0,1,1,1.000,0,2,2,1,0,0,0,1,3,2.9,-8,.500,
2021-11-05,202111050TOR,CLE,Q2,Darius Garland,https://www.basketball-reference.com/boxscores/202111050TOR.html,8.2,1,3,0,1,0,0,,0,0,0,2,0,0,1,0,2,0.7,-4,.333,.000
2021-11-05,202111050TOR,CLE,Q2,Collin Sexton,https://www.basketball-reference.com/boxscores/202111050TOR.html,9.05,1,4,0,2,0,0,,1,1,2,2,1,0,2,0,2,1.0,-2,.250,.000
2021-11-05,202111050TOR,CLE,Q2,Dean Wade,https://www.basketball-reference.com/boxscores/202111050TOR.html,6.5,1,2,0,1,0,0,,0,0,0,0,1,0,1,0,2,1.0,-1,.500,.000
2021-11-05,202111050TOR,CLE,Q2,Cedi Osman,https://www.basketball-reference.com/boxscores/202111050TOR.html,6.88,1,2,1,2,1,2,.500,0,0,0,0,0,0,0,1,4,2.2,-10,.500,.500
2021-11-05,202111050TOR,CLE,Q2,Ricky Rubio,https://www.basketball-reference.com/boxscores/202111050TOR.html,6.63,1,2,1,1,0,0,,0,0,0,0,0,0,1,2,3,0.2,-10,.500,1.000
2021-11-05,202111050TOR,CLE,Q2,Dylan Windler,https://www.basketball-reference.com/boxscores/202111050TOR.html,1.13,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-3,.000,.000
2021-11-05,202111050TOR,CLE,Q3,Jarrett Allen,https://www.basketball-reference.com/boxscores/202111050TOR.html,8.98,0,0,0,0,0,0,,0,1,1,0,0,1,0,0,0,1.0,+2,,
2021-11-05,202111050TOR,CLE,Q3,Evan Mobley,https://www.basketball-reference.com/boxscores/202111050TOR.html,9.53,4,6,0,2,0,0,,0,2,2,0,0,0,1,0,8,5.0,-3,.667,.000
2021-11-05,202111050TOR,CLE,Q3,Darius Garland,https://www.basketball-reference.com/boxscores/202111050TOR.html,7.88,2,3,1,1,0,0,,0,0,0,3,0,0,1,0,5,4.8,+1,.667,1.000
2021-11-05,202111050TOR,CLE,Q3,Collin Sexton,https://www.basketball-reference.com/boxscores/202111050TOR.html,5.58,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,0,-1.1,-1,.000,
