game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2023-03-29,202303290CHI,LAL,Q1,Anthony Davis,https://www.basketball-reference.com/boxscores/202303290CHI.html,9.93,2,4,.500,0,0,1,2,.500,0,1,1,3,1,1,0,1,5,6.3,+12,
2023-03-29,202303290CHI,LAL,Q1,D'Angelo Russell,https://www.basketball-reference.com/boxscores/202303290CHI.html,8.5,2,3,.667,0,1,0,1,.000,0,1,1,0,0,0,0,0,4,2.6,+14,.000
2023-03-29,202303290CHI,LAL,Q1,LeBron James,https://www.basketball-reference.com/boxscores/202303290CHI.html,6.78,2,5,.400,1,1,0,0,,1,2,3,2,0,0,1,1,5,3.6,+15,1.000
2023-03-29,202303290CHI,LAL,Q1,Austin Reaves,https://www.basketball-reference.com/boxscores/202303290CHI.html,8.5,3,4,.750,1,2,1,1,1.000,0,2,2,3,0,0,0,0,8,9.1,+14,.500
2023-03-29,202303290CHI,LAL,Q1,Jarred Vanderbilt,https://www.basketball-reference.com/boxscores/202303290CHI.html,6.78,2,2,1.000,1,1,0,0,,1,3,4,1,0,0,0,0,5,6.7,+15,1.000
2023-03-29,202303290CHI,LAL,Q1,Dennis Schröder,https://www.basketball-reference.com/boxscores/202303290CHI.html,3.5,1,1,1.000,0,0,0,0,,0,0,0,0,0,0,1,0,2,0.7,-3,
2023-03-29,202303290CHI,LAL,Q1,Troy Brown Jr.,https://www.basketball-reference.com/boxscores/202303290CHI.html,5.22,0,1,.000,0,1,0,0,,0,1,1,0,0,0,0,1,0,-0.8,-4,.000
2023-03-29,202303290CHI,LAL,Q1,Rui Hachimura,https://www.basketball-reference.com/boxscores/202303290CHI.html,5.22,1,1,1.000,0,0,0,0,,1,2,3,0,0,0,1,1,2,1.6,-4,
2023-03-29,202303290CHI,LAL,Q1,Malik Beasley,https://www.basketball-reference.com/boxscores/202303290CHI.html,3.5,0,2,.000,0,0,0,0,,0,1,1,0,0,0,1,0,0,-2.1,-3,
2023-03-29,202303290CHI,LAL,Q1,Wenyen Gabriel,https://www.basketball-reference.com/boxscores/202303290CHI.html,2.07,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,-1,
2023-03-29,202303290CHI,LAL,Q2,Anthony Davis,https://www.basketball-reference.com/boxscores/202303290CHI.html,9.03,4,5,.800,0,0,3,4,.750,2,1,3,0,0,0,0,0,11,10.4,+5,
2023-03-29,202303290CHI,LAL,Q2,D'Angelo Russell,https://www.basketball-reference.com/boxscores/202303290CHI.html,8.63,1,3,.333,0,1,0,0,,0,1,1,0,1,0,0,0,2,1.6,+7,.000
