game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2023-12-26,202312260NOP,MEM,https://www.basketball-reference.com/boxscores/202312260NOP.html,24,19,24,36,13,116
2023-12-26,202312260NOP,NOP,https://www.basketball-reference.com/boxscores/202312260NOP.html,19,29,32,23,12,115
