game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2022-11-14,202211140GSW,SAS,https://www.basketball-reference.com/boxscores/202211140GSW.html,26,19,23,27,95
2022-11-14,202211140GSW,GSW,https://www.basketball-reference.com/boxscores/202211140GSW.html,33,28,38,33,132
